celltype,time,l2_distance,mahalanobis_to_bootstrap_mean,scaled_euclid_to_bootstrap_mean,mahalanobis_bootstrap_percentile,scaled_euclid_bootstrap_percentile,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
AS,3.1881744861602783,0.5208565830839083,2.743214060895889,1.8960690457785752,48.4,42.2,0.9996685234515736,291464.8213935588,0.6108091654573694,0.03408411597137431,3081541439,0.32,13987,10,5
AS,1.9303114414215088,1.1920159155553838,4.420563916696571,2.338772504168738,81.8,61.4,0.994395992743333,292681.8816696791,0.6091840338127091,0.07800383066094121,3376120482,0.32,13987,10,5
AS,2.3495843410491943,0.7669719991780747,3.273360732278003,1.6369717494705003,69.8,31.4,0.9970145966777493,292002.7479393545,0.6100908760930479,0.05018955969031304,2204291346,0.32,13987,10,5
AS,2.308504819869995,0.8764026503600743,3.48344771562763,2.0712277838932933,72.8,49.8,0.9976796173798668,291716.09784353804,0.6104736378599024,0.05735054627826486,550243861,0.32,13987,10,5
AS,1.6304638385772705,1.0373768720167358,3.1712062515875643,2.4355686582853524,60.0,66.8,0.9952056936482474,291937.0177895235,0.6101786450791815,0.06788447100445669,3606691181,0.32,13987,10,5
AS,1.6795094013214111,1.2460591920757893,2.7765797721191174,2.102798778060433,48.2,52.2,0.992407554685176,292802.65008640493,0.6090227726331705,0.08154034601702685,1934392872,0.32,13987,10,5
AS,1.7821359634399414,1.6048383584678312,4.166909835056787,3.2164473147698054,83.2,87.0,0.9882784460461977,293823.7564311743,0.6076592968333211,0.10501834574396776,383329927,0.16,13987,10,5
AS,1.4508631229400635,1.1714753937427278,5.236690581629125,2.4699764893806155,95.2,71.0,0.9944319748462807,294818.88480588055,0.6063305092260303,0.07665968804987944,3324115916,0.16,13987,10,5
AS,1.7637083530426025,1.0009985989038266,3.9332653026287745,2.70107058155414,80.0,63.6,0.9959535954003705,293235.6198526849,0.608444631285393,0.06550392841386994,2811363264,0.16,13987,10,5
AS,1.732595682144165,1.5090438940990634,5.432120437004589,3.61852519283795,96.8,90.8,0.9913242815734767,293813.18798897724,0.6076734087965378,0.09874969187838963,1884968544,0.16,13987,10,5
AS,2.15743350982666,1.0507855718285402,4.0058071516732285,2.718746014139364,76.2,64.4,0.9970589437401347,294115.95801888616,0.6072691222001267,0.06876191730014315,1859786275,0.16,13987,10,5
AS,1.361109733581543,0.8919788235267679,5.390456110271892,3.1140792434167315,96.6,68.8,0.9976928976727653,293111.7901169165,0.6086099802217567,0.05836982895577356,3687649985,0.16,13987,10,5
AS,1.8965270519256592,1.4555198047211768,4.620364674045087,3.80862780387145,88.8,91.2,0.9930684892639541,293294.72418125556,0.6083657097097066,0.0952471513924528,369133708,0.16,13987,10,5
AS,1.5339593887329102,1.114968351820308,4.446236919547201,2.8737063275456243,92.6,80.6,0.9952281183721663,292564.1414848874,0.6093412514163952,0.07296194738069259,2995172877,0.16,13987,10,5
AS,1.460486888885498,1.3377492772182271,3.749926068531935,2.5403250154432078,84.2,71.4,0.9927251023009755,293844.62808499497,0.6076314270673235,0.08754041512802166,865305066,0.16,13987,10,5
AS,2.050365447998047,1.377687870906453,3.7077732944657997,2.914244097648072,82.6,77.0,0.991703777509451,293906.561089983,0.6075487283808001,0.09015394004680681,404488628,0.16,13987,10,5
AS,1.7589600086212158,1.141654519336956,3.9573489478398445,2.4832429956431037,75.6,58.8,0.9951585601416826,292725.26389723434,0.6091261058429945,0.07470825232913639,2261209995,0.16,13987,10,5
AS,1.1222753524780273,1.1933531895181904,3.8213196850044797,2.363965034634689,78.2,69.0,0.9946151005483042,293865.55824256554,0.6076034791816985,0.07809133997216836,4190266092,0.16,13987,10,5
AS,1.236847162246704,1.1520834399082651,3.796266111274278,2.697451646057808,82.8,73.2,0.9939908443557943,293022.07425423653,0.6087297771540287,0.07539070609808776,3160032368,0.16,13987,10,5
AS,1.5311131477355957,1.187523308389618,5.101484987851223,3.0836031972135087,95.0,84.0,0.9945924946046871,294462.1364153404,0.6068068727307998,0.07770984082069546,3269070126,0.16,13987,10,5
AS,1.6561200618743896,1.4260635564529405,4.057580333808152,2.834134348612504,88.4,76.2,0.9910797585485674,292858.2433634819,0.6089485393387472,0.09331957628893449,3081541439,0.16,13987,10,5
AS,1.3753254413604736,1.4654729855901216,4.542355454144774,3.0643273945067677,87.0,74.8,0.9914548895929963,294533.30245717935,0.6067118452380068,0.09589847343010963,3376120482,0.16,13987,10,5
AS,1.4745151996612549,1.0128805057994543,4.236524803250222,2.5951489837539,83.2,75.2,0.9952916976482934,293614.4819679047,0.6079387394865337,0.06628146354684994,2204291346,0.16,13987,10,5
AS,1.2885377407073975,1.0327584804130105,4.888475132044427,3.0906980681483422,95.0,83.0,0.9968923874988261,291525.42901545524,0.6107282365451503,0.06758225000901379,550243861,0.16,13987,10,5
AS,1.4621837139129639,1.1527602604963585,3.75198427743162,2.9138309899632824,80.4,81.0,0.9947276617172415,292881.1504231482,0.6089179517102786,0.07543499627731484,3606691181,0.16,13987,10,5
AS,1.2900466918945312,1.2533353451536495,4.385460320891556,2.8395157792180035,92.2,77.0,0.994138544956155,293950.6743026495,0.6074898243320372,0.08201648715335057,1934392872,0.16,13987,10,5
AS,1.0865974426269531,2.03547607446129,5.616462379645566,4.265262267249847,96.2,91.8,0.9839516287831301,296319.8768533077,0.6043262455732609,0.13319866702677324,383329927,0.08,13987,10,5
AS,1.3872344493865967,1.8713346832913735,5.587496492742032,3.7921228111365473,93.0,91.0,0.9863244576027801,296927.25126898056,0.6035152229785431,0.12245748722020663,3324115916,0.08,13987,10,5
AS,1.0777325630187988,1.3251310689769906,5.663389299059277,3.3843958627457815,96.8,81.0,0.9935055604680801,295581.19288164185,0.6053126048533323,0.08671469747941514,2811363264,0.08,13987,10,5
AS,1.076791524887085,1.384334201734875,6.137853114985005,3.5105866817610973,96.6,87.0,0.9928414390865244,296392.9575494662,0.6042286614566224,0.09058886650851875,1884968544,0.08,13987,10,5
AS,1.1043386459350586,1.0648680430977906,5.86254359407839,3.4992679891443275,95.2,83.0,0.9977941732585464,296600.86845515855,0.6039510395518243,0.06968345424427227,1859786275,0.08,13987,10,5
AS,1.213576078414917,1.549388152619322,6.631765415534893,5.174734860255053,97.4,93.6,0.9931968632482182,295281.1138319019,0.605713298203695,0.10138976292835475,3687649985,0.08,13987,10,5
AS,1.1046545505523682,1.7533156895727948,7.480435483647033,4.961835176714592,98.2,93.4,0.9895458461166129,297191.66329606384,0.6031621555414794,0.11473449167906953,369133708,0.08,13987,10,5
AS,1.0457160472869873,1.6126795209624696,5.382103161965857,3.8983749595120414,94.8,91.2,0.9890965424602218,294149.8336597316,0.6072238883057985,0.1055314602950698,2995172877,0.08,13987,10,5
AS,0.9867334365844727,1.6812230159367576,5.313672213658477,3.6607160198107116,96.8,79.0,0.9879451506259107,295909.1612006602,0.6048746711666115,0.11001684937848008,865305066,0.08,13987,10,5
AS,1.1240122318267822,1.4629194994129944,6.972456808020064,4.362167976734971,98.0,91.8,0.9926684753699636,295981.7401194326,0.60477775706963,0.09573137691675235,404488628,0.08,13987,10,5
AS,1.0156354904174805,1.7038089080187924,6.687581389200727,3.1901804173789956,95.6,85.2,0.9883188555532694,296576.84505235474,0.6039831178250824,0.11149483811864927,2261209995,0.08,13987,10,5
AS,1.1864235401153564,2.057421649117768,6.1523393819645475,4.385514557297739,97.4,94.8,0.9842915640507716,296649.5576545351,0.6038860252216284,0.1346347543028927,4190266092,0.08,13987,10,5
AS,1.0451862812042236,2.152774155062334,6.619206793764856,4.982336463910267,97.2,95.0,0.9823001820864269,296127.7034205952,0.6045828533460161,0.1408744870361011,3160032368,0.08,13987,10,5
AS,1.426912784576416,1.4302383228716182,5.688593165701324,3.6525616186597487,95.4,86.4,0.9923420121793383,295506.73239695595,0.6054120313914538,0.09359276708154216,3269070126,0.08,13987,10,5
AS,0.968289852142334,1.4682451837881363,5.734612577090561,3.4934334142237846,97.0,87.2,0.9917410940600286,295597.71115483076,0.605290548124507,0.09607988214787473,3081541439,0.08,13987,10,5
AS,1.0674843788146973,1.7808318053872576,6.6161780228780405,3.9917791051298783,97.8,91.2,0.988747558239659,298363.7858858517,0.6015970288592105,0.1165351072668557,3376120482,0.08,13987,10,5
AS,1.51975679397583,1.311695657737475,6.239832566092586,4.080223384799126,96.6,92.6,0.994609753578478,295532.0115796778,0.6053782762844977,0.08583550322578895,2204291346,0.08,13987,10,5
AS,0.5958530902862549,1.5531321840500478,5.673962137982233,3.3647277347127775,97.4,85.8,0.9897606438713309,295381.0002676555,0.6055799205799236,0.10163476703434067,550243861,0.08,13987,10,5
AS,0.697335958480835,1.6107466204306906,5.595236582387943,3.994445244407848,95.4,93.2,0.990957146527295,294034.66087409004,0.6073776776802627,0.1054049740260546,3606691181,0.08,13987,10,5
AS,1.0699660778045654,1.4966619183304286,5.907879719995224,4.154012993249884,96.4,90.2,0.9928596833096659,295207.15807242953,0.6058120507859472,0.09793943294769869,1934392872,0.08,13987,10,5
AS,0.8961515426635742,1.9910872337656589,10.251435949709553,5.682738645945747,99.2,94.8,0.9878002479974313,301581.523620625,0.5973004073034833,0.1302939242564183,383329927,0.04,13987,10,5
AS,0.9632866382598877,1.343011077030898,6.311588935269896,3.5435349155882276,96.0,77.6,0.9946207803277467,299269.88243383454,0.6003871247960046,0.087884739843995,3324115916,0.04,13987,10,5
AS,0.9774160385131836,1.8639546548391877,7.886215832106589,4.3837214008774845,98.4,91.6,0.9868657138084798,299607.4592922323,0.5999363608972469,0.1219745486267324,2811363264,0.04,13987,10,5
AS,0.7113151550292969,1.3220325875302388,6.065222507625997,3.167863676474788,93.6,84.2,0.9946217652580536,298969.61943375,0.6007880637739109,0.08651193724867955,1884968544,0.04,13987,10,5
AS,0.39788198471069336,1.56569410736987,8.033972766247475,4.833872479172893,96.6,89.0,0.9928953591671718,299629.8656043869,0.5999064419132515,0.10245680147752893,1859786275,0.04,13987,10,5
AS,0.40935683250427246,1.6142222633818768,9.067642634062505,4.907011883913938,98.4,93.2,0.9916179287671149,299087.7710113826,0.600630296840387,0.10563241517064359,3687649985,0.04,13987,10,5
AS,0.41373682022094727,1.4977373430540328,9.180860599838148,3.9124557334271266,98.6,89.2,0.993168904731198,300689.4439290264,0.5984915947613446,0.09800980721614083,369133708,0.04,13987,10,5
AS,0.4117734432220459,1.9756080175497133,7.671212458044421,4.3240104082259165,98.6,93.2,0.986280311258701,299461.0397316076,0.6001318738607683,0.12928098630423487,2995172877,0.04,13987,10,5
AS,0.8999683856964111,1.8649243829400348,7.166852809389215,4.512848303914471,97.8,94.8,0.9880627596901158,299840.3011840657,0.5996254488298287,0.12203800625811008,865305066,0.04,13987,10,5
AS,0.9456119537353516,1.7853927592102596,9.371124852978657,5.190398845427135,99.0,94.2,0.9902446698124076,300192.8448499226,0.5991546998630356,0.1168335696154025,404488628,0.04,13987,10,5
AS,0.8904900550842285,1.546830019421688,8.184201950242029,4.528317380140763,98.0,93.4,0.9952150555623286,299986.93021750543,0.5994296561587964,0.10122236232056725,2261209995,0.04,13987,10,5
AS,1.0604801177978516,1.4989297423979564,7.422152436806785,4.110900175523809,98.2,88.8,0.9932231353075028,300426.49092732347,0.5988427139725377,0.0980878361378103,4190266092,0.04,13987,10,5
AS,0.9792284965515137,2.0472376035802493,8.25028099031542,5.107565136238618,98.6,94.8,0.9854890946724566,300230.67835628317,0.5991041810599644,0.13396832480880178,3160032368,0.04,13987,10,5
AS,0.912301778793335,1.7915145250953746,8.380479728708,4.380998716217404,97.2,92.6,0.9896143973639525,300569.46749481984,0.5986517984124441,0.1172341692913103,3269070126,0.04,13987,10,5
AS,0.90726637840271,1.8346836109637337,6.9693195714358165,4.033288747260647,97.8,92.8,0.9862784995310513,296872.28900458955,0.6035886136863631,0.12005909303596866,3081541439,0.04,13987,10,5
AS,1.0540082454681396,2.0903021822882666,8.673442701806469,5.272631849288728,99.0,93.8,0.9858960272239621,299729.2762498774,0.5997736996087226,0.1367864097531289,3376120482,0.04,13987,10,5
AS,0.9256131649017334,1.6923825908383994,8.14453456931429,5.2618893796901265,97.4,94.4,0.9921518265107121,300073.26462505123,0.5993143744587208,0.11074711613038848,2204291346,0.04,13987,10,5
AS,0.8852598667144775,1.4034327288605684,9.499804159196973,4.837279117427704,98.4,87.6,0.9969316704620279,298310.70801691466,0.6016679033476259,0.09183864703270903,550243861,0.04,13987,10,5
AS,0.6303718090057373,1.6584744110662437,8.687971020447396,4.223746980634566,98.4,91.4,0.9903546747111582,298925.59752967185,0.6008468458989866,0.10852821294423798,3606691181,0.04,13987,10,5
AS,0.4507791996002197,1.77694270444902,6.45534870028123,4.3211246915190635,97.4,90.8,0.9898175072011881,297826.9882053644,0.6023138108579797,0.11628061001807674,1934392872,0.04,13987,10,5
AS,1.0989890098571777,2.9686927566616985,10.386044944175058,6.705032494721335,99.4,97.4,0.9711586605017969,305919.1444910397,0.5915084140247928,0.19426704295899366,383329927,0.02,13987,10,5
AS,0.8554887771606445,2.684918937743558,9.61386125787772,6.25491846890133,99.2,96.2,0.9760353282447669,304268.8796845521,0.5937120004959917,0.17569728677701688,3324115916,0.02,13987,10,5
AS,0.8353550434112549,1.711393221493828,10.330574195209472,4.843462289910171,99.2,90.2,0.9923879660553375,304027.8526068461,0.5940338421819669,0.11199114483424422,2811363264,0.02,13987,10,5
AS,0.8254249095916748,1.9525590448074195,9.202345098190204,6.0987067079394635,99.2,92.8,0.9937313187852344,307463.44525494264,0.5894463205611131,0.12777269422252985,1884968544,0.02,13987,10,5
AS,0.9779140949249268,2.111175336454317,10.669739039788453,6.697843578559057,99.6,96.0,0.9880918360010309,306085.5086038101,0.5912862692473287,0.1381523193535638,1859786275,0.02,13987,10,5
AS,0.9388570785522461,2.644827748356283,13.411197831236995,6.956845565973923,100.0,97.8,0.9797948497609384,307060.9692505499,0.5899837438126879,0.1730737762121402,3687649985,0.02,13987,10,5
AS,0.8442487716674805,3.0241571675738106,11.46082702594953,7.034586024311052,99.8,97.4,0.9675556059958819,306964.12514660193,0.590113059033152,0.19789655533381917,369133708,0.02,13987,10,5
AS,0.9538426399230957,3.2028601525009486,14.197864820633393,8.228485962809783,99.6,98.4,0.9754169607874733,311543.824027176,0.5839978207661027,0.2095906251805011,2995172877,0.02,13987,10,5
AS,0.8345637321472168,2.1213822525906347,9.473718737902395,5.273086671936966,98.0,93.6,0.9859379669396683,303610.2840777799,0.5945914183708496,0.13882024546719862,865305066,0.02,13987,10,5
AS,0.8770031929016113,2.591999427804471,11.424500908157844,6.8572127412069275,99.2,95.8,0.9825591849245727,306814.99660938734,0.5903121892732104,0.16961676585124624,404488628,0.02,13987,10,5
AS,1.2012019157409668,3.936952981083125,13.269357183524724,10.2409411204561,100.0,98.8,0.9483184364545298,308364.80421357724,0.5882427425661557,0.25762861858552705,2261209995,0.02,13987,10,5
AS,0.898195743560791,1.9987755919230636,10.021797123620797,6.178596153811513,99.4,95.6,0.991811561947797,304084.4773302718,0.5939582316048124,0.130797039508442,4190266092,0.02,13987,10,5
AS,1.3591132164001465,2.4255081346611846,10.572798807230452,6.484030228987729,99.6,95.4,0.9796769665958053,304143.73533031676,0.5938791048327355,0.1587218117928358,3160032368,0.02,13987,10,5
AS,0.8533613681793213,2.0130052896660238,12.73937312230812,5.649600059434621,99.6,94.4,0.9880278677031639,302695.250804439,0.5958132555777658,0.13172821074417257,3269070126,0.02,13987,10,5
AS,0.8854427337646484,1.837107051104536,9.293652812397736,4.951612160077383,99.2,94.0,0.9895722198598369,302984.60331144516,0.595426885301105,0.12021767952117679,3081541439,0.02,13987,10,5
AS,1.0486128330230713,2.2272719389555236,12.016924143440601,6.880697445327091,99.0,94.2,0.9899153188384959,305722.9628796488,0.5917703738890883,0.14574951634031322,3376120482,0.02,13987,10,5
AS,0.8610963821411133,2.7237957399584865,8.600778643464366,6.17828812312653,98.6,95.6,0.9724657800318346,303290.99886300875,0.595017757572266,0.1782413295679215,2204291346,0.02,13987,10,5
AS,1.0896930694580078,2.499537094560103,8.065830686727626,6.15801930991251,94.8,96.8,0.9766759944918568,303412.69381114445,0.5948552592021433,0.1635661619198811,550243861,0.02,13987,10,5
AS,0.8280727863311768,2.5521508987731663,10.003053204379288,6.22964110926949,98.8,96.0,0.980595513957813,305812.0846689101,0.5916513702186874,0.16700913463585493,3606691181,0.02,13987,10,5
AS,1.1521811485290527,2.021435863478546,8.121114638666104,4.964400104947199,98.4,93.2,0.987602111863551,301875.4144711523,0.596907977010063,0.13227989553584765,1934392872,0.02,13987,10,5
AS,0.8612303733825684,2.571541943022839,10.976177057446623,6.886105828376072,99.8,97.2,0.9823261244880411,309826.05946511356,0.5862915391649833,0.16827805706570814,383329927,0.01,13987,10,5
AS,1.0037412643432617,2.574355345799259,12.964597935491588,7.62532237627118,99.8,97.0,0.9832460605127714,310674.68433161615,0.5851583766157994,0.16846216215263618,3324115916,0.01,13987,10,5
AS,0.88096022605896,3.3222043924912645,12.462683247517726,7.581546222614437,99.4,97.4,0.9696394021191281,310015.72448161535,0.5860382808619643,0.2174003429578229,2811363264,0.01,13987,10,5
AS,1.1516952514648438,2.349543643145561,14.841690172973646,7.1551653382732905,99.8,97.2,0.988225539728432,313407.6907678224,0.581509013201608,0.15375080322230972,1884968544,0.01,13987,10,5
AS,0.8298239707946777,2.8621733748733345,12.664714399990483,8.449793298621795,99.6,97.2,0.9777221709618615,311239.5660282689,0.5844040942365847,0.18729656571057837,1859786275,0.01,13987,10,5
AS,0.8493385314941406,3.2354947026817866,13.268775028112426,7.663190919716207,99.4,97.8,0.9632081603326681,314376.6001584132,0.5802152356111693,0.21172618385281639,3687649985,0.01,13987,10,5
AS,1.1098830699920654,3.061594686143793,14.938576291617688,8.11481552173174,99.4,96.8,0.9749315747864609,315060.6253733372,0.5793018617673837,0.20034641344459625,369133708,0.01,13987,10,5
AS,0.8356306552886963,3.30567573319901,18.662346423674347,9.699067549605044,100.0,98.0,0.9673424501470425,318535.5147139092,0.57466186756179,0.21631873093934179,2995172877,0.01,13987,10,5
AS,0.8032243251800537,3.330127208143891,16.914602769824057,9.03210398673895,99.8,97.2,0.9727984518535507,317963.2615846313,0.5754259929608295,0.21791880077576006,865305066,0.01,13987,10,5
AS,0.8678450584411621,2.9434011387568697,14.054998816242303,8.071656247944944,99.2,97.4,0.9816303418705529,313522.9470543038,0.5813551123290859,0.1926119953590039,404488628,0.01,13987,10,5
AS,0.8367931842803955,2.491762783424254,15.031484462113747,6.963294930723575,99.8,96.4,0.9877141173914215,317096.1936144264,0.576583782450881,0.16305742202687082,2261209995,0.01,13987,10,5
AS,0.8828685283660889,3.242191250772156,12.524495708724448,6.984898268299112,99.6,97.4,0.9611270491043168,311104.63529807416,0.5845842662492442,0.21216439646091784,4190266092,0.01,13987,10,5
AS,1.1977286338806152,2.535158225454068,13.505339561759214,6.0170122868810765,99.2,97.0,0.9835162956321749,314109.9548303379,0.5805712851586389,0.1658971581976527,3160032368,0.01,13987,10,5
AS,0.8282136917114258,3.289791630269633,14.851081685559851,7.709832117094069,99.8,97.8,0.9670737061148863,317536.3055238264,0.5759961042518704,0.21527929777495586,3269070126,0.01,13987,10,5
AS,0.8901355266571045,2.136524474321033,13.882724743488174,5.832173118759035,99.2,95.8,0.9897018170868315,309170.61106346786,0.5871667545999592,0.13981113097826842,3081541439,0.01,13987,10,5
AS,0.8323099613189697,2.3122258974520564,13.3521140546377,6.02510547748619,100.0,94.6,0.9885607167004526,310043.2908114178,0.5860014717443157,0.15130878287867366,3376120482,0.01,13987,10,5
AS,1.4834742546081543,3.237771585958062,17.035321382348023,9.24691693008935,100.0,98.2,0.9739683343278571,316489.547281446,0.577393832842129,0.21187517986469812,2204291346,0.01,13987,10,5
AS,0.7860214710235596,2.9434824635581074,12.192075779376513,9.035897888561454,99.6,98.2,0.9766276027696963,311906.2930488742,0.5835138185445788,0.1926173171386391,550243861,0.01,13987,10,5
AS,0.8325679302215576,2.1341329770351605,12.18307718983873,6.384432261804745,99.0,97.2,0.9905731999576075,310337.966175901,0.5856079938951742,0.1396546347881765,3606691181,0.01,13987,10,5
AS,0.857856035232544,2.74372187162326,15.240426922248355,8.986203318274976,99.8,98.2,0.9861570853507645,317624.90001652105,0.5758778046767009,0.17954526735920712,1934392872,0.01,13987,10,5
AS,1.229156255722046,4.087155420686903,19.574024360484263,9.768408563719834,100.0,99.0,0.9047508524709066,332512.19067720295,0.5559989148381018,0.2674576531737561,383329927,0.005,13987,10,5
AS,0.8876872062683105,4.1012510430621365,19.009707720883203,11.630973646370837,99.8,98.2,0.9690560959731988,330691.73311972496,0.5584297584392499,0.26838005070760607,3324115916,0.005,13987,10,5
AS,0.9083008766174316,3.8189036086045176,20.14525351363888,12.895065984046223,99.8,97.4,0.968484405124609,329025.78382225777,0.560654288296016,0.24990363510142535,2811363264,0.005,13987,10,5
AS,1.1173593997955322,5.653890273129181,28.88913746839267,16.580744701257963,100.0,99.4,0.8468032298100349,342748.2002589484,0.5423308464500932,0.3699825595325453,1884968544,0.005,13987,10,5
AS,0.8297734260559082,3.186322826455772,18.032081351557206,9.13002495535062,100.0,98.0,0.978019170883422,321893.61763720086,0.5701778174011322,0.2085084460220025,1859786275,0.005,13987,10,5
AS,1.030113935470581,3.3167381059806678,16.13291194954288,9.09749304369968,100.0,97.8,0.9746453797649769,322331.40958404297,0.5695932370310797,0.21704263692239795,3687649985,0.005,13987,10,5
AS,1.1773216724395752,2.8171649650022466,17.157757062777893,8.905541748667995,99.4,95.4,0.9806954596228306,326385.62278878555,0.5641796759260949,0.1843512792122292,369133708,0.005,13987,10,5
AS,1.0660011768341064,3.911997126008701,18.626684818711972,11.324276150848913,100.0,99.0,0.9239882611064095,325687.4338163164,0.5651119625312656,0.2559955428288855,2995172877,0.005,13987,10,5
AS,0.8948080539703369,3.4306340066640844,21.973086806776767,13.75062827623058,100.0,98.4,0.9748700577005293,339972.7198956053,0.5460369249871241,0.2244958231038468,865305066,0.005,13987,10,5
AS,0.8676738739013672,3.9197006594840405,17.077639642198466,9.791242394225517,100.0,99.0,0.9518449767965228,338793.9609312311,0.547610913171619,0.25649965113218887,404488628,0.005,13987,10,5
AS,1.0713319778442383,3.2030626254823167,17.858108592198036,9.24022431109146,99.8,95.8,0.9750544868428982,331840.7834585428,0.5568954399641838,0.2096038747251976,2261209995,0.005,13987,10,5
AS,0.8707089424133301,4.023818946371643,16.23625482014446,11.85148247255287,99.6,98.0,0.9574264075443839,325509.49067531654,0.5653495687000505,0.26331300413620795,4190266092,0.005,13987,10,5
AS,1.0444450378417969,3.017478228152804,16.391901969334505,8.52227052899869,100.0,98.8,0.980581942618949,326786.15705166326,0.5636448454676986,0.19745949501206317,3160032368,0.005,13987,10,5
AS,0.9606099128723145,2.9412751563759043,16.07139831054291,7.906181799815495,99.8,97.8,0.9826564937282949,320572.9087233986,0.571941350310157,0.19247287408766106,3269070126,0.005,13987,10,5
AS,0.9606971740722656,4.050963682198775,16.355232698822867,9.419535483050662,100.0,98.0,0.956521387148268,327552.5150357595,0.5626215332821567,0.265089317144419,3081541439,0.005,13987,10,5
AS,0.9916849136352539,3.8082933025833112,16.443099826129828,9.81332584949811,100.0,98.8,0.9552910512968623,322741.0671090109,0.5690462243478452,0.24920931172592464,3376120482,0.005,13987,10,5
AS,0.9700253009796143,4.0587897192224744,21.039030001966204,10.936696893927529,100.0,98.2,0.9536713969629584,335586.21014557645,0.5518941992275647,0.265601441906158,2204291346,0.005,13987,10,5
AS,1.0889482498168945,3.4041277561711922,13.224122039095963,8.820361974336189,99.0,98.0,0.9587425203933589,321602.3915314578,0.5705666894804206,0.22276129167022862,550243861,0.005,13987,10,5
AS,1.4497592449188232,3.5774840406455795,20.252506253353005,10.62415056287387,100.0,98.8,0.9706970316777426,327969.17016741645,0.5620651767461236,0.23410548102348033,3606691181,0.005,13987,10,5
AS,0.9485101699829102,4.003821735492598,22.362782050072948,10.262463969965017,100.0,98.8,0.9497998766861592,328334.09216438874,0.5615778990847387,0.2620044150219649,1934392872,0.005,13987,10,5
OL,29.103022575378418,0.5195090770721436,1.9197108635989273,1.7676157474517822,9.0,17.2,0.9981575502036135,828251.0,0.6079279184341431,0.040291524823985195,383329927,1.0,64834,10,5
OL,23.70175337791443,0.6295597553253174,1.9384345352023225,1.6279305696487427,10.0,15.2,0.9959243980081478,828648.75,0.6077396273612976,0.04882671162082624,3324115916,1.0,64834,10,5
OL,25.286665678024292,0.4243428111076355,1.8327606992093046,2.038351559638977,6.8,33.0,0.998661048632546,828198.0625,0.6079530119895935,0.032910719248003255,2811363264,1.0,64834,10,5
OL,28.087888956069946,3.0184662342071533,1.7872636978536907,2.142072582244873,4.6,33.4,0.9175455227482594,828865.4375,0.6076370477676392,0.23410290308223725,1884968544,1.0,64834,10,5
OL,22.865190744400024,0.29817017912864685,1.698785738995623,2.0417715072631837,3.2,31.8,0.9990147389067594,827899.3125,0.6080944538116455,0.02312515839213967,1859786275,1.0,64834,10,5
OL,23.618055820465088,0.44860801100730896,1.8251308793303882,1.821779990196228,6.4,22.4,0.9987004081522034,828147.125,0.6079770922660828,0.03479265187602073,3687649985,1.0,64834,10,5
OL,33.9535608291626,3.0317516326904297,1.8591332850029658,2.1879907131195067,6.2,37.4,0.9172930028342039,828701.1875,0.6077147722244263,0.23513329422795337,369133708,1.0,64834,10,5
OL,28.059378147125244,0.5556849241256714,1.8528406180098262,1.9109358310699462,9.4,25.4,0.9978316936534629,828321.5,0.6078945398330688,0.043097210485577936,2995172877,1.0,64834,10,5
OL,36.172587394714355,3.0665123462677,2.058570940492877,2.3258006095886232,16.2,45.6,0.9160787862875015,828453.75,0.6078319549560547,0.23782924083516796,865305066,1.0,64834,10,5
OL,35.25480270385742,0.35637935996055603,1.5936962495626155,1.9116819620132446,1.6,23.8,0.9988243039027809,828139.5625,0.6079807281494141,0.027639684194039355,404488628,1.0,64834,10,5
OL,26.632251024246216,0.5139812231063843,2.387349269868035,2.0908681869506838,32.4,37.6,0.998520655051691,827830.0,0.608127236366272,0.03986279968184484,2261209995,1.0,64834,10,5
OL,26.763407230377197,0.3881952166557312,1.9316202165523357,1.940366554260254,10.0,28.8,0.9988732864596545,827843.3125,0.6081209182739258,0.0301072250021344,4190266092,1.0,64834,10,5
OL,26.655808210372925,0.5157480239868164,2.0905276127623167,1.8775739669799805,19.6,23.2,0.9980452790444811,828075.125,0.6080111861228943,0.039999826843001005,3160032368,1.0,64834,10,5
OL,38.349223613739014,3.038651943206787,1.97152257248731,2.186657118797302,11.2,39.2,0.9175584616449717,828866.125,0.6076367497444153,0.23566844252425292,3269070126,1.0,64834,10,5
OL,23.497880935668945,3.03837513923645,2.0559994787860587,2.2981799364089968,14.8,44.4,0.9165907499393245,828219.0625,0.607943058013916,0.235647000350023,3081541439,1.0,64834,10,5
OL,26.636773347854614,0.484144389629364,1.9893712285942606,2.0732012152671815,16.4,37.0,0.9989692951011019,828799.5625,0.6076682806015015,0.03754874418875259,3376120482,1.0,64834,10,5
OL,32.07278895378113,0.6315803527832031,2.0930446464933046,1.867677092552185,20.0,26.0,0.9973571481618597,827328.8125,0.608364462852478,0.04898342615944242,2204291346,1.0,64834,10,5
OL,26.856873273849487,2.964538335800171,1.892264254082961,2.16913743019104,8.2,34.6,0.9184550829977418,828739.625,0.6076965928077698,0.22992044945528725,550243861,1.0,64834,10,5
OL,38.84793162345886,0.43140333890914917,2.808731477324945,2.3974314451217653,52.4,51.6,0.9992724109523458,827840.0,0.6081224679946899,0.033458312224609786,3606691181,1.0,64834,10,5
