celltype,time,l2_distance,mahalanobis_to_bootstrap_mean,scaled_euclid_to_bootstrap_mean,mahalanobis_bootstrap_percentile,scaled_euclid_bootstrap_percentile,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
Oligo,13.659416913986206,0.2570867763751986,5.8590979142164,4.985375598924937,99.0,96.5,0.99904144,511903.3895712646,0.5226949054883292,0.04277638049620805,865305066,0.32,153038,10,4
Oligo,15.78719449043274,0.197358631687566,5.048816680937517,3.961583718586322,98.5,82.5,0.9997879,512568.32570887706,0.5220749107540237,0.032838281463988754,404488628,0.32,153038,10,4
Oligo,21.647953510284424,0.18189642304883882,3.9547141829550143,4.003427285096569,75.5,79.0,0.99952614,512586.0843189971,0.5220583524048226,0.030265541903566315,2261209995,0.32,153038,10,4
Oligo,16.554789781570435,0.16325323703671832,4.483611258219307,3.8905533477979612,75.5,67.5,0.9998374,511650.31331823766,0.5229308769378851,0.02716352308423904,4190266092,0.32,153038,10,4
Oligo,13.217607259750366,0.137064230775153,3.51799270706065,2.8193140916733967,57.0,42.5,0.9996246,512421.3139866165,0.5222119863144077,0.02280596369336884,3160032368,0.32,153038,10,4
Oligo,12.346584558486938,0.21139890484066784,4.747803969922567,3.801458096657095,84.5,64.0,0.99962366,513264.02533727395,0.5214262317578525,0.03517442677311683,3269070126,0.32,153038,10,4
Oligo,12.429462432861328,0.21967481864796443,4.3425500226964715,3.2588357569103343,73.0,57.5,0.9993894,512860.6104330468,0.5218023808377615,0.03655144679322896,3081541439,0.32,153038,10,4
Oligo,16.822263956069946,0.2575321695887025,4.896262497549804,4.487535783294426,95.5,91.5,0.99941874,512674.57704163645,0.5219758406883475,0.04285048897366419,3376120482,0.32,153038,10,4
Oligo,11.893280744552612,0.21791758980350895,5.861400654835142,4.051742998269645,100.0,85.5,0.99936354,513078.5840123268,0.521599139558296,0.03625906345586261,2204291346,0.32,153038,10,4
Oligo,9.43123984336853,0.14472369304537192,2.900297489422214,2.560598620315388,44.5,38.0,0.9997688,512581.6402486164,0.5220624961113818,0.02408041303334213,550243861,0.32,153038,10,4
Oligo,16.50852060317993,0.1894853650470933,4.425730321370127,4.325856358702069,97.5,87.0,0.9997339,512891.26073403127,0.5217738021154749,0.03152825745454907,3606691181,0.32,153038,10,4
Oligo,12.366448640823364,0.129290325760143,3.998258936962211,2.6324518050352976,88.5,35.0,0.9997891,512302.1435868489,0.5223231022790269,0.021512472353393687,1934392872,0.32,153038,10,4
Oligo,7.47390341758728,0.2570431535459151,6.761327788183362,5.182399737976868,100.0,90.0,0.99858546,512092.6995074826,0.5225183905465661,0.04276912214254996,383329927,0.16,153038,10,4
Oligo,6.29330587387085,0.22906181611624316,5.709340023218107,4.500720175438035,98.5,94.5,0.9996574,513698.65680923185,0.5210209759614916,0.03811333877803495,3324115916,0.16,153038,10,4
Oligo,7.411366701126099,0.22298499575232733,5.238622667978659,4.061689933134276,92.5,74.0,0.9994095,513393.9415999055,0.5213050962168946,0.037102223450521575,2811363264,0.16,153038,10,4
Oligo,6.281696081161499,0.22500600563521167,5.11502813720699,3.8641751303762977,98.0,75.0,0.9995413,513123.63961147424,0.5215571291566313,0.03743849701914219,1884968544,0.16,153038,10,4
Oligo,6.985769033432007,0.1788631150743259,4.237161226134469,4.071069229543899,76.0,79.0,0.9997685,513262.5992209992,0.5214275614864247,0.02976083319038622,1859786275,0.16,153038,10,4
Oligo,7.1066508293151855,0.20206138941243101,5.015745658054168,4.280237128775719,97.5,80.0,0.9996532,512649.9969702526,0.5219987594529698,0.03362076804947815,3687649985,0.16,153038,10,4
Oligo,5.687181234359741,0.17487223051670067,4.879495489889637,4.158332672961165,80.5,71.5,0.9997926,512989.6288770793,0.5216820824340447,0.029096794383099325,369133708,0.16,153038,10,4
Oligo,7.570801019668579,0.2692522647276938,6.659115807745689,4.993097776155359,100.0,96.5,0.9994297,513235.13333293906,0.5214531710224494,0.04480058246421999,2995172877,0.16,153038,10,4
Oligo,8.405434846878052,0.2533523214695619,6.209626293609458,5.294634464688355,100.0,95.5,0.99961424,513260.50120048993,0.5214295177068715,0.04215500873122737,865305066,0.16,153038,10,4
Oligo,6.097809791564941,0.26218333664897003,5.393274052394447,4.460169279463715,90.5,85.0,0.99929535,513420.64378249797,0.5212801987693573,0.043624391446310494,404488628,0.16,153038,10,4
Oligo,7.185375928878784,0.2070142285118169,6.1782560516168825,5.192527815331636,99.0,96.5,0.9996101,513861.3223522396,0.5208693045837259,0.034444865394503116,2261209995,0.16,153038,10,4
Oligo,7.824273347854614,0.3458358768640758,5.223614545883802,4.440026462693567,99.0,88.0,0.9987278,513529.9306750526,0.5211782983099301,0.05754324382825244,4190266092,0.16,153038,10,4
Oligo,9.240272998809814,0.3552900721736836,6.837290630339361,6.456294182897707,99.5,84.0,0.99754703,513415.43803586735,0.5212850526723362,0.059116316786540384,3160032368,0.16,153038,10,4
Oligo,9.910468578338623,0.21066726142930559,7.266768927510593,5.569186835413701,100.0,96.0,0.99980485,513288.0959910846,0.5214037879805186,0.035052689446159566,3269070126,0.16,153038,10,4
Oligo,8.327265739440918,0.27563361315628554,6.527493360540755,4.653468469050155,100.0,90.0,0.99893725,513774.6673955016,0.5209501027443914,0.0458623678750026,3081541439,0.16,153038,10,4
Oligo,5.669393301010132,0.2200173087264439,5.706731546867073,4.9358690380773975,98.0,96.0,0.9997194,513946.196569153,0.5207901668070464,0.03660843333341504,3376120482,0.16,153038,10,4
Oligo,5.9940032958984375,0.19287083938622884,5.498273027135492,4.221033728941564,95.5,88.5,0.99966943,513901.60636576876,0.5208317432679064,0.03209156273431834,2204291346,0.16,153038,10,4
Oligo,7.69564962387085,0.1846001868628117,3.6544560515278066,3.212835776352721,72.5,58.0,0.99978995,513318.8531663437,0.5213751096073275,0.030715418133332374,550243861,0.16,153038,10,4
Oligo,6.364478588104248,0.2150946858444191,5.506058358286882,4.903641797339504,98.5,93.5,0.999487,513608.86060142907,0.5211047030637636,0.03578936363092081,3606691181,0.16,153038,10,4
Oligo,6.451964616775513,0.23415243932776114,4.911186463082074,4.6439685424151325,92.5,86.0,0.9994552,512868.4147099564,0.5217951040327945,0.03896036186700519,1934392872,0.16,153038,10,4
Oligo,3.3889048099517822,0.3279809392647477,8.355775271206056,5.9692623304281405,100.0,86.5,0.998429,513857.2627022795,0.5208730898518984,0.05457238077860944,383329927,0.08,153038,10,4
Oligo,5.035006523132324,0.2935819423058261,7.9596421308086365,5.707233970245476,100.0,91.0,0.99906504,515138.7573249321,0.5196782083089305,0.04884877023998242,3324115916,0.08,153038,10,4
Oligo,3.474709987640381,0.29767008891202623,8.289418688357367,5.912672615546285,100.0,96.0,0.9990109,514591.939321562,0.5201880682240951,0.049528992370489355,2811363264,0.08,153038,10,4
Oligo,2.7322607040405273,0.23989247752177198,6.290813729697645,5.140957288839583,100.0,97.0,0.99976563,514229.29000657063,0.5205262069609992,0.039915440386840965,1884968544,0.08,153038,10,4
Oligo,3.3268139362335205,0.24446372529855898,6.192206648343731,5.2657004179727,97.5,94.0,0.9990573,514062.05484647653,0.5206821391066355,0.04067604517950797,1859786275,0.08,153038,10,4
Oligo,3.6090612411499023,0.2964823267570603,6.988256093491683,6.439220414576758,99.0,98.0,0.99925995,515190.4340856094,0.5196300242538107,0.049331361957147254,3687649985,0.08,153038,10,4
Oligo,4.774878740310669,0.3992885436770288,6.777578052986321,5.832639043824181,100.0,98.0,0.99785435,514074.6505958217,0.5206703946731075,0.06643717313246107,369133708,0.08,153038,10,4
Oligo,4.798043966293335,0.372841872914305,5.839115602331219,5.179681501308839,98.5,87.0,0.99868363,514618.95292766887,0.5201628804013954,0.06203674123411566,2995172877,0.08,153038,10,4
Oligo,4.076669931411743,0.3300320282626233,7.758144898367834,5.681453924571549,100.0,98.0,0.99906904,514426.8028497704,0.5203420435266259,0.054913659177451175,865305066,0.08,153038,10,4
Oligo,3.2999556064605713,0.3351170403231443,8.188590734073633,6.395478954490765,96.5,85.5,0.99871546,515228.2467754521,0.5195947672309685,0.0557597486332978,404488628,0.08,153038,10,4
Oligo,3.3225345611572266,0.36680016357826417,5.771663742466094,4.8171236462438385,99.0,93.0,0.9980635,514351.6805859713,0.5204120884607932,0.06103146799116678,2261209995,0.08,153038,10,4
Oligo,4.783351182937622,0.3576884989669385,7.0586659191936905,5.1366359657864695,100.0,94.5,0.99883866,514349.33765140915,0.5204142730421525,0.05951538833174831,4190266092,0.08,153038,10,4
Oligo,3.464259147644043,0.26694360154153274,7.865606005541769,5.118387292321262,100.0,97.0,0.9994483,515271.1760216477,0.519554739467273,0.04441644658496074,3160032368,0.08,153038,10,4
Oligo,4.637400388717651,0.3082480615615073,6.467098386878829,4.327945800776918,100.0,87.0,0.9989772,514702.90435412864,0.5200846030460249,0.05128904938047074,3269070126,0.08,153038,10,4
Oligo,3.607865333557129,0.40886203527462295,7.001089881068973,5.813949428734816,100.0,97.5,0.9978238,514847.5097119468,0.5199497712098105,0.06803009566636173,3081541439,0.08,153038,10,4
Oligo,2.873671054840088,0.29709651419452304,7.446581148437277,5.929559545853339,100.0,98.5,0.9994202,515349.3478858487,0.519481851047718,0.0494335559162895,3376120482,0.08,153038,10,4
Oligo,3.61186146736145,0.2688404266313186,6.762213307958492,5.473566130686489,100.0,91.0,0.99926245,514558.05458853225,0.520219662771095,0.04473205718508362,2204291346,0.08,153038,10,4
Oligo,5.261141538619995,0.29057546806126083,7.514714848980049,6.282867204485919,100.0,98.0,0.99893737,514430.9270078795,0.5203381981102522,0.0483485263610445,550243861,0.08,153038,10,4
Oligo,3.4061763286590576,0.29850241975176184,8.176122420488783,6.571368353242331,100.0,99.5,0.99905735,514480.66159170755,0.52029182496501,0.04966748296577107,3606691181,0.08,153038,10,4
Oligo,3.313115358352661,0.32524038413608547,5.943598239941148,5.611549843893034,100.0,98.0,0.9990145,513783.1853843922,0.5209421604654861,0.05411638288323966,1934392872,0.08,153038,10,4
Oligo,2.3581302165985107,0.3192922624064089,8.297969336964563,5.725552731665917,100.0,98.5,0.999613,516450.29355787893,0.5184553155944547,0.053126681577190873,383329927,0.04,153038,10,4
Oligo,2.161161422729492,0.36687253794699276,9.6060420179381,6.857625948473697,100.0,91.5,0.99864006,516944.3584045245,0.5179946433794874,0.06104351028123925,3324115916,0.04,153038,10,4
Oligo,2.3187825679779053,0.39146888196311147,9.201634684875426,7.0230746337316,100.0,99.5,0.9986558,516002.8268050359,0.5188725391665344,0.06513606838665342,2811363264,0.04,153038,10,4
Oligo,1.9117696285247803,0.3354949283610994,9.440703747175593,6.704683658787685,100.0,99.5,0.99917006,516634.82058189675,0.5182832602995825,0.055822625000275704,1884968544,0.04,153038,10,4
Oligo,1.9358248710632324,0.30728627631709643,9.346481623132275,7.035522002858809,100.0,99.0,0.9990299,515347.4676854325,0.5194836041699978,0.05112901901192891,1859786275,0.04,153038,10,4
Oligo,2.503737211227417,0.4249252388058592,8.763320252794387,7.126802450929004,100.0,100.0,0.9983856,516874.1805030267,0.5180600781286793,0.07070283409316198,3687649985,0.04,153038,10,4
Oligo,2.3873467445373535,0.39916235504298936,9.920435847872415,6.717168621240674,100.0,100.0,0.99842805,516151.2978910813,0.5187341028771858,0.06641617674711571,369133708,0.04,153038,10,4
Oligo,2.0759105682373047,0.36103477226983516,9.568670967006982,7.913515535214847,100.0,100.0,0.99916637,516037.9163328265,0.5188398212538976,0.06007217099504681,2995172877,0.04,153038,10,4
Oligo,2.6016411781311035,0.40982961771759024,9.812322619998707,7.7256527339471734,100.0,98.5,0.9988971,516681.67589513975,0.5182395718220856,0.06819109062427203,865305066,0.04,153038,10,4
Oligo,1.7424976825714111,0.5748686500556588,8.248458172775779,7.931395927168855,100.0,100.0,0.99614495,516425.3706544755,0.5184785540199209,0.09565175018661377,404488628,0.04,153038,10,4
Oligo,1.9184510707855225,0.4657612073883334,10.482381992753096,7.442791883826451,100.0,100.0,0.9976133,515295.8229685905,0.5195317583470467,0.07749748512362094,2261209995,0.04,153038,10,4
Oligo,2.000633716583252,0.42622837196234226,9.053421048494377,6.745830426346732,100.0,99.5,0.9985709,515275.77588393097,0.5195504504984039,0.0709196609581019,4190266092,0.04,153038,10,4
Oligo,3.0441486835479736,0.3920811518265882,9.994566676575523,7.486055231993393,100.0,99.5,0.9994028,515640.65021772584,0.519210237126262,0.06523794328280996,3160032368,0.04,153038,10,4
Oligo,2.2913522720336914,0.4736537989731201,11.001557352812927,8.63193030476991,100.0,99.5,0.99849796,515652.20753289066,0.519199460941694,0.07881072458887947,3269070126,0.04,153038,10,4
Oligo,2.0471293926239014,0.3995907881815364,10.69457908556819,9.038980252264803,100.0,100.0,0.9966605,517313.2667722812,0.517650668623849,0.06648746325671404,3081541439,0.04,153038,10,4
Oligo,2.5481579303741455,0.3342089211644147,9.879128701942127,6.701309836346935,100.0,99.5,0.9988828,516840.0553922438,0.5180918968068894,0.055608647704586386,3376120482,0.04,153038,10,4
Oligo,2.3759214878082275,0.3860228153418725,9.667824912124722,7.519477501638265,100.0,98.0,0.9986187,515793.3434032689,0.5190678640987697,0.06422990346723406,2204291346,0.04,153038,10,4
Oligo,2.1464836597442627,0.46695049835083463,9.146666067664817,7.775558530124662,100.0,100.0,0.9976918,516301.9385431843,0.5185936436574304,0.07769536991353486,550243861,0.04,153038,10,4
Oligo,2.203494071960449,0.41929017301763927,8.512224034788419,7.221490043079441,100.0,100.0,0.9986936,515762.3548210599,0.5190967582386823,0.06976522181423922,3606691181,0.04,153038,10,4
Oligo,1.9066672325134277,0.32129022516976863,6.983368248640596,6.233908906799913,100.0,93.0,0.99894,515761.9575171061,0.5190971286898359,0.05345912036143234,1934392872,0.04,153038,10,4
Oligo,1.423537254333496,0.5138287982477635,10.948945973441809,8.69149568167431,100.0,100.0,0.997879,516956.1352335113,0.5179836625174985,0.08549539767723369,383329927,0.02,153038,10,4
Oligo,1.311964511871338,0.3974982480436465,10.144267522253568,7.187186928536496,100.0,99.5,0.9990204,519477.7862768922,0.5156324436857684,0.06613928784915697,3324115916,0.02,153038,10,4
Oligo,1.4277219772338867,0.4477806023401583,13.859411709933928,9.62822464727789,100.0,100.0,0.9986652,517797.00613841554,0.5171996240154804,0.07450571240805245,2811363264,0.02,153038,10,4
Oligo,1.311161994934082,0.4414607430755123,16.638450258082464,10.690281506442807,100.0,100.0,0.9990746,518084.17989041156,0.5169318596333133,0.07345415811032209,1884968544,0.02,153038,10,4
Oligo,1.3012046813964844,0.4051968368116205,13.25546481992995,8.786447626098434,100.0,100.0,0.9991009,519117.98133081704,0.5159679302976777,0.06742024740322627,1859786275,0.02,153038,10,4
Oligo,1.6164050102233887,0.5099828303047511,12.630453819243668,9.077226148351873,100.0,100.0,0.99757785,518593.574923457,0.5164568933616597,0.08485547138298347,3687649985,0.02,153038,10,4
Oligo,1.6119534969329834,0.46322446848972043,11.37775605565864,8.795919441858768,100.0,99.5,0.9976726,517649.67981220863,0.5173369929165011,0.07707539998226681,369133708,0.02,153038,10,4
Oligo,1.3993556499481201,0.4473739611597223,11.489684920238716,9.347919921232968,100.0,100.0,0.9968835,518850.7228329179,0.5162171254489457,0.07443805183793284,2995172877,0.02,153038,10,4
Oligo,1.4290671348571777,0.5711911207976452,13.066420782855591,10.528202202299003,100.0,100.0,0.9954041,518858.4016292289,0.5162099656436512,0.09503985021632069,865305066,0.02,153038,10,4
Oligo,1.6757714748382568,0.50019807972488,12.83865883036379,9.280313168133928,100.0,100.0,0.9978683,519124.6226579162,0.5159617378415945,0.08322739770386817,404488628,0.02,153038,10,4
Oligo,1.3479337692260742,0.4219030266109727,8.745883432153311,8.438313061813043,100.0,100.0,0.99857664,517372.0991605514,0.5175958125724618,0.07019997159431424,2261209995,0.02,153038,10,4
Oligo,1.2948689460754395,0.4687788347837729,13.89378784287865,10.109083802093364,100.0,100.0,0.99858606,518155.8497851714,0.5168650337310261,0.07799958476282881,4190266092,0.02,153038,10,4
Oligo,1.4339172840118408,0.5437382876641291,14.373778878095456,10.154571247799394,100.0,100.0,0.9984115,519357.0820583354,0.5157449898021254,0.09047200408912688,3160032368,0.02,153038,10,4
Oligo,1.4092447757720947,0.5048908146145029,10.089418047027822,8.133143624190843,100.0,100.0,0.9977504,518377.85911182396,0.5166580294704582,0.08400821660103844,3269070126,0.02,153038,10,4
Oligo,1.3099145889282227,0.5631892918344494,12.672254701006908,10.90120724878833,100.0,100.0,0.9958875,519155.9559078791,0.5159325223291764,0.09370843486613675,3081541439,0.02,153038,10,4
Oligo,1.1290690898895264,0.5959223905338183,14.239714012028614,9.982721663110228,100.0,100.0,0.99621814,519444.6346551268,0.515663354670697,0.09915485846102694,3376120482,0.02,153038,10,4
Oligo,1.2924108505249023,0.44549944814150744,11.087402340262091,8.464891241913055,100.0,99.5,0.9975656,517088.8801363999,0.5178598895171433,0.07412615371838417,2204291346,0.02,153038,10,4
Oligo,1.4506070613861084,0.4219914594683689,12.9929564378553,8.438455342369862,100.0,100.0,0.99855614,518659.3716644305,0.5163955436610937,0.07021468583831264,550243861,0.02,153038,10,4
Oligo,1.402653694152832,0.467177153620121,12.076087277569432,7.728825405431937,100.0,100.0,0.9987209,518118.7869568419,0.5168995915736564,0.07773308282968391,3606691181,0.02,153038,10,4
Oligo,1.2203607559204102,0.4052772888864867,9.373072779527854,8.570921576318554,100.0,99.5,0.9982841,517119.38871703943,0.5178314429366708,0.06743363373376692,1934392872,0.02,153038,10,4
Oligo,1.1088500022888184,0.5418938055272907,13.575115626730692,9.997787697292537,100.0,100.0,0.99814343,518859.6593964828,0.5162087928858022,0.09016510277426223,383329927,0.01,153038,10,4
Oligo,0.8416748046875,0.5774382356574979,16.65057120012861,11.020064507929101,100.0,100.0,0.99876225,521614.346336431,0.5136402884824163,0.09607930065409259,3324115916,0.01,153038,10,4
Oligo,0.8799946308135986,0.6331695167394545,18.41339985671697,11.65293612866369,100.0,100.0,0.99667704,522101.553307766,0.5131860106357808,0.10535236603192308,2811363264,0.01,153038,10,4
Oligo,0.7530772686004639,0.5162397245218272,17.353947325433328,11.100161984763972,100.0,99.5,0.9983928,521282.94603555824,0.5139492902494522,0.08589654899703997,1884968544,0.01,153038,10,4
Oligo,0.9430632591247559,0.6218124583400867,13.868698292731317,9.86367791272195,100.0,100.0,0.9961878,521851.1972556801,0.5134194457361081,0.10346267781746585,1859786275,0.01,153038,10,4
