celltype,time,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
T4,39.86585092544556,954477.8762527335,0.5940467991516536,0.021710565073617828,1859786275,0.64,249824,10,4
T4,51.85890293121338,954816.2584921657,0.5939028803069896,0.02408058704193527,3687649985,0.64,249824,10,4
T4,35.119890213012695,954959.0362962206,0.5938421548485916,0.02642473259709161,369133708,0.64,249824,10,4
T4,39.4572069644928,955736.0164835473,0.5935116939737106,0.03345137304442734,2995172877,0.64,249824,10,4
T4,44.150543451309204,955351.3703874281,0.5936752895035792,0.03796537832120447,865305066,0.64,249824,10,4
T4,42.711740016937256,957541.3638438245,0.5927438537148824,0.03463957633656896,404488628,0.64,249824,10,4
T4,47.2155659198761,953160.9570968298,0.5946069038538144,0.020731454564732205,2261209995,0.64,249824,10,4
T4,43.8339147567749,953614.9770762984,0.5944138026112398,0.021248845963812584,4190266092,0.64,249824,10,4
T4,49.81760883331299,959912.3450585209,0.5917354412233996,0.04348363169706208,3160032368,0.64,249824,10,4
T4,36.691685914993286,954456.9314696001,0.5940557072698673,0.03371417080204949,3269070126,0.64,249824,10,4
T4,42.12505102157593,958131.8213699772,0.592492723616773,0.03939023512240666,3081541439,0.64,249824,10,4
T4,41.847315549850464,954652.0911307774,0.5939727030524806,0.02306066461423036,3376120482,0.64,249824,10,4
T4,45.210355281829834,952894.1110064174,0.594720397343011,0.03912876835881681,2204291346,0.64,249824,10,4
T4,47.72771596908569,952560.0797879202,0.5948624656357455,0.020977146136416165,550243861,0.64,249824,10,4
T4,40.50038814544678,953441.1612756369,0.5944877289770489,0.02800993191001905,3606691181,0.64,249824,10,4
T4,47.095299243927,955849.7914789114,0.5934633038279631,0.032049515520157244,1934392872,0.64,249824,10,4
T4,27.75894832611084,955768.0626777641,0.5934980642653213,0.03567883871524545,383329927,0.32,249824,10,4
T4,25.55493688583374,954936.0967384093,0.5938519113732332,0.035531306422424955,3324115916,0.32,249824,10,4
T4,25.9268159866333,953567.1085755249,0.5944341617747074,0.02743547759299577,2811363264,0.32,249824,10,4
T4,26.231438398361206,956496.1723298992,0.5931883887335916,0.051935633510750694,1884968544,0.32,249824,10,4
T4,30.6003098487854,951629.5963316163,0.5952582136638779,0.023844468712215978,1859786275,0.32,249824,10,4
T4,26.463210344314575,954998.8664375662,0.5938252145152724,0.03044110975256744,3687649985,0.32,249824,10,4
T4,30.951502561569214,956482.7633043732,0.5931940917854568,0.022606374933082183,369133708,0.32,249824,10,4
T4,26.456382989883423,956102.5242456193,0.5933558129388007,0.039405121435313904,2995172877,0.32,249824,10,4
T4,29.689756631851196,952870.2225626206,0.5947305574425416,0.01775244316486238,865305066,0.32,249824,10,4
T4,24.104028463363647,955346.896693585,0.5936771922300649,0.04611863146958353,404488628,0.32,249824,10,4
T4,28.35918688774109,953742.3855846031,0.5943596139358934,0.02705701321843028,2261209995,0.32,249824,10,4
T4,25.974960565567017,953375.6177035297,0.5945156056031646,0.020208442870067424,4190266092,0.32,249824,10,4
T4,23.95197606086731,958729.9884716752,0.5922383145250402,0.06794606252562779,3160032368,0.32,249824,10,4
T4,27.352856636047363,956885.2647412964,0.5930229021217357,0.029606262817690812,3269070126,0.32,249824,10,4
T4,26.37694764137268,954533.4156082944,0.5940231774630593,0.022491011602498015,3081541439,0.32,249824,10,4
T4,26.63706374168396,953535.0096102187,0.5944478139274018,0.0219190248459046,3376120482,0.32,249824,10,4
T4,29.15341854095459,955425.3680632603,0.593643817225272,0.029926097134095907,2204291346,0.32,249824,10,4
T4,26.62568950653076,955915.8929008625,0.5934351899402667,0.04029692063785974,550243861,0.32,249824,10,4
T4,27.389539003372192,953942.1951427431,0.5942746320502937,0.017715773764236168,3606691181,0.32,249824,10,4
T4,31.668379068374634,953620.3923510977,0.5944114994167993,0.022136756226934427,1934392872,0.32,249824,10,4
T4,18.807827472686768,954365.4559369402,0.5940946131326501,0.04635342315251609,383329927,0.16,249824,10,4
T4,19.543325424194336,957240.489680211,0.5928718198341716,0.05823839302329541,3324115916,0.16,249824,10,4
T4,18.81126093864441,954710.6568994537,0.5939477941867585,0.03910501961413437,2811363264,0.16,249824,10,4
T4,17.701072931289673,956831.0155147082,0.593045975099879,0.05879613614786795,1884968544,0.16,249824,10,4
T4,20.134448051452637,953075.0494464255,0.5946434416160054,0.02896932938681173,1859786275,0.16,249824,10,4
T4,19.497877836227417,955002.6076317473,0.5938236233314529,0.03303871266499643,3687649985,0.16,249824,10,4
T4,21.050898551940918,957042.4459673234,0.5929560506803283,0.0565338256119765,369133708,0.16,249824,10,4
T4,18.6872615814209,957006.3847919966,0.592971388018065,0.04509211540137114,2995172877,0.16,249824,10,4
T4,17.8650004863739,957660.8095153228,0.5926930517488247,0.04538969546654975,865305066,0.16,249824,10,4
T4,17.54150652885437,962945.4218550352,0.5904454299359742,0.10397380480978775,404488628,0.16,249824,10,4
T4,19.162951231002808,956748.2320401014,0.5930811841050639,0.031054690541680228,2261209995,0.16,249824,10,4
T4,22.249844312667847,955019.7937562694,0.5938163138249326,0.03871037633714583,4190266092,0.16,249824,10,4
T4,20.12819004058838,965287.8642947569,0.5894491553969127,0.09479019859962677,3160032368,0.16,249824,10,4
T4,20.144209146499634,964048.948129738,0.5899760843025326,0.09733844045483887,3269070126,0.16,249824,10,4
T4,21.899907112121582,959141.5283387065,0.5920632806866929,0.0489171674591807,3081541439,0.16,249824,10,4
T4,22.65213918685913,956320.6679639836,0.5932630332705462,0.04791413965017575,3376120482,0.16,249824,10,4
T4,19.411813497543335,956921.1873212375,0.5930076237306146,0.07171565009618468,2204291346,0.16,249824,10,4
T4,18.789241552352905,957598.9250835592,0.5927193720898007,0.047774402250560746,550243861,0.16,249824,10,4
T4,17.76578402519226,954804.6060679399,0.5939078362509981,0.03886439085852156,3606691181,0.16,249824,10,4
T4,18.538511753082275,957053.1923686813,0.592951480080907,0.0531703018161283,1934392872,0.16,249824,10,4
T4,15.152586936950684,961547.6165823712,0.5910399366696749,0.07257391155682257,383329927,0.08,249824,10,4
T4,15.9903244972229,959535.5364495447,0.5918957033569984,0.047495501072650534,3324115916,0.08,249824,10,4
T4,15.457182884216309,956597.5974879492,0.5931452511516933,0.04770892166109721,2811363264,0.08,249824,10,4
T4,16.735657215118408,961612.4094022544,0.5910123793493032,0.05076481812362798,1884968544,0.08,249824,10,4
T4,15.810445547103882,956018.9362583058,0.593391364114838,0.06752997173240484,1859786275,0.08,249824,10,4
T4,15.026149034500122,958413.5100796446,0.592372917347631,0.06049403814593634,3687649985,0.08,249824,10,4
T4,16.29142665863037,961673.1695101513,0.5909865371994762,0.051107800766153184,369133708,0.08,249824,10,4
T4,15.418312311172485,962023.4563253098,0.5908375551671353,0.04764604267847305,2995172877,0.08,249824,10,4
T4,16.76413607597351,960485.9535068575,0.5914914772809872,0.06349758149364687,865305066,0.08,249824,10,4
T4,16.167412757873535,964617.5151699902,0.5897342645436572,0.07704733666499505,404488628,0.08,249824,10,4
T4,18.281951427459717,960419.0224764579,0.5915199440131167,0.04219063988125993,2261209995,0.08,249824,10,4
T4,17.055685997009277,957573.7720479796,0.5927300700384475,0.054038483752305036,4190266092,0.08,249824,10,4
T4,18.92212748527527,956652.4494001999,0.5931219218426492,0.06105787060507833,3160032368,0.08,249824,10,4
T4,17.173959016799927,963893.8193201364,0.5900420628216458,0.0938181983699076,3269070126,0.08,249824,10,4
T4,15.70039963722229,957327.7789718389,0.5928346944400502,0.036435368488481445,3081541439,0.08,249824,10,4
T4,16.14851427078247,956269.5102398981,0.5932847913881069,0.04676868466371606,3376120482,0.08,249824,10,4
T4,15.796107769012451,958944.6519440856,0.5921470150555623,0.060448558568595406,2204291346,0.08,249824,10,4
T4,14.579456329345703,962387.5319577687,0.5906827085520122,0.05637998060287086,550243861,0.08,249824,10,4
T4,16.062718868255615,957928.428150164,0.5925792296853454,0.05317437106521061,3606691181,0.08,249824,10,4
T4,15.073098182678223,960345.0324887092,0.5915514130215711,0.04496689791460305,1934392872,0.08,249824,10,4
T4,14.598580360412598,968296.086744598,0.5881697150214361,0.08428943098516084,383329927,0.04,249824,10,4
T4,13.066969156265259,967750.7637762481,0.588401648741437,0.07965588435892176,3324115916,0.04,249824,10,4
T4,14.114035606384277,965498.1556747673,0.5893597154413622,0.08850723531805252,2811363264,0.04,249824,10,4
T4,13.622484922409058,967631.4008822127,0.5884524155010463,0.05997612682251396,1884968544,0.04,249824,10,4
T4,14.438124418258667,956651.8267816252,0.593122186651305,0.042178041807292274,1859786275,0.04,249824,10,4
T4,14.32036805152893,959390.4852091735,0.5919573957406362,0.05741588100527544,3687649985,0.04,249824,10,4
T4,13.663880825042725,966375.6761556941,0.5889864933301899,0.061435202099418135,369133708,0.04,249824,10,4
T4,15.366150856018066,964017.821790412,0.5899893227833758,0.06006738822833748,2995172877,0.04,249824,10,4
T4,13.677177906036377,962140.2740724501,0.5907878708951921,0.07147349957822316,865305066,0.04,249824,10,4
T4,13.887962341308594,965832.9876356279,0.5892173065813566,0.06127443756879164,404488628,0.04,249824,10,4
T4,14.009135961532593,967021.7051388213,0.5887117278902922,0.06654469498002097,2261209995,0.04,249824,10,4
T4,13.956732511520386,968399.5307390894,0.5881257187992951,0.08245260077577266,4190266092,0.04,249824,10,4
T4,16.418439865112305,961635.0480801454,0.5910027507932293,0.06351840135868493,3160032368,0.04,249824,10,4
T4,16.842302560806274,969152.6593272908,0.5878054023533749,0.07432606783925708,3269070126,0.04,249824,10,4
T4,13.518219947814941,971333.2052994136,0.5868779847159378,0.09592838743849255,3081541439,0.04,249824,10,4
T4,13.374855995178223,966869.326638931,0.5887765366630359,0.07864269476936415,3376120482,0.04,249824,10,4
T4,13.977652311325073,962105.0944534657,0.5908028332943076,0.07484532497972836,2204291346,0.04,249824,10,4
T4,13.9575514793396,967291.446250513,0.58859700310681,0.06285699370937223,550243861,0.04,249824,10,4
T4,13.857267141342163,961840.0327350439,0.5909155678643724,0.06900200557886056,3606691181,0.04,249824,10,4
T4,13.243825197219849,967667.7754106675,0.5884369448897069,0.11429397343823922,1934392872,0.04,249824,10,4
T4,12.550885200500488,971519.8963957154,0.5867985823012783,0.06906455760075808,383329927,0.02,249824,10,4
T4,12.962692737579346,979037.7580404258,0.5836011273637297,0.11028851408738925,3324115916,0.02,249824,10,4
T4,12.515304565429688,973378.0119299394,0.5860082989773466,0.10399597523034851,2811363264,0.02,249824,10,4
T4,13.213205814361572,976009.3678790553,0.5848891453576642,0.07805136791688948,1884968544,0.02,249824,10,4
T4,12.679182291030884,961419.9461425488,0.591094236748272,0.04848222897432871,1859786275,0.02,249824,10,4
T4,13.041508674621582,964254.2433202324,0.5898887692984099,0.0646104957372702,3687649985,0.02,249824,10,4
T4,12.949327945709229,969032.1539357265,0.5878566550336539,0.06667033559639557,369133708,0.02,249824,10,4
T4,13.27237343788147,971796.7178380111,0.5866808461511177,0.10451564573939497,2995172877,0.02,249824,10,4
T4,12.931081056594849,968050.4055005055,0.5882742067963731,0.07000377266590331,865305066,0.02,249824,10,4
T4,12.588404655456543,974508.5983532127,0.5855274442726096,0.08408923011089042,404488628,0.02,249824,10,4
T4,13.16175389289856,975657.578444835,0.5850387664755544,0.08358530808117107,2261209995,0.02,249824,10,4
T4,12.64297080039978,972011.2587368365,0.5865895988139527,0.09695718549373537,4190266092,0.02,249824,10,4
T4,12.972247838973999,967800.1412845318,0.5883806477753208,0.07377336274278662,3160032368,0.02,249824,10,4
T4,12.920586824417114,971360.6059322513,0.5868663308317752,0.09129522697778018,3269070126,0.02,249824,10,4
T4,14.156676292419434,975871.248784344,0.5849478893998169,0.1327407064715789,3081541439,0.02,249824,10,4
T4,14.323549270629883,974945.9990778444,0.585341411438706,0.10520071874946713,3376120482,0.02,249824,10,4
T4,14.634255409240723,970788.2630447076,0.5871097565129375,0.07617823514486761,2204291346,0.02,249824,10,4
T4,12.959722757339478,973663.680126877,0.585886800174899,0.07896704286660686,550243861,0.02,249824,10,4
T4,13.306892156600952,967711.1106826756,0.5884185137737858,0.06386717427734374,3606691181,0.02,249824,10,4
T4,12.975709915161133,971287.7192416809,0.5868973305920341,0.11818518795359834,1934392872,0.02,249824,10,4
T4,12.958597183227539,988380.6439771027,0.5796274632846361,0.10628179076961661,383329927,0.01,249824,10,4
T4,12.136404991149902,986728.0665491589,0.5803303282888596,0.10668510183630886,3324115916,0.01,249824,10,4
T4,12.222736358642578,984375.6676181171,0.5813308374672156,0.10597046832743612,2811363264,0.01,249824,10,4
T4,12.338127374649048,984602.1276445372,0.5812345207532542,0.10447100399604381,1884968544,0.01,249824,10,4
T4,12.668248653411865,980156.9932519231,0.583125100493004,0.0973367538746328,1859786275,0.01,249824,10,4
T4,12.552328824996948,976399.0217898089,0.5847234199320374,0.1127806994386221,3687649985,0.01,249824,10,4
T4,12.440003156661987,986417.9025248387,0.5804622455198332,0.10105966642212139,369133708,0.01,249824,10,4
T4,12.61412501335144,979087.7511459828,0.5835798645752187,0.08747332812456728,2995172877,0.01,249824,10,4
T4,12.41877007484436,981797.9119591343,0.5824271941107843,0.13851277754226232,865305066,0.01,249824,10,4
T4,12.411007642745972,981056.2273975135,0.5827426432472188,0.10361815424044586,404488628,0.01,249824,10,4
T4,12.70432448387146,986015.6427975919,0.5806333323809444,0.1545439511536403,2261209995,0.01,249824,10,4
T4,12.42367672920227,979325.4827325232,0.5834787539042435,0.10860683353923326,4190266092,0.01,249824,10,4
T4,12.337843418121338,981713.5434342299,0.5824630772607114,0.11148158628258173,3160032368,0.01,249824,10,4
T4,12.225137948989868,983681.3459691028,0.5816261424741187,0.09671321832332905,3269070126,0.01,249824,10,4
T4,12.626506805419922,985624.9060564915,0.5807995183499283,0.143492755732957,3081541439,0.01,249824,10,4
T4,12.471561193466187,982751.5183180267,0.5820216115788334,0.12695263516503646,3376120482,0.01,249824,10,4
T4,12.393857717514038,981785.152318887,0.5824326209697288,0.10351076838984291,2204291346,0.01,249824,10,4
T4,12.691579341888428,983943.296239046,0.5815147312479476,0.09404538517418334,550243861,0.01,249824,10,4
T4,12.212555885314941,973560.6512802368,0.585930619828674,0.10921285600772535,3606691181,0.01,249824,10,4
T4,14.073432922363281,985474.8333806455,0.5808633464224643,0.11726377336196302,1934392872,0.01,249824,10,4
T4,13.421105861663818,1003408.5772862011,0.5732358666004731,0.14002598424907808,383329927,0.005,249824,10,4
T4,12.077090740203857,996960.6822696816,0.5759782493060488,0.12044943752327535,3324115916,0.005,249824,10,4
T4,11.909322500228882,1002186.3780822944,0.5737556855415344,0.1623111650857148,2811363264,0.005,249824,10,4
T4,12.075530529022217,991618.9627737432,0.5782501596157186,0.10567839637831317,1884968544,0.005,249824,10,4
T4,12.070544242858887,993211.9523481145,0.5775726381846583,0.1238823862389537,1859786275,0.005,249824,10,4
T4,12.028773784637451,982523.9253489865,0.582118410149624,0.11713794394076042,3687649985,0.005,249824,10,4
T4,11.972641468048096,992626.9805653486,0.5778214351170211,0.09739896278255919,369133708,0.005,249824,10,4
T4,11.895548820495605,996690.343530059,0.5760932282693058,0.12899438960357892,2995172877,0.005,249824,10,4
T4,11.778322458267212,1020573.1118971986,0.5659355425806405,0.23550554720204153,865305066,0.005,249824,10,4
T4,12.073153734207153,1002634.9796543162,0.5735648888257605,0.15467052447443866,404488628,0.005,249824,10,4
T4,11.791736602783203,1002180.6524220157,0.5737581207473942,0.1515664472872258,2261209995,0.005,249824,10,4
T4,12.294209241867065,987307.0665369079,0.5800840712470089,0.11246633557839945,4190266092,0.005,249824,10,4
T4,12.557709455490112,1012940.5930607837,0.5691817628747582,0.17693035424596026,3160032368,0.005,249824,10,4
T4,12.856432676315308,990099.3419678634,0.5788964762518302,0.1414843807256898,3269070126,0.005,249824,10,4
T4,12.079054355621338,999657.7250858685,0.574831158114837,0.17912380187078744,3081541439,0.005,249824,10,4
T4,11.819360256195068,1005133.5912294957,0.5725021933020016,0.14669699203232664,3376120482,0.005,249824,10,4
T4,11.95232343673706,1007399.4290481744,0.5715384998126279,0.1590460583029559,2204291346,0.005,249824,10,4
T4,12.05211877822876,994076.9320808694,0.5772047498344752,0.13704269116710377,550243861,0.005,249824,10,4
T4,12.396417617797852,993992.7884259168,0.5772405373439703,0.12890811072497382,3606691181,0.005,249824,10,4
T4,12.038616180419922,1008060.4860140986,0.5712573427549981,0.1549781664406345,1934392872,0.005,249824,10,4
cM,36.87415337562561,1000346.8125,0.6358751058578491,0.05347910054034048,383329927,1.0,219307,10,5
cM,82.54573893547058,1005337.3125,0.6340585947036743,0.12355579244163421,3324115916,1.0,219307,10,5
cM,58.334680795669556,1003119.625,0.6348657608032227,0.10231557966674978,2811363264,1.0,219307,10,5
cM,82.78224897384644,1001012.9375,0.6356325745582581,0.03362402180547007,1884968544,1.0,219307,10,5
cM,58.85599708557129,1001477.8125,0.6354634165763855,0.06185841702556642,1859786275,1.0,219307,10,5
cM,44.532429933547974,1002644.1875,0.6350387930870056,0.10781489728292645,3687649985,1.0,219307,10,5
cM,36.12211012840271,1000583.0625,0.6357890963554382,0.08417649276654213,369133708,1.0,219307,10,5
cM,55.45301651954651,1001869.625,0.635320782661438,0.11131598578416994,2995172877,1.0,219307,10,5
cM,73.85172176361084,1000344.375,0.6358759999275208,0.02131741913261697,865305066,1.0,219307,10,5
cM,90.80999398231506,1007276.875,0.6333525776863098,0.13379915531748793,404488628,1.0,219307,10,5
cM,41.47502541542053,1001160.75,0.6355788111686707,0.04612601592619273,2261209995,1.0,219307,10,5
cM,57.36077928543091,1001215.6875,0.6355587840080261,0.09195694825005225,4190266092,1.0,219307,10,5
cM,53.146155834198,1001318.5625,0.635521411895752,0.06245980046534892,3160032368,1.0,219307,10,5
cM,58.033833742141724,999552.4375,0.6361641883850098,0.022852503343642982,3269070126,1.0,219307,10,5
cM,75.57271242141724,1001343.0,0.6355124711990356,0.10247949459636788,3081541439,1.0,219307,10,5
cM,106.67477464675903,1002865.9375,0.6349580883979797,0.083965410390759,3376120482,1.0,219307,10,5
cM,60.93055248260498,1001753.8125,0.635362982749939,0.06068686981354158,2204291346,1.0,219307,10,5
cM,88.89623761177063,1002606.6875,0.6350524425506592,0.08015408188642467,550243861,1.0,219307,10,5
cM,88.75900363922119,1001988.1875,0.6352776288986206,0.08197338639773985,3606691181,1.0,219307,10,5
cM,34.27762699127197,1001322.6875,0.6355198621749878,0.083153108025646,1934392872,1.0,219307,10,5
cM,37.590165853500366,999904.1678524107,0.6360362080938888,0.03836512540681007,383329927,0.64,219307,10,5
cM,31.174078226089478,999324.1987245509,0.6362473160877856,0.030998120765412068,3324115916,0.64,219307,10,5
cM,39.66549587249756,1004631.422245774,0.6343154937598255,0.09265794247011312,2811363264,0.64,219307,10,5
cM,33.534876108169556,999284.9349355579,0.636261608054942,0.04442600418859175,1884968544,0.64,219307,10,5
cM,49.44080424308777,1004838.6529391974,0.6342400620620662,0.07329589910229546,1859786275,0.64,219307,10,5
cM,38.12434649467468,1000931.592561321,0.6356622268615112,0.08910339763950144,3687649985,0.64,219307,10,5
cM,35.61540150642395,1000986.5319898647,0.6356422289823336,0.030728026159896654,369133708,0.64,219307,10,5
cM,33.371904134750366,999725.7799258647,0.6361011410627306,0.06255138912417992,2995172877,0.64,219307,10,5
cM,35.50873422622681,1000545.8516315131,0.6358026360487313,0.04188988544099315,865305066,0.64,219307,10,5
cM,36.81486177444458,1000606.4953620464,0.6357805618111896,0.0850682299120352,404488628,0.64,219307,10,5
cM,37.27276968955994,1001554.7038008547,0.6354354151961421,0.08077995876061342,2261209995,0.64,219307,10,5
cM,40.80036115646362,1000775.1987360795,0.6357191540066274,0.07944237924493751,4190266092,0.64,219307,10,5
cM,32.341583013534546,999836.0408958339,0.6360610062157929,0.07359141074521343,3160032368,0.64,219307,10,5
cM,42.86281180381775,1002130.5459050534,0.6352258094333885,0.06891910662742243,3269070126,0.64,219307,10,5
cM,48.776775598526,1000332.0482521323,0.6358804601954683,0.07739291065509216,3081541439,0.64,219307,10,5
cM,49.77045726776123,999140.6017121216,0.6363141451569853,0.03558597454893993,3376120482,0.64,219307,10,5
cM,35.32528805732727,1000272.9425569297,0.635901974590188,0.08355470116133862,2204291346,0.64,219307,10,5
cM,35.44035243988037,1000707.1180762993,0.6357439352765587,0.06001415270168624,550243861,0.64,219307,10,5
cM,30.553442239761353,999377.4626489002,0.6362279280899141,0.03984258098102982,3606691181,0.64,219307,10,5
cM,32.70016050338745,1000065.1908312498,0.6359775959429982,0.0578040882478301,1934392872,0.64,219307,10,5
cM,25.030306816101074,1001407.5136609501,0.6354889922119935,0.07707320803704978,383329927,0.32,219307,10,5
cM,23.411713123321533,1000609.0334838842,0.6357796379382044,0.028257892624221216,3324115916,0.32,219307,10,5
cM,29.143287181854248,1002558.9208252092,0.6350698815301852,0.09160364065513853,2811363264,0.32,219307,10,5
cM,21.572843551635742,1002630.3834150869,0.6350438692421805,0.09772480884360239,1884968544,0.32,219307,10,5
cM,24.41385054588318,1004115.1858244103,0.6345034031330239,0.0771908726701098,1859786275,0.32,219307,10,5
cM,24.363521575927734,1005416.870274578,0.6340295917183102,0.08069034849330615,3687649985,0.32,219307,10,5
cM,33.52105093002319,1001757.6817805958,0.635361531480527,0.07425220176275328,369133708,0.32,219307,10,5
cM,31.189679384231567,1001470.8345654294,0.6354659434866834,0.10049262019349137,2995172877,0.32,219307,10,5
cM,33.32300782203674,1001549.3720748412,0.6354373559373448,0.048353739231770325,865305066,0.32,219307,10,5
cM,26.49661159515381,1009598.1854457239,0.6325075985375902,0.07675899314761085,404488628,0.32,219307,10,5
cM,24.115331888198853,1005394.5022674709,0.6340377336432523,0.05703999551289818,2261209995,0.32,219307,10,5
cM,25.20193099975586,1003220.2186461951,0.634829169999777,0.07574297397096032,4190266092,0.32,219307,10,5
cM,24.76698660850525,999110.6271332145,0.6363250558639816,0.045625141735806764,3160032368,0.32,219307,10,5
cM,27.518745183944702,1000905.429536767,0.6356717501677746,0.07004144395792879,3269070126,0.32,219307,10,5
cM,27.27370023727417,1006546.3448805828,0.6336184644586388,0.06403490431446711,3081541439,0.32,219307,10,5
cM,19.834278345108032,1004085.4380221232,0.634514231293631,0.055097235633189655,3376120482,0.32,219307,10,5
cM,24.6192626953125,1003506.849424082,0.6347248367765035,0.07389297197267479,2204291346,0.32,219307,10,5
cM,23.01413917541504,999641.847451634,0.6361316923721133,0.06686922713137401,550243861,0.32,219307,10,5
cM,22.562403917312622,1007081.7939601446,0.6334235617033191,0.07384122403085414,3606691181,0.32,219307,10,5
cM,21.898537635803223,1005278.7382265759,0.6340798716007139,0.07474865731220358,1934392872,0.32,219307,10,5
cM,17.69461464881897,1011950.973255837,0.6316511868929039,0.09151161821428053,383329927,0.16,219307,10,5
cM,18.027918338775635,1008085.6428924685,0.6330581620223735,0.07092694479288271,3324115916,0.16,219307,10,5
cM,16.252053022384644,1011294.5436189674,0.6318901264107456,0.07471472848108864,2811363264,0.16,219307,10,5
cM,17.81724500656128,1014007.6437893214,0.6309025615444604,0.09309113375675689,1884968544,0.16,219307,10,5
cM,17.084585189819336,1019551.8171308009,0.6288844897959611,0.0747985563977364,1859786275,0.16,219307,10,5
cM,18.251070261001587,1005133.5062702338,0.6341327358403437,0.0820346704995265,3687649985,0.16,219307,10,5
cM,17.01369547843933,1006802.2587345231,0.633525312154972,0.05215555919339173,369133708,0.16,219307,10,5
cM,18.457297801971436,1001916.6229968951,0.6353036770884419,0.08213363207039066,2995172877,0.16,219307,10,5
cM,18.410110235214233,1006929.5603287922,0.6334789745433733,0.09908000141576498,865305066,0.16,219307,10,5
cM,20.510958671569824,1016996.8637708218,0.6298144894328648,0.09748555404970703,404488628,0.16,219307,10,5
cM,18.358355283737183,1006861.1866337167,0.6335038624777638,0.06049854788245958,2261209995,0.16,219307,10,5
cM,16.55864644050598,1007541.0764522597,0.6332563834848852,0.06693866571802791,4190266092,0.16,219307,10,5
cM,17.400298833847046,1004778.0334077611,0.6342621274911687,0.0627441476809213,3160032368,0.16,219307,10,5
cM,18.19962739944458,1004405.6100327166,0.6343976891061051,0.05124082639797891,3269070126,0.16,219307,10,5
cM,18.496485471725464,1007244.3966634547,0.6333643745348148,0.09376883214596399,3081541439,0.16,219307,10,5
cM,17.50445055961609,1010611.7013807242,0.6321386800804822,0.07551203836646472,3376120482,0.16,219307,10,5
cM,19.606918811798096,1007454.1081179607,0.6332880398433092,0.07402307199551143,2204291346,0.16,219307,10,5
cM,18.60103702545166,1004382.8873377085,0.6344059601369733,0.1054147407395369,550243861,0.16,219307,10,5
cM,20.519226789474487,1011286.4204444636,0.6318930832354992,0.08683878498194789,3606691181,0.16,219307,10,5
cM,17.351523876190186,1018758.8621428258,0.6291731243606655,0.07768795800725688,1934392872,0.16,219307,10,5
cM,15.524014472961426,1020846.2414866233,0.6284133210459671,0.09796069554283308,383329927,0.08,219307,10,5
cM,16.30376434326172,1020469.8375463546,0.6285503315813696,0.10389368831155994,3324115916,0.08,219307,10,5
cM,15.72538161277771,1022306.5323631043,0.6278817771022797,0.11459088511065445,2811363264,0.08,219307,10,5
cM,14.598803758621216,1021738.6896786655,0.6280884710868425,0.10254275330786695,1884968544,0.08,219307,10,5
