celltype,time,rss,varexpl,seed,n_samples,n_dimensions,n_archetypes,init_alg,optim_alg
T8,75.21634197235107,606838.3,0.66914004,3376120482,183430,10,4,furthest_sum,projected_gradients
T8,37.93821620941162,607966.44,0.6685247,2204291346,183430,10,4,furthest_sum,projected_gradients
T8,39.02442955970764,606856.1,0.66913056,550243861,183430,10,4,furthest_sum,projected_gradients
T8,61.079310178756714,607494.6,0.6687829,3606691181,183430,10,4,furthest_sum,projected_gradients
T8,57.84800052642822,606942.5,0.66908365,1934392872,183430,10,4,furthest_sum,projected_gradients
T8,22.401816368103027,610154.6,0.6673371,383329927,183430,10,4,furthest_sum,frank_wolfe
T8,31.977869510650635,609154.1,0.6678812,3324115916,183430,10,4,furthest_sum,frank_wolfe
T8,25.11164879798889,608275.4,0.66836196,2811363264,183430,10,4,furthest_sum,frank_wolfe
T8,21.61469793319702,610315.8,0.66724956,1884968544,183430,10,4,furthest_sum,frank_wolfe
T8,22.057090759277344,610009.06,0.66741705,1859786275,183430,10,4,furthest_sum,frank_wolfe
T8,28.01532244682312,611959.25,0.6663547,3687649985,183430,10,4,furthest_sum,frank_wolfe
T8,25.933711767196655,610048.44,0.6673978,369133708,183430,10,4,furthest_sum,frank_wolfe
T8,30.219898462295532,609356.2,0.66776985,2995172877,183430,10,4,furthest_sum,frank_wolfe
T8,24.101970672607422,610521.6,0.66713864,865305066,183430,10,4,furthest_sum,frank_wolfe
T8,22.643795013427734,610768.44,0.6670044,404488628,183430,10,4,furthest_sum,frank_wolfe
T8,23.58992099761963,609640.8,0.6676193,2261209995,183430,10,4,furthest_sum,frank_wolfe
T8,22.664259672164917,611730.56,0.66647863,4190266092,183430,10,4,furthest_sum,frank_wolfe
T8,20.482057332992554,610294.56,0.6672631,3160032368,183430,10,4,furthest_sum,frank_wolfe
T8,24.397670030593872,610983.8,0.66688865,3269070126,183430,10,4,furthest_sum,frank_wolfe
T8,36.78961944580078,609232.7,0.66784126,3081541439,183430,10,4,furthest_sum,frank_wolfe
T8,25.481137990951538,608801.4,0.66807497,3376120482,183430,10,4,furthest_sum,frank_wolfe
T8,30.964900493621826,611696.5,0.66649806,2204291346,183430,10,4,furthest_sum,frank_wolfe
T8,32.835596799850464,609494.8,0.6676978,550243861,183430,10,4,furthest_sum,frank_wolfe
T8,21.648902416229248,609476.1,0.6677079,3606691181,183430,10,4,furthest_sum,frank_wolfe
T8,21.542274951934814,608908.6,0.66801625,1934392872,183430,10,4,furthest_sum,frank_wolfe
T8,66.29718112945557,605963.06,0.66961455,383329927,183430,10,4,plus_plus,projected_gradients
T8,44.03749060630798,606211.25,0.66947925,3324115916,183430,10,4,plus_plus,projected_gradients
T8,49.429389238357544,603624.7,0.6708866,2811363264,183430,10,4,plus_plus,projected_gradients
T8,50.10402059555054,622493.4,0.66060704,1884968544,183430,10,4,plus_plus,projected_gradients
T8,49.47727108001709,608824.2,0.6680567,1859786275,183430,10,4,plus_plus,projected_gradients
T8,44.32124972343445,604549.94,0.6703845,3687649985,183430,10,4,plus_plus,projected_gradients
T8,69.91774201393127,607573.4,0.66873455,369133708,183430,10,4,plus_plus,projected_gradients
T8,49.17451477050781,610693.2,0.6670392,2995172877,183430,10,4,plus_plus,projected_gradients
T8,54.41557598114014,611995.9,0.66633034,865305066,183430,10,4,plus_plus,projected_gradients
T8,53.63427424430847,605405.06,0.66991764,404488628,183430,10,4,plus_plus,projected_gradients
T8,53.0521776676178,604650.9,0.67032945,2261209995,183430,10,4,plus_plus,projected_gradients
T8,58.03919267654419,606180.7,0.6694954,4190266092,183430,10,4,plus_plus,projected_gradients
T8,52.15086913108826,603485.5,0.6709633,3160032368,183430,10,4,plus_plus,projected_gradients
T8,50.04343843460083,611118.4,0.6668062,3269070126,183430,10,4,plus_plus,projected_gradients
T8,41.92770218849182,605072.9,0.6700973,3081541439,183430,10,4,plus_plus,projected_gradients
T8,50.80195236206055,603924.3,0.67072165,3376120482,183430,10,4,plus_plus,projected_gradients
T8,63.535043239593506,605961.8,0.6696136,2204291346,183430,10,4,plus_plus,projected_gradients
T8,47.35381484031677,610912.3,0.6669206,550243861,183430,10,4,plus_plus,projected_gradients
T8,78.47069954872131,620208.75,0.6618493,3606691181,183430,10,4,plus_plus,projected_gradients
T8,47.69843792915344,604948.9,0.67016685,1934392872,183430,10,4,plus_plus,projected_gradients
T8,26.8325355052948,609828.1,0.6675149,383329927,183430,10,4,plus_plus,frank_wolfe
T8,30.360909700393677,610217.6,0.66730595,3324115916,183430,10,4,plus_plus,frank_wolfe
T8,26.69057536125183,608884.2,0.6680321,2811363264,183430,10,4,plus_plus,frank_wolfe
T8,30.151277780532837,609714.1,0.66757697,1884968544,183430,10,4,plus_plus,frank_wolfe
T8,31.231280088424683,612497.75,0.6660586,1859786275,183430,10,4,plus_plus,frank_wolfe
T8,24.396870374679565,609519.75,0.66768014,3687649985,183430,10,4,plus_plus,frank_wolfe
T8,32.79819464683533,609426.44,0.66773486,369133708,183430,10,4,plus_plus,frank_wolfe
T8,35.39959406852722,611169.5,0.6667855,2995172877,183430,10,4,plus_plus,frank_wolfe
T8,44.80552315711975,612154.6,0.6662508,865305066,183430,10,4,plus_plus,frank_wolfe
T8,25.597984075546265,608385.0,0.6683039,404488628,183430,10,4,plus_plus,frank_wolfe
T8,30.333823680877686,608943.4,0.6679981,2261209995,183430,10,4,plus_plus,frank_wolfe
T8,26.420734882354736,610328.4,0.66723883,4190266092,183430,10,4,plus_plus,frank_wolfe
T8,30.666611671447754,608574.8,0.66819733,3160032368,183430,10,4,plus_plus,frank_wolfe
T8,28.767372608184814,612317.56,0.6661592,3269070126,183430,10,4,plus_plus,frank_wolfe
T8,24.613723278045654,608147.1,0.6684334,3081541439,183430,10,4,plus_plus,frank_wolfe
T8,37.172433376312256,608427.94,0.6682765,3376120482,183430,10,4,plus_plus,frank_wolfe
T8,32.44334697723389,609900.75,0.6674746,2204291346,183430,10,4,plus_plus,frank_wolfe
T8,32.37482738494873,612668.0,0.66597134,550243861,183430,10,4,plus_plus,frank_wolfe
T8,21.400587558746338,629396.5,0.6568514,3606691181,183430,10,4,plus_plus,frank_wolfe
T8,25.133432149887085,610895.5,0.6669325,1934392872,183430,10,4,plus_plus,frank_wolfe
B,26.997899055480957,530024.94,0.5270579,383329927,112076,10,4,uniform,projected_gradients
B,29.282886266708374,531930.0,0.5253582,3324115916,112076,10,4,uniform,projected_gradients
B,32.61665630340576,528998.75,0.5279737,2811363264,112076,10,4,uniform,projected_gradients
B,35.98333382606506,530947.4,0.5262349,1884968544,112076,10,4,uniform,projected_gradients
B,38.59030508995056,530160.4,0.526936,1859786275,112076,10,4,uniform,projected_gradients
B,28.24579668045044,530632.4,0.5265161,3687649985,112076,10,4,uniform,projected_gradients
B,34.21553182601929,527790.4,0.52905244,369133708,112076,10,4,uniform,projected_gradients
B,30.090447664260864,527752.94,0.5290872,2995172877,112076,10,4,uniform,projected_gradients
B,30.764394521713257,529740.25,0.5273099,865305066,112076,10,4,uniform,projected_gradients
B,24.203360080718994,528676.4,0.5282623,404488628,112076,10,4,uniform,projected_gradients
B,20.282025575637817,529551.0,0.5274796,2261209995,112076,10,4,uniform,projected_gradients
B,35.81312894821167,528483.25,0.52843124,4190266092,112076,10,4,uniform,projected_gradients
B,27.673341512680054,527626.75,0.52919936,3160032368,112076,10,4,uniform,projected_gradients
B,25.057651042938232,528450.1,0.5284644,3269070126,112076,10,4,uniform,projected_gradients
B,32.30136728286743,529884.9,0.5271857,3081541439,112076,10,4,uniform,projected_gradients
B,33.04737186431885,529302.4,0.52770454,3376120482,112076,10,4,uniform,projected_gradients
B,40.647189140319824,528981.75,0.5279883,2204291346,112076,10,4,uniform,projected_gradients
B,30.202118396759033,528438.2,0.52847195,550243861,112076,10,4,uniform,projected_gradients
B,26.54942512512207,527937.25,0.52892095,3606691181,112076,10,4,uniform,projected_gradients
B,31.138387203216553,528454.8,0.52845746,1934392872,112076,10,4,uniform,projected_gradients
B,31.22344446182251,532954.1,0.5244508,383329927,112076,10,4,uniform,frank_wolfe
B,49.31525754928589,532445.0,0.5248996,3324115916,112076,10,4,uniform,frank_wolfe
B,40.6740460395813,533626.7,0.52384764,2811363264,112076,10,4,uniform,frank_wolfe
B,59.87433099746704,532879.75,0.524515,1884968544,112076,10,4,uniform,frank_wolfe
B,41.892493724823,534832.25,0.5227727,1859786275,112076,10,4,uniform,frank_wolfe
B,36.256964683532715,533068.5,0.5243478,3687649985,112076,10,4,uniform,frank_wolfe
B,43.68901777267456,533257.4,0.52417827,369133708,112076,10,4,uniform,frank_wolfe
B,30.34290313720703,533174.44,0.52425396,2995172877,112076,10,4,uniform,frank_wolfe
B,31.062212228775024,534153.4,0.5233757,865305066,112076,10,4,uniform,frank_wolfe
B,31.876842260360718,534033.56,0.52348435,404488628,112076,10,4,uniform,frank_wolfe
B,31.94896364212036,532650.25,0.524719,2261209995,112076,10,4,uniform,frank_wolfe
B,48.79733180999756,533172.7,0.5242524,4190266092,112076,10,4,uniform,frank_wolfe
B,37.215128660202026,533447.44,0.5240082,3160032368,112076,10,4,uniform,frank_wolfe
B,38.162386417388916,531926.0,0.5253639,3269070126,112076,10,4,uniform,frank_wolfe
B,54.994686126708984,532622.94,0.52474433,3081541439,112076,10,4,uniform,frank_wolfe
B,37.33121609687805,532752.5,0.5246275,3376120482,112076,10,4,uniform,frank_wolfe
B,46.699713706970215,533987.4,0.5235279,2204291346,112076,10,4,uniform,frank_wolfe
B,38.78434228897095,532523.0,0.5248338,550243861,112076,10,4,uniform,frank_wolfe
B,34.67461609840393,533678.94,0.5238047,3606691181,112076,10,4,uniform,frank_wolfe
B,43.21411204338074,535325.7,0.5223339,1934392872,112076,10,4,uniform,frank_wolfe
B,23.414689779281616,528965.75,0.52800333,383329927,112076,10,4,furthest_sum,projected_gradients
B,21.84502124786377,529191.8,0.52780104,3324115916,112076,10,4,furthest_sum,projected_gradients
B,27.38921046257019,528622.3,0.52831024,2811363264,112076,10,4,furthest_sum,projected_gradients
B,23.828022003173828,529673.6,0.52737087,1884968544,112076,10,4,furthest_sum,projected_gradients
B,26.291327476501465,528379.4,0.52852356,1859786275,112076,10,4,furthest_sum,projected_gradients
B,23.43875241279602,529376.2,0.5276365,3687649985,112076,10,4,furthest_sum,projected_gradients
B,27.395550966262817,529442.9,0.5275751,369133708,112076,10,4,furthest_sum,projected_gradients
B,22.233234643936157,530315.8,0.5268006,2995172877,112076,10,4,furthest_sum,projected_gradients
B,26.242271184921265,529338.44,0.52766794,865305066,112076,10,4,furthest_sum,projected_gradients
B,23.53586721420288,529038.25,0.5279385,404488628,112076,10,4,furthest_sum,projected_gradients
B,24.289019346237183,528671.4,0.52826476,2261209995,112076,10,4,furthest_sum,projected_gradients
B,24.17440104484558,528832.6,0.5281204,4190266092,112076,10,4,furthest_sum,projected_gradients
B,21.8611159324646,528848.5,0.5281099,3160032368,112076,10,4,furthest_sum,projected_gradients
B,20.84056258201599,530248.25,0.5268584,3269070126,112076,10,4,furthest_sum,projected_gradients
B,20.77414846420288,529776.8,0.5272802,3081541439,112076,10,4,furthest_sum,projected_gradients
B,25.230639219284058,529423.1,0.52759534,3376120482,112076,10,4,furthest_sum,projected_gradients
B,21.893779516220093,529762.4,0.5272939,2204291346,112076,10,4,furthest_sum,projected_gradients
B,23.2766170501709,529125.1,0.52785957,550243861,112076,10,4,furthest_sum,projected_gradients
B,26.937214612960815,529523.5,0.52750534,3606691181,112076,10,4,furthest_sum,projected_gradients
B,24.897249937057495,529322.25,0.5276854,1934392872,112076,10,4,furthest_sum,projected_gradients
B,17.37245798110962,532950.0,0.52445483,383329927,112076,10,4,furthest_sum,frank_wolfe
B,18.630325078964233,533322.6,0.52412266,3324115916,112076,10,4,furthest_sum,frank_wolfe
B,16.21511745452881,533980.3,0.5235351,2811363264,112076,10,4,furthest_sum,frank_wolfe
B,20.149922609329224,531956.6,0.5253389,1884968544,112076,10,4,furthest_sum,frank_wolfe
B,16.81937026977539,534259.75,0.5232841,1859786275,112076,10,4,furthest_sum,frank_wolfe
B,17.179476737976074,532827.1,0.52456087,3687649985,112076,10,4,furthest_sum,frank_wolfe
B,16.262084007263184,533440.0,0.524015,369133708,112076,10,4,furthest_sum,frank_wolfe
B,18.203641414642334,531868.1,0.52541995,2995172877,112076,10,4,furthest_sum,frank_wolfe
B,16.826870441436768,533321.56,0.52412266,865305066,112076,10,4,furthest_sum,frank_wolfe
B,15.579808235168457,532066.3,0.5252413,404488628,112076,10,4,furthest_sum,frank_wolfe
B,16.624709844589233,534321.9,0.5232312,2261209995,112076,10,4,furthest_sum,frank_wolfe
B,18.89042615890503,532520.7,0.5248376,4190266092,112076,10,4,furthest_sum,frank_wolfe
B,22.11903476715088,531990.4,0.5253083,3160032368,112076,10,4,furthest_sum,frank_wolfe
B,17.332667350769043,532036.7,0.52526784,3269070126,112076,10,4,furthest_sum,frank_wolfe
B,18.934044361114502,531318.8,0.52590597,3081541439,112076,10,4,furthest_sum,frank_wolfe
B,16.03405475616455,532313.1,0.5250214,3376120482,112076,10,4,furthest_sum,frank_wolfe
B,19.829774379730225,533086.75,0.5243318,2204291346,112076,10,4,furthest_sum,frank_wolfe
B,16.76152467727661,532931.25,0.5244712,550243861,112076,10,4,furthest_sum,frank_wolfe
B,20.583192110061646,532393.06,0.524952,3606691181,112076,10,4,furthest_sum,frank_wolfe
B,17.503853797912598,531666.8,0.52559584,1934392872,112076,10,4,furthest_sum,frank_wolfe
B,22.927106380462646,529007.3,0.5279627,383329927,112076,10,4,plus_plus,projected_gradients
B,27.339853763580322,529045.9,0.52793324,3324115916,112076,10,4,plus_plus,projected_gradients
B,15.699368000030518,528976.1,0.5279931,2811363264,112076,10,4,plus_plus,projected_gradients
B,21.333070516586304,527381.1,0.52941835,1884968544,112076,10,4,plus_plus,projected_gradients
B,21.031269073486328,529662.25,0.52738446,1859786275,112076,10,4,plus_plus,projected_gradients
B,20.568081378936768,529113.0,0.52787465,3687649985,112076,10,4,plus_plus,projected_gradients
B,19.34093141555786,529656.75,0.52738845,369133708,112076,10,4,plus_plus,projected_gradients
B,19.141478538513184,528829.1,0.5281233,2995172877,112076,10,4,plus_plus,projected_gradients
B,17.157135725021362,527564.9,0.5292548,865305066,112076,10,4,plus_plus,projected_gradients
B,25.811136960983276,530191.56,0.52690905,404488628,112076,10,4,plus_plus,projected_gradients
B,15.13150930404663,528634.1,0.528299,2261209995,112076,10,4,plus_plus,projected_gradients
B,20.28244376182556,529039.5,0.52793884,4190266092,112076,10,4,plus_plus,projected_gradients
B,18.038522005081177,527265.2,0.52952254,3160032368,112076,10,4,plus_plus,projected_gradients
B,19.014381170272827,529226.94,0.52777135,3269070126,112076,10,4,plus_plus,projected_gradients
B,19.99111247062683,528742.5,0.5282024,3081541439,112076,10,4,plus_plus,projected_gradients
B,26.097683429718018,528962.25,0.52800727,3376120482,112076,10,4,plus_plus,projected_gradients
B,21.834181785583496,528111.06,0.52876544,2204291346,112076,10,4,plus_plus,projected_gradients
B,27.003981828689575,529311.4,0.5276974,550243861,112076,10,4,plus_plus,projected_gradients
B,19.958888053894043,529461.75,0.52755976,3606691181,112076,10,4,plus_plus,projected_gradients
B,20.292420625686646,528894.1,0.5280688,1934392872,112076,10,4,plus_plus,projected_gradients
B,19.263583660125732,538202.0,0.51976436,383329927,112076,10,4,plus_plus,frank_wolfe
B,23.95401430130005,532880.4,0.52451676,3324115916,112076,10,4,plus_plus,frank_wolfe
B,19.320465564727783,532968.4,0.52443385,2811363264,112076,10,4,plus_plus,frank_wolfe
B,18.37719202041626,532697.4,0.5246783,1884968544,112076,10,4,plus_plus,frank_wolfe
B,19.71242356300354,531362.8,0.525869,1859786275,112076,10,4,plus_plus,frank_wolfe
B,18.790817737579346,533391.2,0.52405816,3687649985,112076,10,4,plus_plus,frank_wolfe
B,18.092966079711914,532014.25,0.52528745,369133708,112076,10,4,plus_plus,frank_wolfe
B,17.279045820236206,532266.1,0.5250617,2995172877,112076,10,4,plus_plus,frank_wolfe
B,17.430554389953613,533082.7,0.5243328,865305066,112076,10,4,plus_plus,frank_wolfe
B,27.330862283706665,532051.94,0.5252534,404488628,112076,10,4,plus_plus,frank_wolfe
B,14.613489866256714,535244.4,0.5224056,2261209995,112076,10,4,plus_plus,frank_wolfe
B,21.257575273513794,531724.0,0.52554524,4190266092,112076,10,4,plus_plus,frank_wolfe
B,15.020916938781738,534044.94,0.523474,3160032368,112076,10,4,plus_plus,frank_wolfe
B,22.066892385482788,531642.56,0.5256198,3269070126,112076,10,4,plus_plus,frank_wolfe
B,19.90714454650879,532369.06,0.5249723,3081541439,112076,10,4,plus_plus,frank_wolfe
B,16.147310972213745,534677.7,0.5229109,3376120482,112076,10,4,plus_plus,frank_wolfe
B,19.385315418243408,533825.75,0.5236733,2204291346,112076,10,4,plus_plus,frank_wolfe
B,31.94880223274231,531824.75,0.5254556,550243861,112076,10,4,plus_plus,frank_wolfe
B,21.339812755584717,531245.0,0.5259724,3606691181,112076,10,4,plus_plus,frank_wolfe
B,16.4467511177063,533789.6,0.52370065,1934392872,112076,10,4,plus_plus,frank_wolfe
NK,53.27585554122925,220179.38,0.6521479,383329927,63298,10,6,uniform,projected_gradients
NK,22.85528063774109,216244.22,0.6583646,3324115916,63298,10,6,uniform,projected_gradients
NK,16.899926900863647,223042.75,0.64762497,2811363264,63298,10,6,uniform,projected_gradients
NK,13.81480073928833,215067.69,0.6602235,1884968544,63298,10,6,uniform,projected_gradients
NK,37.40210700035095,213899.25,0.6620699,1859786275,63298,10,6,uniform,projected_gradients
NK,15.724392652511597,225347.39,0.64398324,3687649985,63298,10,6,uniform,projected_gradients
NK,45.36858534812927,214695.81,0.6608113,369133708,63298,10,6,uniform,projected_gradients
NK,24.213977336883545,221183.98,0.65056044,2995172877,63298,10,6,uniform,projected_gradients
NK,15.482754945755005,214681.75,0.66083366,865305066,63298,10,6,uniform,projected_gradients
NK,18.679635047912598,220907.81,0.6509975,404488628,63298,10,6,uniform,projected_gradients
NK,14.473971366882324,226161.36,0.64269894,2261209995,63298,10,6,uniform,projected_gradients
NK,24.079493045806885,214814.5,0.6606233,4190266092,63298,10,6,uniform,projected_gradients
NK,15.610405683517456,221588.83,0.64992154,3160032368,63298,10,6,uniform,projected_gradients
NK,10.797508716583252,224456.3,0.64539087,3269070126,63298,10,6,uniform,projected_gradients
NK,13.933568716049194,214447.08,0.66120493,3081541439,63298,10,6,uniform,projected_gradients
NK,26.677428483963013,224549.31,0.6452444,3376120482,63298,10,6,uniform,projected_gradients
NK,26.657429218292236,214304.95,0.6614287,2204291346,63298,10,6,uniform,projected_gradients
NK,13.943213939666748,221181.1,0.65056545,550243861,63298,10,6,uniform,projected_gradients
NK,13.475016355514526,219606.16,0.65305495,3606691181,63298,10,6,uniform,projected_gradients
NK,21.334832668304443,214712.62,0.66078496,1934392872,63298,10,6,uniform,projected_gradients
NK,16.454773902893066,215271.12,0.6599036,383329927,63298,10,6,uniform,frank_wolfe
NK,12.922039031982422,215846.98,0.65899366,3324115916,63298,10,6,uniform,frank_wolfe
NK,13.19370698928833,222681.67,0.64819574,2811363264,63298,10,6,uniform,frank_wolfe
NK,13.837923288345337,215257.66,0.65992457,1884968544,63298,10,6,uniform,frank_wolfe
NK,24.586320877075195,214985.73,0.66035473,1859786275,63298,10,6,uniform,frank_wolfe
NK,33.93224310874939,215392.7,0.6597116,3687649985,63298,10,6,uniform,frank_wolfe
NK,26.446194648742676,215163.39,0.6600736,369133708,63298,10,6,uniform,frank_wolfe
NK,26.67800259590149,216304.89,0.6582709,2995172877,63298,10,6,uniform,frank_wolfe
NK,13.482269763946533,215879.69,0.65894175,865305066,63298,10,6,uniform,frank_wolfe
NK,20.105056285858154,215071.72,0.66021895,404488628,63298,10,6,uniform,frank_wolfe
NK,17.430697679519653,215540.81,0.6594771,2261209995,63298,10,6,uniform,frank_wolfe
NK,14.871380090713501,215495.19,0.65954894,4190266092,63298,10,6,uniform,frank_wolfe
NK,18.768524646759033,215266.36,0.65991086,3160032368,63298,10,6,uniform,frank_wolfe
NK,15.14003300666809,215225.47,0.6599748,3269070126,63298,10,6,uniform,frank_wolfe
NK,10.171523809432983,214725.39,0.66076475,3081541439,63298,10,6,uniform,frank_wolfe
NK,12.52486777305603,222614.81,0.64830047,3376120482,63298,10,6,uniform,frank_wolfe
NK,14.833579540252686,215231.77,0.65996534,2204291346,63298,10,6,uniform,frank_wolfe
NK,12.093135118484497,216346.64,0.6582039,550243861,63298,10,6,uniform,frank_wolfe
NK,14.56685757637024,216318.3,0.6582491,3606691181,63298,10,6,uniform,frank_wolfe
NK,18.260895490646362,215088.9,0.6601905,1934392872,63298,10,6,uniform,frank_wolfe
NK,36.344635248184204,226134.62,0.64273906,383329927,63298,10,6,furthest_sum,projected_gradients
NK,31.226981163024902,214739.2,0.6607429,3324115916,63298,10,6,furthest_sum,projected_gradients
NK,26.100155115127563,227379.86,0.64077294,2811363264,63298,10,6,furthest_sum,projected_gradients
NK,50.63232779502869,214588.98,0.66097873,1884968544,63298,10,6,furthest_sum,projected_gradients
NK,17.988773822784424,214730.48,0.6607558,1859786275,63298,10,6,furthest_sum,projected_gradients
NK,42.16728734970093,215249.48,0.65993595,3687649985,63298,10,6,furthest_sum,projected_gradients
NK,15.085185289382935,214639.92,0.6608998,369133708,63298,10,6,furthest_sum,projected_gradients
NK,60.16633605957031,221019.12,0.65082157,2995172877,63298,10,6,furthest_sum,projected_gradients
NK,14.862419128417969,227350.38,0.6408187,865305066,63298,10,6,furthest_sum,projected_gradients
NK,15.096938848495483,227267.73,0.64094836,404488628,63298,10,6,furthest_sum,projected_gradients
NK,30.03141975402832,227014.89,0.64134914,2261209995,63298,10,6,furthest_sum,projected_gradients
NK,32.06378126144409,226693.25,0.641857,4190266092,63298,10,6,furthest_sum,projected_gradients
NK,34.650012254714966,214612.6,0.66094273,3160032368,63298,10,6,furthest_sum,projected_gradients
NK,42.03626298904419,214619.81,0.6609308,3269070126,63298,10,6,furthest_sum,projected_gradients
NK,20.169933080673218,221606.81,0.6498933,3081541439,63298,10,6,furthest_sum,projected_gradients
NK,17.395920038223267,226863.33,0.64158785,3376120482,63298,10,6,furthest_sum,projected_gradients
NK,30.92747449874878,227169.55,0.64110464,2204291346,63298,10,6,furthest_sum,projected_gradients
NK,51.06795692443848,215295.45,0.6598633,550243861,63298,10,6,furthest_sum,projected_gradients
NK,38.18050718307495,214766.45,0.66069984,3606691181,63298,10,6,furthest_sum,projected_gradients
NK,15.690349102020264,227086.72,0.6412351,1934392872,63298,10,6,furthest_sum,projected_gradients
NK,22.70812153816223,216384.72,0.6581432,383329927,63298,10,6,furthest_sum,frank_wolfe
NK,22.151842832565308,216197.31,0.65843946,3324115916,63298,10,6,furthest_sum,frank_wolfe
NK,21.266462087631226,216263.64,0.65833575,2811363264,63298,10,6,furthest_sum,frank_wolfe
NK,22.46423840522766,216280.88,0.6583078,1884968544,63298,10,6,furthest_sum,frank_wolfe
NK,22.522738695144653,216307.25,0.6582658,1859786275,63298,10,6,furthest_sum,frank_wolfe
NK,23.38866138458252,216689.27,0.6576628,3687649985,63298,10,6,furthest_sum,frank_wolfe
NK,20.40743350982666,215369.7,0.6597473,369133708,63298,10,6,furthest_sum,frank_wolfe
NK,21.803428411483765,215329.86,0.65981096,2995172877,63298,10,6,furthest_sum,frank_wolfe
NK,22.615254640579224,216347.34,0.65820235,865305066,63298,10,6,furthest_sum,frank_wolfe
NK,22.147815227508545,216103.4,0.65858805,404488628,63298,10,6,furthest_sum,frank_wolfe
NK,20.79499864578247,216709.75,0.65763086,2261209995,63298,10,6,furthest_sum,frank_wolfe
NK,24.630478143692017,216109.52,0.658579,4190266092,63298,10,6,furthest_sum,frank_wolfe
NK,27.10207462310791,215626.97,0.6593412,3160032368,63298,10,6,furthest_sum,frank_wolfe
NK,22.49949836730957,216746.4,0.6575713,3269070126,63298,10,6,furthest_sum,frank_wolfe
NK,23.44805645942688,215254.66,0.6599289,3081541439,63298,10,6,furthest_sum,frank_wolfe
NK,24.566990852355957,216191.11,0.65844965,3376120482,63298,10,6,furthest_sum,frank_wolfe
NK,20.53387999534607,215242.95,0.6599479,2204291346,63298,10,6,furthest_sum,frank_wolfe
NK,23.23050618171692,216881.95,0.65735865,550243861,63298,10,6,furthest_sum,frank_wolfe
NK,22.80534815788269,216038.72,0.65869004,3606691181,63298,10,6,furthest_sum,frank_wolfe
NK,20.570756196975708,221734.56,0.6496918,1934392872,63298,10,6,furthest_sum,frank_wolfe
NK,30.776516914367676,215710.77,0.6592082,383329927,63298,10,6,plus_plus,projected_gradients
NK,12.020079135894775,222299.03,0.64879984,3324115916,63298,10,6,plus_plus,projected_gradients
NK,13.536171674728394,214950.11,0.66040945,2811363264,63298,10,6,plus_plus,projected_gradients
NK,7.9795615673065186,215379.47,0.65973085,1884968544,63298,10,6,plus_plus,projected_gradients
NK,25.68581986427307,215627.33,0.6593391,1859786275,63298,10,6,plus_plus,projected_gradients
NK,13.558168888092041,214115.5,0.661728,3687649985,63298,10,6,plus_plus,projected_gradients
NK,22.705309629440308,214521.38,0.6610873,369133708,63298,10,6,plus_plus,projected_gradients
NK,13.446877002716064,222417.39,0.64861196,2995172877,63298,10,6,plus_plus,projected_gradients
NK,16.295064210891724,216132.47,0.658542,865305066,63298,10,6,plus_plus,projected_gradients
NK,25.4347665309906,223437.77,0.6470019,404488628,63298,10,6,plus_plus,projected_gradients
NK,7.680359363555908,226464.72,0.64221996,2261209995,63298,10,6,plus_plus,projected_gradients
NK,8.131101846694946,222020.64,0.6492396,4190266092,63298,10,6,plus_plus,projected_gradients
NK,17.766518354415894,217879.23,0.6557817,3160032368,63298,10,6,plus_plus,projected_gradients
NK,6.750774621963501,221671.92,0.64978945,3269070126,63298,10,6,plus_plus,projected_gradients
NK,16.990906715393066,215405.33,0.65969074,3081541439,63298,10,6,plus_plus,projected_gradients
NK,6.402360200881958,224285.53,0.64565927,3376120482,63298,10,6,plus_plus,projected_gradients
NK,9.450874328613281,222278.86,0.6488309,2204291346,63298,10,6,plus_plus,projected_gradients
NK,14.684590816497803,221309.25,0.6503632,550243861,63298,10,6,plus_plus,projected_gradients
NK,37.00486707687378,222859.05,0.647915,3606691181,63298,10,6,plus_plus,projected_gradients
NK,9.704141855239868,215050.69,0.6602509,1934392872,63298,10,6,plus_plus,projected_gradients
NK,15.268733024597168,215325.66,0.6598167,383329927,63298,10,6,plus_plus,frank_wolfe
NK,16.0604088306427,222567.22,0.64837533,3324115916,63298,10,6,plus_plus,frank_wolfe
NK,20.01695203781128,214664.5,0.66086155,2811363264,63298,10,6,plus_plus,frank_wolfe
NK,12.124253749847412,215413.39,0.6596785,1884968544,63298,10,6,plus_plus,frank_wolfe
NK,17.230242252349854,214945.83,0.6604175,1859786275,63298,10,6,plus_plus,frank_wolfe
NK,14.404735326766968,216798.17,0.6574914,3687649985,63298,10,6,plus_plus,frank_wolfe
NK,12.131408214569092,215151.62,0.66009206,369133708,63298,10,6,plus_plus,frank_wolfe
NK,14.243000030517578,221746.78,0.6496721,2995172877,63298,10,6,plus_plus,frank_wolfe
NK,14.413801431655884,215982.3,0.6587797,865305066,63298,10,6,plus_plus,frank_wolfe
NK,19.98555874824524,221508.23,0.650049,404488628,63298,10,6,plus_plus,frank_wolfe
NK,15.067519664764404,225296.05,0.64406586,2261209995,63298,10,6,plus_plus,frank_wolfe
NK,11.286289691925049,222040.03,0.6492092,4190266092,63298,10,6,plus_plus,frank_wolfe
NK,15.087836027145386,216368.33,0.6581705,3160032368,63298,10,6,plus_plus,frank_wolfe
NK,13.730103492736816,222085.19,0.6491382,3269070126,63298,10,6,plus_plus,frank_wolfe
