celltype,time,min_l2_distance_to_ref,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
cM,3.608278751373291,2.0151858406983107,0.9522088,1088793.965500648,0.6036804395572838,0.26271497099466856,3687649985,0.005,219307,10,5
cM,2.682809352874756,1.8871236293204334,0.9696965,1093226.1888609703,0.6020671161282369,0.23939608838560308,369133708,0.005,219307,10,5
cM,2.0768630504608154,1.5320749241899203,0.98775005,1085696.5615576576,0.6048078904874834,0.1836601601764975,2995172877,0.005,219307,10,5
cM,2.6364738941192627,1.5022060436215436,0.9914464,1100852.0541123897,0.5992913112834257,0.1760909241111029,865305066,0.005,219307,10,5
cM,2.2162747383117676,1.6586593066196091,0.97435915,1096840.6506977468,0.6007514568099659,0.18922101307967285,404488628,0.005,219307,10,5
cM,2.7367103099823,2.3724081803080703,0.892972,1095814.411757896,0.6011250064239775,0.28589600475784394,2261209995,0.005,219307,10,5
cM,2.5712900161743164,1.6480657882275573,0.97827494,1086603.823740186,0.604477648255455,0.20092197846472565,4190266092,0.005,219307,10,5
cM,3.840463399887085,1.5351123606934465,0.9893896,1095028.9908291206,0.6014108986011183,0.1805780229186879,3160032368,0.005,219307,10,5
cM,2.702150344848633,1.6663927103617309,0.9782461,1096245.0658177594,0.6009682489169412,0.19992675013313913,3269070126,0.005,219307,10,5
cM,4.418894529342651,1.5357154832676794,0.9826878,1082242.7887175037,0.606065059223948,0.18496701168550564,3081541439,0.005,219307,10,5
cM,2.6430552005767822,1.72083455561804,0.98131466,1084554.6579685716,0.605223541880524,0.20577539539248108,3376120482,0.005,219307,10,5
cM,11.519970655441284,1.8219421835365641,0.9790497,1082799.1354169142,0.6058625497626995,0.21718365458846872,2204291346,0.005,219307,10,5
cM,6.020869731903076,1.606517755847316,0.98669815,1095482.9600630342,0.6012456544016279,0.19362485012951747,550243861,0.005,219307,10,5
cM,3.2563657760620117,1.464574173157605,0.9943967,1094009.6868486432,0.6017819238991089,0.15779207500251502,3606691181,0.005,219307,10,5
cM,2.673609972000122,1.5192577506362412,0.9921381,1094619.281234325,0.6015600323506279,0.16651466915949306,1934392872,0.005,219307,10,5
T8,130.70260977745056,0.0,0.99999994,938213.8125,0.6706801056861877,0.04275846310041042,383329927,1.0,183430,10,4
T8,155.22228527069092,0.0,1.0,937098.0625,0.6710717678070068,0.040843313097029356,3324115916,1.0,183430,10,4
T8,88.41837239265442,0.0,1.0,942027.125,0.6693415641784668,0.03078846447166036,2811363264,1.0,183430,10,4
T8,135.7634403705597,0.0,1.0,938679.5,0.6705166101455688,0.03145682055835254,1884968544,1.0,183430,10,4
T8,83.15450286865234,0.0,1.0,940419.5625,0.6699059009552002,0.017994022217944786,1859786275,1.0,183430,10,4
T8,128.89913845062256,0.0,0.9999999,938232.0,0.6706737279891968,0.010484887371501755,3687649985,1.0,183430,10,4
T8,151.27154994010925,0.0,0.9999999,940268.25,0.6699589490890503,0.016171827683989448,369133708,1.0,183430,10,4
T8,94.79008340835571,0.0,1.0,938828.625,0.670464277267456,0.02583599937903179,2995172877,1.0,183430,10,4
T8,100.64940142631531,0.0,1.0,938056.8125,0.670735239982605,0.028195908983667126,865305066,1.0,183430,10,4
T8,102.53820586204529,0.0,1.0,938000.4375,0.6707549691200256,0.03429647685764429,404488628,1.0,183430,10,4
T8,116.04887914657593,0.0,0.9999999,938104.0,0.6707186102867126,0.03192387811154487,2261209995,1.0,183430,10,4
T8,85.71826076507568,0.0,1.0,938057.875,0.6707348227500916,0.025827188256365183,4190266092,1.0,183430,10,4
T8,78.01459693908691,0.0,1.0,938068.0625,0.670731246471405,0.03079402297776812,3160032368,1.0,183430,10,4
T8,88.40506029129028,0.0,1.0,939916.375,0.6700824499130249,0.03302641426575846,3269070126,1.0,183430,10,4
T8,127.22386908531189,0.0,0.99999994,937736.6875,0.6708475351333618,0.03972963930882378,3081541439,1.0,183430,10,4
T8,85.74148654937744,0.0,0.99999994,939091.9375,0.6703718304634094,0.0241789976475369,3376120482,1.0,183430,10,4
T8,153.39759302139282,0.0,1.0,939053.0,0.6703855395317078,0.025270304307117943,2204291346,1.0,183430,10,4
T8,125.15345096588135,0.0,1.0,937343.6875,0.6709854602813721,0.029985925672585415,550243861,1.0,183430,10,4
T8,130.93407464027405,0.0,0.9999999,940500.625,0.6698774099349976,0.017210872200562354,3606691181,1.0,183430,10,4
T8,99.38865947723389,0.0,1.0,938997.0625,0.6704052090644836,0.04622700953061715,1934392872,1.0,183430,10,4
T8,84.33928394317627,0.15706869033690343,0.99988496,938550.1082166386,0.6705620493292904,0.033470932596766464,383329927,0.64,183430,10,4
T8,54.58279609680176,0.21032499446266115,0.99983984,938675.0319414844,0.6705182001884262,0.043562934109600694,3324115916,0.64,183430,10,4
T8,66.51460719108582,0.22459110267480592,0.9994879,938201.2171784124,0.6706845126348022,0.05113364909064793,2811363264,0.64,183430,10,4
T8,66.77266788482666,0.21685237698539966,0.9993453,939002.8224951,0.6704031433072997,0.04146187262592478,1884968544,0.64,183430,10,4
T8,59.7300078868866,0.1704680775577593,0.99948645,937647.3252511566,0.6708789327513317,0.020535215973132365,1859786275,0.64,183430,10,4
T8,46.824383020401,0.1713700532790411,0.9995359,938824.0415514478,0.6704658967257694,0.040567172431117994,3687649985,0.64,183430,10,4
T8,62.79247689247131,0.19301451034885736,0.99986666,938728.7185698382,0.670499355789317,0.03032317406886895,369133708,0.64,183430,10,4
T8,42.162107944488525,0.15372913904783786,0.99986285,937941.5795119249,0.6707756473542122,0.032456465961052186,2995172877,0.64,183430,10,4
T8,49.82434296607971,0.20161673781175046,0.9994576,939587.7163786273,0.6701978412774324,0.03720578251313314,865305066,0.64,183430,10,4
T8,111.63054966926575,0.15267110257151728,0.99991405,938753.2098345892,0.670490759176309,0.03687745484619544,404488628,0.64,183430,10,4
T8,76.93982481956482,0.28021966925974134,0.99824905,938515.295007505,0.6705742690202509,0.062239945281270595,2261209995,0.64,183430,10,4
T8,47.8194215297699,0.17219124455498097,0.99991596,938985.2289944266,0.6704093187546799,0.024408193448583665,4190266092,0.64,183430,10,4
T8,64.52312731742859,0.17578659732862512,0.99981666,938002.2655619216,0.6707543461069265,0.03230870980200961,3160032368,0.64,183430,10,4
T8,61.03548789024353,0.14051137919342224,0.99981606,937872.792490664,0.6707997921016461,0.026405952261067546,3269070126,0.64,183430,10,4
T8,83.20642399787903,0.22857795999550112,0.999871,937588.1496549242,0.6708997038183017,0.036649008772161214,3081541439,0.64,183430,10,4
T8,51.478105306625366,0.16105612995836632,0.9995217,939158.3851972495,0.6703485396613694,0.037445100811384344,3376120482,0.64,183430,10,4
T8,59.12575888633728,0.1381109556907372,0.9998808,938335.3977521125,0.6706374142723039,0.034681572060616575,2204291346,0.64,183430,10,4
T8,46.52022051811218,0.135671753891505,0.99962956,938924.5206421433,0.6704306278302313,0.0367846237510913,550243861,0.64,183430,10,4
T8,146.34327793121338,0.24873204869174798,0.99961066,938017.7104366547,0.670748924842962,0.04857777758876184,3606691181,0.64,183430,10,4
T8,35.284393072128296,0.13905792778391818,0.9998111,937911.8401747359,0.6707860860790198,0.050788332408480866,1934392872,0.64,183430,10,4
T8,33.204304695129395,0.2919104179258527,0.9995982,941161.7344851833,0.669645349412797,0.04186123028343015,383329927,0.32,183430,10,4
T8,29.18441414833069,0.2056705143706011,0.9996529,941030.0412116629,0.669691574714745,0.02778644408707995,3324115916,0.32,183430,10,4
T8,59.888251304626465,0.21089369870012503,0.9995525,939214.7983206696,0.6703287382425557,0.04384588595834972,2811363264,0.32,183430,10,4
T8,31.39419174194336,0.31778820519352774,0.99909365,939869.8203029155,0.6700988207372608,0.037078819247592314,1884968544,0.32,183430,10,4
T8,32.582648277282715,0.2529555955463759,0.9986868,941902.1891290882,0.6693854444185755,0.049397797942657216,1859786275,0.32,183430,10,4
T8,56.44445323944092,0.2892580804186593,0.999489,939600.0293623775,0.6701935193301034,0.03453855495657768,3687649985,0.32,183430,10,4
T8,26.88396644592285,0.3124636602468363,0.99983144,939390.5947118496,0.6702670324238268,0.046271214272038126,369133708,0.32,183430,10,4
T8,23.96871566772461,0.2554270841038839,0.99904895,940019.2194423296,0.6700463805469187,0.025473206518317672,2995172877,0.32,183430,10,4
T8,25.46182656288147,0.48065622979210065,0.9944916,939356.2249841858,0.6702790964495485,0.05707736100615341,865305066,0.32,183430,10,4
T8,33.99726748466492,0.22941024703655108,0.99965185,940863.94070384,0.6697498772075192,0.04556141717250324,404488628,0.32,183430,10,4
T8,25.68271780014038,0.133141137499626,0.9997653,938950.8113845432,0.6704213995874108,0.035393473069680124,2261209995,0.32,183430,10,4
T8,26.360374450683594,0.24920122428549268,0.99934375,941779.4272883389,0.6694285347223141,0.02781479513303709,4190266092,0.32,183430,10,4
T8,24.825446844100952,0.1740625870710354,0.99987984,939094.4469450015,0.6703709824554256,0.018471160787184658,3160032368,0.32,183430,10,4
T8,31.090837717056274,0.33044989292087285,0.99968517,941382.3787636929,0.6695679016576872,0.04330195916764679,3269070126,0.32,183430,10,4
T8,50.23812675476074,0.2949237059322869,0.998636,939122.1688472435,0.6703612518650357,0.05046555330933975,3081541439,0.32,183430,10,4
T8,24.437062740325928,0.33817227087175994,0.99938905,940879.2504935035,0.6697445033594019,0.04410690002480887,3376120482,0.32,183430,10,4
T8,38.67988181114197,0.2796567791492898,0.9986813,939743.738932301,0.6701430762202546,0.059658495254372494,2204291346,0.32,183430,10,4
T8,31.067808151245117,0.22412534939877804,0.9995777,940571.686595882,0.669852460536377,0.04090702839723366,550243861,0.32,183430,10,4
T8,41.56030988693237,0.24607580510381244,0.9998467,940839.5172678992,0.6697584500121189,0.028041899035539122,3606691181,0.32,183430,10,4
T8,26.650357246398926,0.2321559615507175,0.99973416,939912.432091888,0.6700838636877537,0.04001119892134146,1934392872,0.32,183430,10,4
T8,9.693636417388916,0.57343827397703,0.9973774,944814.290395317,0.668363275580819,0.08857449388727406,383329927,0.16,183430,10,4
T8,19.673776149749756,0.4226334219212684,0.99847937,941979.892987154,0.6693581697962231,0.07169807426958473,3324115916,0.16,183430,10,4
T8,11.78080439567566,0.7556252029485406,0.97624564,942641.1734305947,0.6691260555252869,0.08393453760467234,2811363264,0.16,183430,10,4
T8,10.406336784362793,0.3139164295262193,0.9986491,941959.8729912166,0.6693651969611835,0.03505826577777996,1884968544,0.16,183430,10,4
T8,13.031689167022705,0.49508049046558744,0.99576765,947938.0138958808,0.6672668257914273,0.06005592245234788,1859786275,0.16,183430,10,4
T8,11.158941745758057,0.26876810762971237,0.99978834,942008.7408607389,0.6693480439816589,0.02775841719113338,3687649985,0.16,183430,10,4
T8,16.50346803665161,0.30194933795878587,0.9994241,939727.0623251477,0.6701489298313049,0.060943954843687975,369133708,0.16,183430,10,4
T8,12.415117502212524,0.39304802701937996,0.9992558,940329.3569181296,0.6699375200251849,0.06903618741798284,2995172877,0.16,183430,10,4
T8,17.700931072235107,0.4092960934635884,0.99858844,946876.7686476244,0.6676393306334,0.04723594763051581,865305066,0.16,183430,10,4
T8,12.049865007400513,0.30762609712048083,0.9996326,941965.2758065586,0.669363300533493,0.05597248346066293,404488628,0.16,183430,10,4
T8,10.69098973274231,0.28529736832520936,0.9993565,941636.3282326672,0.6694787635371965,0.028012875204371925,2261209995,0.16,183430,10,4
T8,11.738674879074097,0.36142949943656166,0.9993147,941345.8112498991,0.6695807371224107,0.047609977692972164,4190266092,0.16,183430,10,4
T8,16.155165433883667,0.2939301477353181,0.9991071,940861.1193447026,0.6697508675252063,0.04805058561842774,3160032368,0.16,183430,10,4
T8,13.111110210418701,0.3136756784626201,0.9997269,944021.1378637026,0.6686416779189539,0.03084501586730882,3269070126,0.16,183430,10,4
T8,17.580228805541992,0.30764633048559664,0.99964607,941877.870429148,0.669393980460073,0.03501970357763772,3081541439,0.16,183430,10,4
T8,10.696109533309937,0.40997262579834126,0.9989003,943385.9974924972,0.668864616833399,0.053708390004989726,3376120482,0.16,183430,10,4
T8,29.748818159103394,0.5512689058256293,0.99466515,944013.1610716239,0.6686444778313,0.0589712968907303,2204291346,0.16,183430,10,4
T8,14.030470371246338,0.6621744539054208,0.9795224,941847.5003226143,0.6694046405895329,0.07138665992482551,550243861,0.16,183430,10,4
T8,11.709307193756104,0.2921007702690115,0.9991883,940385.5154985754,0.6699178079528164,0.035830729162338294,3606691181,0.16,183430,10,4
T8,11.718706369400024,0.44368028053047914,0.99910784,944593.5430692715,0.6684407595063674,0.059886076200954326,1934392872,0.16,183430,10,4
T8,5.338663578033447,0.9443750457995229,0.9791096,947383.5531060274,0.667461445582888,0.10395312493550139,383329927,0.08,183430,10,4
T8,9.056904315948486,0.6895971378731579,0.9879742,947619.265365252,0.6673787088563701,0.08171800627127775,3324115916,0.08,183430,10,4
T8,7.152019023895264,0.5862410826274894,0.98983693,945492.8768525514,0.6681250867724995,0.06502585916032931,2811363264,0.08,183430,10,4
T8,6.6343183517456055,0.7614792030465418,0.98982644,953511.6296183242,0.6653104459185223,0.09801708991609046,1884968544,0.08,183430,10,4
T8,5.73797345161438,0.6106039974333999,0.998955,950691.7192227221,0.6663002550865884,0.08390369108312445,1859786275,0.08,183430,10,4
T8,6.783513784408569,0.5417675816809977,0.9969421,949773.6390920136,0.6666225079254771,0.06569018205236682,3687649985,0.08,183430,10,4
T8,5.021698236465454,0.6775868628219245,0.9944935,948703.9759992725,0.6669979674924152,0.08856187012174883,369133708,0.08,183430,10,4
T8,8.640010595321655,0.5080291241533761,0.9952901,947285.1745551432,0.6674959771735932,0.06264811773999482,2995172877,0.08,183430,10,4
T8,5.609070301055908,0.42322048314941474,0.99821126,950187.5256543764,0.6664772307157455,0.05247497080132274,865305066,0.08,183430,10,4
T8,5.25472354888916,0.616519943190283,0.99602574,947547.2634253348,0.6674039820637598,0.08536164854810568,404488628,0.08,183430,10,4
T8,6.328405380249023,0.5790398477736352,0.99622345,950981.652413805,0.6661984864165242,0.0666227585224683,2261209995,0.08,183430,10,4
T8,7.596050500869751,0.5145397314801942,0.9982828,949186.718593994,0.6668285213118498,0.05231826549842823,4190266092,0.08,183430,10,4
T8,5.900302410125732,0.5007502113220209,0.99856013,945075.9580830765,0.668271428309099,0.05488462145483733,3160032368,0.08,183430,10,4
T8,6.028675556182861,0.48340603555348793,0.99917257,945040.285630334,0.6682839496008488,0.048761700965885946,3269070126,0.08,183430,10,4
T8,6.010141372680664,0.3892750731545348,0.99925065,942763.4434780964,0.6690831378445742,0.055924004635527255,3081541439,0.08,183430,10,4
T8,5.65292763710022,0.48800121176571304,0.99929345,948901.6908945778,0.66692856811847,0.05254018181733126,3376120482,0.08,183430,10,4
T8,4.922460556030273,0.5140190745385304,0.996577,948627.2529026805,0.6670248978603189,0.05412417138798123,2204291346,0.08,183430,10,4
T8,6.8921332359313965,0.5418983845095374,0.998558,946131.6968140953,0.6679008562949406,0.05411504807894255,550243861,0.08,183430,10,4
T8,5.939197540283203,0.5526039486207397,0.99760187,949397.3564053616,0.6667545858998742,0.062184929350889304,3606691181,0.08,183430,10,4
T8,4.47126579284668,0.5133825953705408,0.9954853,947818.3014562128,0.6673088457330892,0.05333662673214272,1934392872,0.08,183430,10,4
T8,3.321735382080078,0.9835257762144192,0.9564459,951576.0941651022,0.6659898330152556,0.10352065326281935,383329927,0.04,183430,10,4
T8,3.0966615676879883,1.2536613323496757,0.9132571,956597.9297127937,0.6642271320183101,0.1350797797647635,3324115916,0.04,183430,10,4
T8,2.850151300430298,0.6882104408117105,0.9924011,951990.0357803539,0.6658445364815575,0.07007597876328928,2811363264,0.04,183430,10,4
T8,3.1504287719726562,0.6680879259025181,0.9952192,959367.9275803639,0.6632548425125441,0.06815069306367835,1884968544,0.04,183430,10,4
T8,3.3227570056915283,0.8206683265604275,0.9913185,955638.2820671429,0.6645639753588856,0.09133472915594074,1859786275,0.04,183430,10,4
T8,2.929990768432617,0.6830931309733821,0.9966008,959084.4915597046,0.6633543306282821,0.07172939110578515,3687649985,0.04,183430,10,4
T8,3.0244555473327637,0.8121105497464003,0.98595166,957693.45394691,0.6638425950016524,0.08732169388029873,369133708,0.04,183430,10,4
T8,2.852172374725342,0.6997513185769992,0.99134827,953314.5529692388,0.6653796212633776,0.07345983499907949,2995172877,0.04,183430,10,4
T8,3.299743413925171,0.9863934425050763,0.9806156,957013.3318916943,0.6640813228160916,0.1238156113715512,865305066,0.04,183430,10,4
T8,3.652674436569214,0.5984938112490458,0.9966052,955130.5451461143,0.6647421947307435,0.07551115456325998,404488628,0.04,183430,10,4
T8,2.874913454055786,0.7056869140481942,0.99357766,958561.6857747862,0.6635378392815491,0.09146362606181532,2261209995,0.04,183430,10,4
T8,2.9092750549316406,0.867433787141811,0.9907049,961306.8597146779,0.662574263155911,0.10840859260447457,4190266092,0.04,183430,10,4
T8,5.264042139053345,0.6387339121733762,0.997499,954786.3333899721,0.6648630155740287,0.07382788695545234,3160032368,0.04,183430,10,4
T8,3.13527250289917,0.6217118200279357,0.9988209,950009.8829235049,0.6665395846132067,0.061691565875363244,3269070126,0.04,183430,10,4
T8,3.2258331775665283,0.6688195478183531,0.9955653,949605.7924634584,0.666681423319396,0.07805778047655414,3081541439,0.04,183430,10,4
T8,3.2318179607391357,0.551017722632984,0.9989198,955391.0668689664,0.6646507497010852,0.0676035302408228,3376120482,0.04,183430,10,4
T8,4.713695764541626,0.5617184713333526,0.99918514,951572.6084772205,0.6659910565171895,0.05909550603124232,2204291346,0.04,183430,10,4
T8,3.067202568054199,0.6778053720904618,0.99474674,956713.0186892012,0.6641867349460594,0.08306233567170425,550243861,0.04,183430,10,4
T8,4.954600811004639,0.7064779223120803,0.994295,958168.3167951783,0.6636759146697089,0.0799913386774318,3606691181,0.04,183430,10,4
T8,3.243767261505127,0.832261902810547,0.9863603,956209.07984549,0.6643636211650074,0.09258270195211558,1934392872,0.04,183430,10,4
T8,2.843088388442993,0.7532774306040362,0.99462855,965632.0951941817,0.6610560738764452,0.07809993541745137,383329927,0.02,183430,10,4
T8,2.1542346477508545,0.7479443922816954,0.997435,962612.4384251753,0.6621159954821233,0.0776644562845462,3324115916,0.02,183430,10,4
T8,2.7801740169525146,0.7258418518751535,0.99662495,959888.9777233086,0.6630719501024472,0.08376093695291176,2811363264,0.02,183430,10,4
T8,2.1676769256591797,0.8529520891678486,0.9927936,966034.343061195,0.6609148819338836,0.09177053552014716,1884968544,0.02,183430,10,4
T8,2.158039093017578,0.7954795929065357,0.99877477,959027.1945052553,0.6633744423133505,0.0914785153726901,1859786275,0.02,183430,10,4
T8,2.397230863571167,0.8749157634751753,0.98945594,968048.5952493087,0.6602078646876258,0.0995646332942961,3687649985,0.02,183430,10,4
T8,2.269127130508423,1.034786009016181,0.984766,965424.3958876709,0.6611289778517296,0.12767421818514607,369133708,0.02,183430,10,4
T8,2.3785719871520996,1.009284588985698,0.993158,965778.2942079206,0.6610047569536144,0.10342386340409107,2995172877,0.02,183430,10,4
T8,2.3152239322662354,0.7850337294258731,0.9926179,961605.9639245494,0.6624692753911934,0.08550519789033728,865305066,0.02,183430,10,4
T8,3.0635831356048584,0.8551892448320145,0.9952457,969944.2471052514,0.6595424770251669,0.09343218259708971,404488628,0.02,183430,10,4
T8,2.184382677078247,0.9103491671797495,0.9906379,966397.4332777057,0.6607874346129694,0.09535703219280267,2261209995,0.02,183430,10,4
T8,2.2799644470214844,0.9848358903573287,0.98248327,969431.6097045385,0.6597224165012263,0.10489458055772602,4190266092,0.02,183430,10,4
T8,2.602323293685913,0.7584498783933697,0.9981836,966982.3306723865,0.6605821313506616,0.07955960648730304,3160032368,0.02,183430,10,4
T8,2.4778764247894287,0.826190025265316,0.9975111,961869.1286265948,0.662376902656513,0.09959518756184092,3269070126,0.02,183430,10,4
T8,2.642396926879883,0.9985581375315682,0.97193944,961973.8931306645,0.6623401295495455,0.1036343947335945,3081541439,0.02,183430,10,4
T8,6.826944351196289,0.942666588402788,0.99689674,962401.004021356,0.6621902105038742,0.0958013504185212,3376120482,0.02,183430,10,4
T8,3.0229332447052,0.6555702026736043,0.99846846,959983.9604665422,0.6630386104650575,0.07090966736735203,2204291346,0.02,183430,10,4
T8,5.0279951095581055,0.8052828464315265,0.9973756,962960.0660915467,0.6619939756293703,0.08017339577994902,550243861,0.02,183430,10,4
T8,2.2181904315948486,0.8347949116244491,0.9984968,964186.1827322558,0.6615635997231059,0.08381772193738683,3606691181,0.02,183430,10,4
T8,2.9214706420898438,0.9582555905886612,0.9858886,963656.938166744,0.6617493684354414,0.09696631264678238,1934392872,0.02,183430,10,4
T8,1.928588628768921,1.2453586241396981,0.9781834,981494.4523484999,0.655488270529584,0.1411923689265476,383329927,0.01,183430,10,4
T8,1.989912509918213,2.021997420306145,0.9279267,979114.8419247223,0.6563235311880624,0.21805097831797537,3324115916,0.01,183430,10,4
T8,1.5557224750518799,0.8157478914449645,0.99596107,961933.9124835643,0.6623541630490165,0.09044851013848496,2811363264,0.01,183430,10,4
T8,1.9744486808776855,1.2293090336121486,0.98812544,978055.9665702241,0.6566952041799972,0.13573917605607744,1884968544,0.01,183430,10,4
T8,2.000340700149536,0.9420253679046545,0.9977983,971218.4695554066,0.6590952156280366,0.09997581134414686,1859786275,0.01,183430,10,4
T8,1.994680404663086,0.9990276049509681,0.9838337,971815.7143078032,0.6588855783528865,0.1198635866512161,3687649985,0.01,183430,10,4
T8,1.7238826751708984,1.0814438095597834,0.99165326,974299.4999253718,0.6580137514396577,0.13005821545709137,369133708,0.01,183430,10,4
T8,1.8069007396697998,1.1175153296874967,0.99623156,974222.7452410841,0.6580406928950735,0.12222598188177755,2995172877,0.01,183430,10,4
T8,1.6664001941680908,0.9198705552448055,0.9884568,966063.4457506697,0.6609046666770788,0.10240301988582495,865305066,0.01,183430,10,4
T8,2.0213825702667236,0.967946067055182,0.99781287,973253.6906100769,0.6583808381562931,0.09971147203924359,404488628,0.01,183430,10,4
T8,1.9907011985778809,0.9357390846923901,0.997422,971353.5775678711,0.6590477917277506,0.09643765770328086,2261209995,0.01,183430,10,4
T8,2.3224563598632812,1.237448055233311,0.9931873,977670.657130817,0.6568304506106152,0.1446508757723137,4190266092,0.01,183430,10,4
T8,2.34220814704895,1.1799028900490613,0.98402804,982035.4089243793,0.6552983908159711,0.12443429571107135,3160032368,0.01,183430,10,4
T8,1.739835500717163,1.0907350503952238,0.9967177,973140.4405632139,0.6584205897508273,0.11382375837229147,3269070126,0.01,183430,10,4
T8,1.7773263454437256,0.969546662426116,0.99729365,966903.0431404645,0.6606099618541174,0.10494175018521612,3081541439,0.01,183430,10,4
T8,1.9611663818359375,1.0861944306264637,0.99760306,978561.1488155322,0.6565178815179971,0.11873575218740715,3376120482,0.01,183430,10,4
T8,2.082939386367798,1.347814572028863,0.9899245,977158.9580746994,0.6570100607208604,0.14639711097806352,2204291346,0.01,183430,10,4
T8,2.5202205181121826,0.8475260131721094,0.9954495,967511.5118483679,0.6603963848885147,0.0910722751857536,550243861,0.01,183430,10,4
T8,5.094149589538574,1.0619377250036897,0.99362266,973661.5539679106,0.658237675135393,0.10871092799904214,3606691181,0.01,183430,10,4
T8,1.870948314666748,0.889129513112394,0.9972834,968490.1479567369,0.6600528764586813,0.09091659273198632,1934392872,0.01,183430,10,4
T8,3.0566470623016357,1.5086366449186248,0.96236753,991026.6967095895,0.6521423830589868,0.16904898245008787,383329927,0.005,183430,10,4
T8,2.041923999786377,1.5226525716025248,0.95858324,991657.7010013025,0.6519208959386866,0.15965150533298825,3324115916,0.005,183430,10,4
T8,2.978853702545166,1.2297347546942126,0.9845375,983322.2869242934,0.654846687228338,0.12946326137954006,2811363264,0.005,183430,10,4
T8,1.3475573062896729,1.356796939747185,0.99547386,992217.5757182047,0.651724375819245,0.1393414122301892,1884968544,0.005,183430,10,4
T8,1.9326870441436768,1.0705769587517155,0.9956703,983423.3682033125,0.654811206960295,0.11381461561004828,1859786275,0.005,183430,10,4
T8,1.8201384544372559,1.3066562526378491,0.9815763,989518.9509416264,0.6526716128481922,0.14366632542607033,3687649985,0.005,183430,10,4
T8,1.7263476848602295,1.244473460640695,0.9973314,998763.7015209387,0.6494266377971558,0.13368578972379913,369133708,0.005,183430,10,4
T8,1.777158498764038,1.152267208676589,0.9975332,983887.4824135716,0.654648299478887,0.11845553667718525,2995172877,0.005,183430,10,4
T8,1.7172350883483887,1.196850698339692,0.9970556,984027.0523325913,0.6545993094167746,0.12379752424326285,865305066,0.005,183430,10,4
T8,2.0273959636688232,1.2283495898465788,0.9962704,983774.3911194184,0.6546879953500593,0.12472577774736085,404488628,0.005,183430,10,4
T8,1.8983874320983887,1.1482997815167066,0.99497944,980733.9064582197,0.6557552276981906,0.12071853277923784,2261209995,0.005,183430,10,4
T8,2.0677132606506348,1.7215024215208472,0.94938236,997411.2205356605,0.6499013685123413,0.1939001684860913,4190266092,0.005,183430,10,4
T8,1.8740208148956299,1.3283387557006427,0.9889813,990842.5025024659,0.6522070365725169,0.1423403917895923,3160032368,0.005,183430,10,4
T8,1.5476698875427246,1.3662659090843512,0.9876101,988931.0329972073,0.6528779763455445,0.14033968154831572,3269070126,0.005,183430,10,4
T8,1.6982519626617432,1.2058117591270943,0.9904176,981608.5990401228,0.6554482042061829,0.1299899609223004,3081541439,0.005,183430,10,4
T8,1.7942566871643066,1.4553200502142398,0.9908171,994631.8933349412,0.6508769326822588,0.15385609158439703,3376120482,0.005,183430,10,4
T8,1.6241087913513184,1.511128348510086,0.97876745,984263.4285178003,0.6545163396473814,0.16376416163768115,2204291346,0.005,183430,10,4
T8,1.7800545692443848,1.1807843948921648,0.9928166,984630.0000214564,0.6543876703692242,0.12203926785672287,550243861,0.005,183430,10,4
T8,1.724088191986084,1.326596687089847,0.99572587,998268.0568879736,0.6496006126874845,0.14167100581279346,3606691181,0.005,183430,10,4
T8,1.706282138824463,1.643079095481991,0.96161765,992319.3984445514,0.6516886352977687,0.18001520285677758,1934392872,0.005,183430,10,4
B,34.50702166557312,0.0,1.0,463868.3125,0.5280457735061646,0.09455108692381814,383329927,1.0,112076,10,4
B,31.919255018234253,0.0,1.0,463918.625,0.5279945731163025,0.12593955633745849,3324115916,1.0,112076,10,4
B,37.24127149581909,0.0,0.9999999,462520.125,0.5294174551963806,0.06700156640827246,2811363264,1.0,112076,10,4
B,43.515074729919434,0.0,0.9999999,463647.9375,0.5282700061798096,0.10541906745202907,1884968544,1.0,112076,10,4
B,37.05404615402222,0.0,0.99999994,462698.375,0.5292361378669739,0.07167018104916294,1859786275,1.0,112076,10,4
B,38.02391338348389,0.0,0.9999999,463400.6875,0.5285215377807617,0.06579661346532864,3687649985,1.0,112076,10,4
B,28.075929164886475,0.0,1.0,463418.65625,0.5285032987594604,0.07221332695147903,369133708,1.0,112076,10,4
B,31.477777242660522,0.0,1.0,463736.90625,0.5281794667243958,0.07409647968978621,2995172877,1.0,112076,10,4
B,28.049806356430054,0.0,1.0,462202.53125,0.5297406315803528,0.07323194775148895,865305066,1.0,112076,10,4
B,32.36463904380798,0.0,1.0,463032.65625,0.5288960337638855,0.08230986418450363,404488628,1.0,112076,10,4
B,33.84307551383972,0.0,0.99999994,463288.1875,0.5286360383033752,0.07248858131079326,2261209995,1.0,112076,10,4
B,37.78316116333008,0.0,1.0,463715.125,0.5282016396522522,0.04694472265437909,4190266092,1.0,112076,10,4
B,41.93627619743347,0.0,1.0,462627.125,0.5293086171150208,0.1209296512886597,3160032368,1.0,112076,10,4
B,44.21053743362427,0.0,1.0,463091.375,0.5288362503051758,0.11580584338420011,3269070126,1.0,112076,10,4
B,27.77506995201111,0.0,0.99999994,463246.15625,0.5286787748336792,0.0835480662880239,3081541439,1.0,112076,10,4
