celltype,time,rss,varexpl,seed,n_samples,n_dimensions,n_archetypes,init_alg,optim_alg
OPC,2.326151132583618,82306.125,0.6163053,1884968544,21451,10,5,plus_plus,projected_gradients
OPC,1.5129594802856445,82248.95,0.61657137,1859786275,21451,10,5,plus_plus,projected_gradients
OPC,3.1435065269470215,82284.71,0.6164047,3687649985,21451,10,5,plus_plus,projected_gradients
OPC,1.5428485870361328,82236.125,0.61663085,369133708,21451,10,5,plus_plus,projected_gradients
OPC,1.6839258670806885,82361.695,0.61604637,2995172877,21451,10,5,plus_plus,projected_gradients
OPC,1.7439203262329102,95276.14,0.55584186,865305066,21451,10,5,plus_plus,projected_gradients
OPC,1.8846278190612793,82391.3,0.6159079,404488628,21451,10,5,plus_plus,projected_gradients
OPC,2.074317216873169,82360.266,0.6160524,2261209995,21451,10,5,plus_plus,projected_gradients
OPC,2.9317026138305664,82368.79,0.61601335,4190266092,21451,10,5,plus_plus,projected_gradients
OPC,2.56929612159729,82323.945,0.6162222,3160032368,21451,10,5,plus_plus,projected_gradients
OPC,2.606846332550049,82443.37,0.6156651,3269070126,21451,10,5,plus_plus,projected_gradients
OPC,1.7535088062286377,82248.414,0.6165737,3081541439,21451,10,5,plus_plus,projected_gradients
OPC,1.240227460861206,82391.336,0.6159075,3376120482,21451,10,5,plus_plus,projected_gradients
OPC,2.3172249794006348,82474.58,0.6155196,2204291346,21451,10,5,plus_plus,projected_gradients
OPC,2.5666747093200684,82147.16,0.61704606,550243861,21451,10,5,plus_plus,projected_gradients
OPC,2.0761826038360596,82242.94,0.6165995,3606691181,21451,10,5,plus_plus,projected_gradients
OPC,1.5924034118652344,82315.72,0.6162604,1934392872,21451,10,5,plus_plus,projected_gradients
OPC,2.738792896270752,82493.87,0.6154303,383329927,21451,10,5,plus_plus,frank_wolfe
OPC,3.4645652770996094,82477.6,0.6155055,3324115916,21451,10,5,plus_plus,frank_wolfe
OPC,3.887199640274048,82537.5,0.6152266,2811363264,21451,10,5,plus_plus,frank_wolfe
OPC,2.850541114807129,82461.5,0.6155807,1884968544,21451,10,5,plus_plus,frank_wolfe
OPC,2.2672088146209717,82598.5,0.61494213,1859786275,21451,10,5,plus_plus,frank_wolfe
OPC,3.855633497238159,82395.65,0.61588746,3687649985,21451,10,5,plus_plus,frank_wolfe
OPC,2.617217779159546,82408.695,0.6158269,369133708,21451,10,5,plus_plus,frank_wolfe
OPC,2.8423538208007812,82538.2,0.6152227,2995172877,21451,10,5,plus_plus,frank_wolfe
OPC,4.505192279815674,82519.27,0.6153117,865305066,21451,10,5,plus_plus,frank_wolfe
OPC,3.125056743621826,82384.97,0.6159373,404488628,21451,10,5,plus_plus,frank_wolfe
OPC,3.4168357849121094,82430.48,0.61572534,2261209995,21451,10,5,plus_plus,frank_wolfe
OPC,2.873086929321289,82730.04,0.6143291,4190266092,21451,10,5,plus_plus,frank_wolfe
OPC,3.797609567642212,82608.89,0.61489373,3160032368,21451,10,5,plus_plus,frank_wolfe
OPC,3.586731433868408,82660.41,0.6146533,3269070126,21451,10,5,plus_plus,frank_wolfe
OPC,3.234816789627075,82572.14,0.6150655,3081541439,21451,10,5,plus_plus,frank_wolfe
OPC,2.1563196182250977,82518.73,0.6153142,3376120482,21451,10,5,plus_plus,frank_wolfe
OPC,3.293577194213867,82560.05,0.6151207,2204291346,21451,10,5,plus_plus,frank_wolfe
OPC,3.101644277572632,82535.31,0.6152369,550243861,21451,10,5,plus_plus,frank_wolfe
OPC,3.2557661533355713,82720.03,0.6143761,3606691181,21451,10,5,plus_plus,frank_wolfe
OPC,2.9719221591949463,82524.12,0.61528856,1934392872,21451,10,5,plus_plus,frank_wolfe
Endothelial,4.813569068908691,136985.52,0.3575666,383329927,21323,10,3,uniform,projected_gradients
Endothelial,3.940211057662964,137123.4,0.35691974,3324115916,21323,10,3,uniform,projected_gradients
Endothelial,5.406404972076416,137276.52,0.35620257,2811363264,21323,10,3,uniform,projected_gradients
Endothelial,3.623236656188965,137444.69,0.35541308,1884968544,21323,10,3,uniform,projected_gradients
Endothelial,4.247314929962158,137217.66,0.35647824,1859786275,21323,10,3,uniform,projected_gradients
Endothelial,4.061314821243286,137197.92,0.35657075,3687649985,21323,10,3,uniform,projected_gradients
Endothelial,3.7720553874969482,137103.7,0.35701302,369133708,21323,10,3,uniform,projected_gradients
Endothelial,3.9808480739593506,136920.55,0.35787067,2995172877,21323,10,3,uniform,projected_gradients
Endothelial,3.0764646530151367,137386.47,0.35568675,865305066,21323,10,3,uniform,projected_gradients
Endothelial,4.67611289024353,137140.64,0.3568386,404488628,21323,10,3,uniform,projected_gradients
Endothelial,4.081917762756348,137017.81,0.35741508,2261209995,21323,10,3,uniform,projected_gradients
Endothelial,5.555586814880371,137169.1,0.35670528,4190266092,21323,10,3,uniform,projected_gradients
Endothelial,4.300749778747559,137231.64,0.35641348,3160032368,21323,10,3,uniform,projected_gradients
Endothelial,3.188777446746826,139977.95,0.34353364,3269070126,21323,10,3,uniform,projected_gradients
Endothelial,4.564305543899536,136902.23,0.357958,3081541439,21323,10,3,uniform,projected_gradients
Endothelial,3.764064073562622,137058.47,0.35722515,3376120482,21323,10,3,uniform,projected_gradients
Endothelial,3.3553545475006104,137153.42,0.3567788,2204291346,21323,10,3,uniform,projected_gradients
Endothelial,4.024694919586182,137241.38,0.35636672,550243861,21323,10,3,uniform,projected_gradients
Endothelial,4.36478590965271,137132.88,0.35687575,3606691181,21323,10,3,uniform,projected_gradients
Endothelial,3.8278777599334717,137235.34,0.35639504,1934392872,21323,10,3,uniform,projected_gradients
Endothelial,2.8929812908172607,138201.11,0.3518667,383329927,21323,10,3,uniform,frank_wolfe
Endothelial,3.3581366539001465,137783.47,0.3538249,3324115916,21323,10,3,uniform,frank_wolfe
Endothelial,5.694760799407959,138009.38,0.35276526,2811363264,21323,10,3,uniform,frank_wolfe
Endothelial,3.1346349716186523,137786.17,0.3538127,1884968544,21323,10,3,uniform,frank_wolfe
Endothelial,3.8576788902282715,138000.16,0.3528082,1859786275,21323,10,3,uniform,frank_wolfe
Endothelial,3.8500616550445557,138065.73,0.3525021,3687649985,21323,10,3,uniform,frank_wolfe
Endothelial,3.982637882232666,137642.58,0.35448483,369133708,21323,10,3,uniform,frank_wolfe
Endothelial,3.527176856994629,137950.73,0.35304132,2995172877,21323,10,3,uniform,frank_wolfe
Endothelial,2.974881172180176,137926.14,0.35315531,865305066,21323,10,3,uniform,frank_wolfe
Endothelial,4.717738628387451,138191.62,0.3519105,404488628,21323,10,3,uniform,frank_wolfe
Endothelial,3.1364333629608154,137911.16,0.35322556,2261209995,21323,10,3,uniform,frank_wolfe
Endothelial,5.713463306427002,138039.3,0.35262486,4190266092,21323,10,3,uniform,frank_wolfe
Endothelial,4.9807751178741455,137779.23,0.35384518,3160032368,21323,10,3,uniform,frank_wolfe
Endothelial,4.595754861831665,137861.55,0.35345858,3269070126,21323,10,3,uniform,frank_wolfe
Endothelial,3.602818250656128,137852.36,0.35350245,3081541439,21323,10,3,uniform,frank_wolfe
Endothelial,4.125696182250977,137975.25,0.35292593,3376120482,21323,10,3,uniform,frank_wolfe
Endothelial,3.1947431564331055,137971.92,0.35294098,2204291346,21323,10,3,uniform,frank_wolfe
Endothelial,3.833416700363159,137636.44,0.35451463,550243861,21323,10,3,uniform,frank_wolfe
Endothelial,4.014096021652222,137738.58,0.3540351,3606691181,21323,10,3,uniform,frank_wolfe
Endothelial,3.508453130722046,137846.89,0.35352686,1934392872,21323,10,3,uniform,frank_wolfe
Endothelial,5.000792741775513,136867.08,0.3581232,383329927,21323,10,3,furthest_sum,projected_gradients
Endothelial,4.190667629241943,137028.39,0.35736603,3324115916,21323,10,3,furthest_sum,projected_gradients
Endothelial,4.025297403335571,137270.81,0.35622922,2811363264,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.522857904434204,137285.73,0.35615912,1884968544,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.66142201423645,136943.64,0.3577635,1859786275,21323,10,3,furthest_sum,projected_gradients
Endothelial,4.086332559585571,137402.23,0.35561278,3687649985,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.9891045093536377,137247.22,0.3563397,369133708,21323,10,3,furthest_sum,projected_gradients
Endothelial,2.9177587032318115,137118.69,0.3569423,2995172877,21323,10,3,furthest_sum,projected_gradients
Endothelial,4.600521802902222,137176.5,0.35667178,865305066,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.501847505569458,137480.14,0.35524783,404488628,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.7193100452423096,137129.9,0.3568889,2261209995,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.6813323497772217,136997.27,0.3575106,4190266092,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.5756187438964844,136977.05,0.3576053,3160032368,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.0679924488067627,137121.9,0.35692674,3269070126,21323,10,3,furthest_sum,projected_gradients
Endothelial,4.233160972595215,137094.75,0.3570551,3081541439,21323,10,3,furthest_sum,projected_gradients
Endothelial,4.115434646606445,137147.45,0.35680753,3376120482,21323,10,3,furthest_sum,projected_gradients
Endothelial,5.169032335281372,137070.1,0.3571702,2204291346,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.548593044281006,137212.92,0.35650128,550243861,21323,10,3,furthest_sum,projected_gradients
Endothelial,4.497844934463501,137122.61,0.3569241,3606691181,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.9547324180603027,137062.03,0.35720745,1934392872,21323,10,3,furthest_sum,projected_gradients
Endothelial,3.470444440841675,137729.75,0.35407633,383329927,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.6013965606689453,137919.98,0.3531843,3324115916,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.144717216491699,137847.38,0.3535252,2811363264,21323,10,3,furthest_sum,frank_wolfe
Endothelial,2.9359261989593506,137770.5,0.3538858,1884968544,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.354612112045288,137816.97,0.3536672,1859786275,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.942811965942383,137618.84,0.35459626,3687649985,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.0603861808776855,138004.61,0.35278824,369133708,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.2476658821105957,138018.48,0.3527221,2995172877,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.727476119995117,137706.25,0.35418707,865305066,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.3866612911224365,137797.22,0.35376146,404488628,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.4245877265930176,137808.11,0.3537096,2261209995,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.297189235687256,137875.28,0.3533949,4190266092,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.5308074951171875,138037.12,0.352635,3160032368,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.393561363220215,137857.53,0.35347804,3269070126,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.6172802448272705,137886.7,0.35334003,3081541439,21323,10,3,furthest_sum,frank_wolfe
Endothelial,3.2946465015411377,137609.28,0.354643,3376120482,21323,10,3,furthest_sum,frank_wolfe
Endothelial,4.145190000534058,137684.23,0.35429037,2204291346,21323,10,3,furthest_sum,frank_wolfe
Endothelial,1.9094784259796143,137635.78,0.35451803,550243861,21323,10,3,furthest_sum,frank_wolfe
Endothelial,2.0260348320007324,137911.02,0.3532276,3606691181,21323,10,3,furthest_sum,frank_wolfe
Endothelial,1.6429650783538818,138088.02,0.35239708,1934392872,21323,10,3,furthest_sum,frank_wolfe
Endothelial,2.3972086906433105,137239.36,0.35637695,383329927,21323,10,3,plus_plus,projected_gradients
Endothelial,3.252979278564453,137133.08,0.35687584,3324115916,21323,10,3,plus_plus,projected_gradients
Endothelial,1.9651739597320557,137229.1,0.35642472,2811363264,21323,10,3,plus_plus,projected_gradients
Endothelial,1.7437493801116943,137210.73,0.35651127,1884968544,21323,10,3,plus_plus,projected_gradients
Endothelial,1.601588487625122,137114.6,0.35696158,1859786275,21323,10,3,plus_plus,projected_gradients
Endothelial,2.7238876819610596,136998.06,0.35750747,3687649985,21323,10,3,plus_plus,projected_gradients
Endothelial,1.8063127994537354,137127.45,0.35690114,369133708,21323,10,3,plus_plus,projected_gradients
Endothelial,2.860044002532959,136945.77,0.3577538,2995172877,21323,10,3,plus_plus,projected_gradients
Endothelial,3.506225109100342,136895.92,0.35798642,865305066,21323,10,3,plus_plus,projected_gradients
Endothelial,2.175443172454834,137305.34,0.35606724,404488628,21323,10,3,plus_plus,projected_gradients
Endothelial,2.0941450595855713,137179.89,0.35665622,2261209995,21323,10,3,plus_plus,projected_gradients
Endothelial,5.23805570602417,137185.6,0.35662764,4190266092,21323,10,3,plus_plus,projected_gradients
Endothelial,2.1141746044158936,137314.39,0.3560249,3160032368,21323,10,3,plus_plus,projected_gradients
Endothelial,2.841266393661499,137163.94,0.35672987,3269070126,21323,10,3,plus_plus,projected_gradients
Endothelial,2.5088717937469482,137290.9,0.35613382,3081541439,21323,10,3,plus_plus,projected_gradients
Endothelial,2.3160948753356934,137123.44,0.35692033,3376120482,21323,10,3,plus_plus,projected_gradients
Endothelial,2.2673261165618896,137034.78,0.3573359,2204291346,21323,10,3,plus_plus,projected_gradients
Endothelial,1.5545625686645508,137334.4,0.3559302,550243861,21323,10,3,plus_plus,projected_gradients
Endothelial,3.545252561569214,137165.78,0.35672104,3606691181,21323,10,3,plus_plus,projected_gradients
Endothelial,2.976397752761841,137307.44,0.35605696,1934392872,21323,10,3,plus_plus,projected_gradients
Endothelial,1.9764761924743652,138234.64,0.3517096,383329927,21323,10,3,plus_plus,frank_wolfe
Endothelial,3.2233810424804688,137776.2,0.35385922,3324115916,21323,10,3,plus_plus,frank_wolfe
Endothelial,2.1200366020202637,137737.14,0.35404322,2811363264,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.8791906833648682,137725.92,0.35409442,1884968544,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.775233507156372,137692.11,0.35425293,1859786275,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.6137394905090332,137690.28,0.35426173,3687649985,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.9169068336486816,137596.22,0.354703,369133708,21323,10,3,plus_plus,frank_wolfe
Endothelial,2.65161395072937,137749.25,0.35398474,2995172877,21323,10,3,plus_plus,frank_wolfe
Endothelial,2.125375747680664,138031.89,0.35266063,865305066,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.9380128383636475,137971.98,0.35294142,404488628,21323,10,3,plus_plus,frank_wolfe
Endothelial,2.2092387676239014,137783.38,0.35382622,2261209995,21323,10,3,plus_plus,frank_wolfe
Endothelial,3.9095256328582764,138057.83,0.3525385,4190266092,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.9873874187469482,137653.61,0.35443398,3160032368,21323,10,3,plus_plus,frank_wolfe
Endothelial,3.1545023918151855,137738.73,0.35403502,3269070126,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.6715965270996094,138006.4,0.35277978,3081541439,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.7349517345428467,137986.1,0.35287496,3376120482,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.9270331859588623,137575.42,0.35479972,2204291346,21323,10,3,plus_plus,frank_wolfe
Endothelial,2.0156548023223877,137776.4,0.35385907,550243861,21323,10,3,plus_plus,frank_wolfe
Endothelial,3.1647722721099854,137890.8,0.3533201,3606691181,21323,10,3,plus_plus,frank_wolfe
Endothelial,1.8966896533966064,137797.64,0.3537582,1934392872,21323,10,3,plus_plus,frank_wolfe
T_cell,4.565498113632202,77368.12,0.42952102,383329927,13562,10,3,uniform,projected_gradients
T_cell,2.976384162902832,77345.484,0.4296879,3324115916,13562,10,3,uniform,projected_gradients
T_cell,2.829876184463501,77432.734,0.42904606,2811363264,13562,10,3,uniform,projected_gradients
T_cell,2.772707462310791,77403.62,0.42926055,1884968544,13562,10,3,uniform,projected_gradients
T_cell,2.7344515323638916,77360.43,0.42957693,1859786275,13562,10,3,uniform,projected_gradients
T_cell,2.6224594116210938,77367.6,0.4295255,3687649985,13562,10,3,uniform,projected_gradients
T_cell,2.9149510860443115,77431.01,0.4290577,369133708,13562,10,3,uniform,projected_gradients
T_cell,3.1007678508758545,77448.305,0.42893058,2995172877,13562,10,3,uniform,projected_gradients
T_cell,3.4394240379333496,77449.734,0.4289189,865305066,13562,10,3,uniform,projected_gradients
T_cell,3.357884645462036,77507.62,0.42849278,404488628,13562,10,3,uniform,projected_gradients
T_cell,3.1145827770233154,77509.93,0.42847568,2261209995,13562,10,3,uniform,projected_gradients
T_cell,3.0262157917022705,77453.484,0.42889202,4190266092,13562,10,3,uniform,projected_gradients
T_cell,2.6683053970336914,77501.44,0.4285386,3160032368,13562,10,3,uniform,projected_gradients
T_cell,3.147463083267212,77559.98,0.42810673,3269070126,13562,10,3,uniform,projected_gradients
T_cell,3.2742257118225098,77466.984,0.42879263,3081541439,13562,10,3,uniform,projected_gradients
T_cell,3.801083564758301,77264.13,0.43028882,3376120482,13562,10,3,uniform,projected_gradients
T_cell,3.0245656967163086,77411.34,0.42920253,2204291346,13562,10,3,uniform,projected_gradients
T_cell,2.609626054763794,77404.88,0.42925048,550243861,13562,10,3,uniform,projected_gradients
T_cell,2.521667242050171,77484.65,0.42866278,3606691181,13562,10,3,uniform,projected_gradients
T_cell,2.7109410762786865,77401.9,0.42927247,1934392872,13562,10,3,uniform,projected_gradients
T_cell,3.0132641792297363,77868.88,0.42582944,383329927,13562,10,3,uniform,frank_wolfe
T_cell,2.7338614463806152,77688.53,0.4271591,3324115916,13562,10,3,uniform,frank_wolfe
T_cell,2.8311541080474854,77780.86,0.4264783,2811363264,13562,10,3,uniform,frank_wolfe
T_cell,2.6411383152008057,77792.49,0.42639256,1884968544,13562,10,3,uniform,frank_wolfe
T_cell,2.794440269470215,77733.82,0.42682463,1859786275,13562,10,3,uniform,frank_wolfe
T_cell,2.7487404346466064,77829.766,0.4261169,3687649985,13562,10,3,uniform,frank_wolfe
T_cell,2.7239460945129395,77797.875,0.42635277,369133708,13562,10,3,uniform,frank_wolfe
T_cell,3.064683198928833,77825.62,0.4261485,2995172877,13562,10,3,uniform,frank_wolfe
T_cell,3.1645469665527344,77723.05,0.42690468,865305066,13562,10,3,uniform,frank_wolfe
T_cell,3.015522003173828,77749.27,0.42671153,404488628,13562,10,3,uniform,frank_wolfe
T_cell,3.0513410568237305,77833.99,0.4260863,2261209995,13562,10,3,uniform,frank_wolfe
T_cell,2.692272663116455,77759.83,0.42663342,4190266092,13562,10,3,uniform,frank_wolfe
T_cell,2.5300822257995605,77804.07,0.42630723,3160032368,13562,10,3,uniform,frank_wolfe
T_cell,2.9602530002593994,77922.15,0.42543685,3269070126,13562,10,3,uniform,frank_wolfe
T_cell,3.007641315460205,77845.68,0.42599994,3081541439,13562,10,3,uniform,frank_wolfe
T_cell,2.61846923828125,77759.86,0.42663366,3376120482,13562,10,3,uniform,frank_wolfe
T_cell,2.5883092880249023,77858.44,0.4259064,2204291346,13562,10,3,uniform,frank_wolfe
T_cell,2.5312626361846924,77749.59,0.42670932,550243861,13562,10,3,uniform,frank_wolfe
T_cell,2.507378578186035,77790.23,0.42640904,3606691181,13562,10,3,uniform,frank_wolfe
T_cell,2.7800917625427246,77840.91,0.42603546,1934392872,13562,10,3,uniform,frank_wolfe
T_cell,3.972707509994507,77401.29,0.42927754,383329927,13562,10,3,furthest_sum,projected_gradients
T_cell,2.4076695442199707,77688.55,0.42715895,3324115916,13562,10,3,furthest_sum,projected_gradients
T_cell,3.036343812942505,77526.83,0.42835185,2811363264,13562,10,3,furthest_sum,projected_gradients
T_cell,4.151178359985352,77376.1,0.4294634,1884968544,13562,10,3,furthest_sum,projected_gradients
T_cell,3.1466727256774902,77323.16,0.42985368,1859786275,13562,10,3,furthest_sum,projected_gradients
T_cell,4.019076585769653,77355.81,0.42961237,3687649985,13562,10,3,furthest_sum,projected_gradients
T_cell,4.2539262771606445,77313.74,0.42992282,369133708,13562,10,3,furthest_sum,projected_gradients
T_cell,4.189198970794678,77355.85,0.429612,2995172877,13562,10,3,furthest_sum,projected_gradients
T_cell,2.8313543796539307,77579.734,0.42796212,865305066,13562,10,3,furthest_sum,projected_gradients
T_cell,3.746671676635742,77480.37,0.42869377,404488628,13562,10,3,furthest_sum,projected_gradients
T_cell,3.3800716400146484,77476.45,0.4287223,2261209995,13562,10,3,furthest_sum,projected_gradients
T_cell,4.5436530113220215,77361.31,0.42957163,4190266092,13562,10,3,furthest_sum,projected_gradients
T_cell,4.083763837814331,77317.21,0.42989686,3160032368,13562,10,3,furthest_sum,projected_gradients
T_cell,3.926896572113037,77379.56,0.4294365,3269070126,13562,10,3,furthest_sum,projected_gradients
T_cell,2.9451067447662354,77496.734,0.4285738,3081541439,13562,10,3,furthest_sum,projected_gradients
T_cell,2.44911789894104,77687.61,0.42716566,3376120482,13562,10,3,furthest_sum,projected_gradients
T_cell,2.831803560256958,77460.65,0.4288393,2204291346,13562,10,3,furthest_sum,projected_gradients
T_cell,4.365728139877319,77350.336,0.42965314,550243861,13562,10,3,furthest_sum,projected_gradients
T_cell,3.4263830184936523,77348.27,0.42966756,3606691181,13562,10,3,furthest_sum,projected_gradients
T_cell,3.770965099334717,77334.91,0.42976534,1934392872,13562,10,3,furthest_sum,projected_gradients
T_cell,2.6178321838378906,77898.51,0.4256109,383329927,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.381317377090454,77709.164,0.42700705,3324115916,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.4602701663970947,77775.86,0.42651474,2811363264,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.703446626663208,77852.8,0.42594853,1884968544,13562,10,3,furthest_sum,frank_wolfe
T_cell,3.0067927837371826,77883.76,0.42571962,1859786275,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.7302889823913574,77837.67,0.42605937,3687649985,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.9537155628204346,77745.37,0.42674074,369133708,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.764388084411621,77739.77,0.42678115,2995172877,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.607982873916626,77806.08,0.42629257,865305066,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.5415544509887695,77789.65,0.4264142,404488628,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.631469249725342,77874.086,0.42579126,2261209995,13562,10,3,furthest_sum,frank_wolfe
T_cell,3.536043405532837,77749.77,0.42670697,4190266092,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.662813901901245,77695.7,0.42710608,3160032368,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.63100004196167,77629.15,0.42759663,3269070126,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.6507043838500977,77782.2,0.42646846,3081541439,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.4003238677978516,77904.04,0.42557022,3376120482,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.5791637897491455,77719.39,0.42693174,2204291346,13562,10,3,furthest_sum,frank_wolfe
T_cell,3.3561811447143555,77825.09,0.42615223,550243861,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.781243085861206,77644.41,0.427485,3606691181,13562,10,3,furthest_sum,frank_wolfe
T_cell,2.748483896255493,77736.59,0.42680424,1934392872,13562,10,3,furthest_sum,frank_wolfe
T_cell,4.895991802215576,77402.29,0.42926946,383329927,13562,10,3,plus_plus,projected_gradients
T_cell,4.333219766616821,77292.195,0.43008208,3324115916,13562,10,3,plus_plus,projected_gradients
T_cell,3.174776315689087,77424.414,0.42910632,2811363264,13562,10,3,plus_plus,projected_gradients
T_cell,2.9722790718078613,77467.555,0.42878827,1884968544,13562,10,3,plus_plus,projected_gradients
T_cell,3.702943801879883,77358.79,0.42959023,1859786275,13562,10,3,plus_plus,projected_gradients
T_cell,4.755134344100952,77281.414,0.430161,3687649985,13562,10,3,plus_plus,projected_gradients
T_cell,3.629518747329712,77299.75,0.43002582,369133708,13562,10,3,plus_plus,projected_gradients
T_cell,3.1822350025177,77307.97,0.42996475,2995172877,13562,10,3,plus_plus,projected_gradients
T_cell,3.2391302585601807,77378.74,0.42944255,865305066,13562,10,3,plus_plus,projected_gradients
T_cell,2.5372040271759033,77283.34,0.43014663,404488628,13562,10,3,plus_plus,projected_gradients
T_cell,2.588883638381958,77540.81,0.42824823,2261209995,13562,10,3,plus_plus,projected_gradients
T_cell,3.4992594718933105,77249.164,0.43039846,4190266092,13562,10,3,plus_plus,projected_gradients
T_cell,2.7707579135894775,77553.68,0.42815277,3160032368,13562,10,3,plus_plus,projected_gradients
T_cell,4.306783199310303,77249.74,0.4303944,3269070126,13562,10,3,plus_plus,projected_gradients
T_cell,2.809170722961426,77383.87,0.4294055,3081541439,13562,10,3,plus_plus,projected_gradients
T_cell,4.157486438751221,77304.32,0.42999175,3376120482,13562,10,3,plus_plus,projected_gradients
T_cell,1.7380468845367432,77424.04,0.42910954,2204291346,13562,10,3,plus_plus,projected_gradients
T_cell,1.7931828498840332,77500.93,0.42854244,550243861,13562,10,3,plus_plus,projected_gradients
T_cell,1.2703733444213867,77468.82,0.42877924,3606691181,13562,10,3,plus_plus,projected_gradients
T_cell,2.2173871994018555,77402.99,0.42926428,1934392872,13562,10,3,plus_plus,projected_gradients
T_cell,1.7525670528411865,77721.53,0.42691585,383329927,13562,10,3,plus_plus,frank_wolfe
T_cell,1.5812301635742188,77780.81,0.42647818,3324115916,13562,10,3,plus_plus,frank_wolfe
T_cell,1.4029192924499512,77765.016,0.4265945,2811363264,13562,10,3,plus_plus,frank_wolfe
T_cell,1.1290366649627686,77782.87,0.42646378,1884968544,13562,10,3,plus_plus,frank_wolfe
T_cell,2.237095355987549,77758.32,0.42664433,1859786275,13562,10,3,plus_plus,frank_wolfe
T_cell,1.1886405944824219,77708.484,0.42701262,3687649985,13562,10,3,plus_plus,frank_wolfe
T_cell,1.3394925594329834,77785.195,0.42644632,369133708,13562,10,3,plus_plus,frank_wolfe
T_cell,1.3304762840270996,77669.48,0.4272992,2995172877,13562,10,3,plus_plus,frank_wolfe
T_cell,1.3404390811920166,77692.0,0.42713398,865305066,13562,10,3,plus_plus,frank_wolfe
T_cell,1.2098147869110107,77868.266,0.42583364,404488628,13562,10,3,plus_plus,frank_wolfe
T_cell,1.2507209777832031,77791.49,0.42640072,2261209995,13562,10,3,plus_plus,frank_wolfe
T_cell,1.7425055503845215,77768.24,0.4265715,4190266092,13562,10,3,plus_plus,frank_wolfe
T_cell,1.4729864597320557,77684.164,0.42719227,3160032368,13562,10,3,plus_plus,frank_wolfe
T_cell,1.5826759338378906,77883.63,0.42572048,3269070126,13562,10,3,plus_plus,frank_wolfe
T_cell,1.2904374599456787,77736.66,0.426804,3081541439,13562,10,3,plus_plus,frank_wolfe
T_cell,1.43178129196167,77923.32,0.4254273,3376120482,13562,10,3,plus_plus,frank_wolfe
T_cell,1.0791997909545898,77804.48,0.42630464,2204291346,13562,10,3,plus_plus,frank_wolfe
T_cell,1.350771188735962,77850.74,0.42596298,550243861,13562,10,3,plus_plus,frank_wolfe
T_cell,1.2103216648101807,77695.695,0.4271064,3606691181,13562,10,3,plus_plus,frank_wolfe
T_cell,1.7638576030731201,77698.234,0.42708805,1934392872,13562,10,3,plus_plus,frank_wolfe
