X_pca_harmony_0,X_pca_harmony_1,X_pca_harmony_2,X_pca_harmony_3,X_pca_harmony_4,X_pca_harmony_5,X_pca_harmony_6,X_pca_harmony_7,X_pca_harmony_8,X_pca_harmony_9,X_pca_harmony_10,X_pca_harmony_11,X_pca_harmony_12,X_pca_harmony_13,X_pca_harmony_14,X_pca_harmony_15,archetype,iter,reference,mean_variance,variance_per_archetype,n_archetypes
2.777881,-2.1370778,-1.6500202,0.04597148,-0.046156242,0.08659515,-0.0690839,-0.16931248,0.23493153,0.013611808,0.02303011,0.04382791,0.0010840204,-0.006070461,0.0024998412,0.0011536516,1,0,True,0.0027555174,0.0020733234,3
-3.0254745,-1.6605889,1.6897368,0.5405998,-0.36068365,-0.40772092,0.08484719,0.4206864,-0.46108672,0.115478635,-0.15348119,0.053156108,0.042653035,0.29421976,-0.03253856,-0.32686988,2,0,True,0.0027555174,0.0027312476,3
1.6787014,-2.1642885,0.066415474,2.9206603,-2.8274505,-0.61490047,-0.48327336,-0.16780607,0.9311159,0.5705837,-0.07542443,0.16214253,-0.21117917,-0.042739574,-0.160042,0.31100196,0,1,False,0.12917073,0.3536619,4
2.8328202,-1.8420142,-2.3607628,-1.4881437,1.54997,0.3395875,0.19867243,-0.046168163,-0.22568065,-0.31062782,-8.504093e-05,0.00090336055,0.03783886,0.015030399,0.0012749806,-0.19778995,1,1,False,0.12917073,0.10410861,4
-3.483387,-1.4623892,1.7391601,-0.15422383,0.3371165,-0.22433083,0.20329988,0.46520686,-0.741163,0.0039565526,-0.11877057,0.119852304,0.14031851,0.33606538,0.026264634,-0.49043486,2,1,False,0.12917073,0.050789334,4
0.1987172,3.9729955,0.36832336,-0.3403569,0.10133516,0.03758368,0.008970787,0.094258435,0.029050611,0.088414714,0.116465315,-0.055951666,-0.07809375,-0.091205254,0.12231096,0.42113432,3,1,False,0.12917073,0.008123113,4
0.22609863,-1.8383988,-0.89611316,-2.528077,-1.8271997,-1.8506541,-0.24667187,0.26604313,-0.71345305,-0.6076982,-0.1362446,0.12463227,-0.1502274,-0.079529576,0.072395675,-0.034480713,0,2,False,0.12917073,0.3536619,4
3.0966601,-1.8845546,-1.5644823,1.091316,0.77239347,0.8295929,0.032641508,-0.22430024,0.49491924,0.2616419,0.0492426,-0.0453428,0.089493416,0.100979686,-0.01040812,-0.026891362,1,2,False,0.12917073,0.10410861,4
-3.3018699,-1.4426165,2.2197123,1.412852,0.18361132,0.17178936,0.15204655,0.4626149,-0.26710084,0.2867544,-0.16920948,0.01382475,0.119281456,0.38155532,-0.046557218,-0.31641987,2,2,False,0.12917073,0.050789334,4
0.32631332,4.158074,0.25601745,-0.32775903,0.41876918,0.19051062,0.07641302,0.008597605,0.041060206,0.13887353,0.11466034,-0.0033804756,-0.1152125,-0.1253894,0.10503986,0.3424553,3,2,False,0.12917073,0.008123113,4
0.216746,-1.7990373,-0.88453895,-2.4201422,-2.0297863,-1.6520224,-0.22443451,0.21045241,-0.74748373,-0.6298808,-0.081249125,0.087717235,-0.21754873,-0.13110581,-0.023219323,0.06736175,0,3,False,0.12917073,0.3536619,4
3.101672,-1.8653278,-1.5553766,1.0555454,0.6942922,0.75774777,0.008939991,-0.23651862,0.57570255,0.27607185,0.074982375,-0.0201463,0.10210226,0.084236085,-0.07215023,-0.055918224,1,3,False,0.12917073,0.10410861,4
-3.2907555,-1.3361268,2.2616198,1.4333512,0.3270629,0.15358168,0.21283972,0.40046495,-0.32700107,0.3035757,-0.18981056,-0.02801083,0.14494775,0.42248437,-0.014147216,-0.3556109,2,3,False,0.12917073,0.050789334,4
0.23030157,3.9907775,0.28215188,-0.28913668,0.4402214,0.11819587,0.068073966,0.09247655,0.05971426,0.16662565,0.10987781,0.052548684,-0.124364994,-0.09768031,0.18795075,0.35182223,3,3,False,0.12917073,0.008123113,4
0.39201656,-1.7239649,-0.9734193,-2.5692818,-1.9672747,-1.77405,-0.28756538,0.33446687,-0.7136522,-0.5362747,-0.1279615,0.035734564,-0.24671575,-0.17770067,0.047237583,0.070075125,0,4,False,0.12917073,0.3536619,4
3.1581054,-1.8532586,-1.5720283,1.0851166,0.7507711,0.80960166,0.041954596,-0.30190718,0.5402663,0.26747692,0.11071913,-0.0245269,0.10459654,0.114550926,-0.008076316,-0.05483211,1,4,False,0.12917073,0.10410861,4
-3.383068,-1.5169772,2.2524676,1.4726633,0.25750616,0.16791862,0.16257356,0.45930517,-0.2717624,0.21787329,-0.15818302,0.11019844,0.08344063,0.45921153,-0.048822626,-0.40609983,2,4,False,0.12917073,0.050789334,4
0.18193252,3.9747088,0.32820812,-0.25564805,0.38997763,0.11182862,0.09107703,0.042194106,0.021440074,0.14331709,0.09819112,-0.018871007,-0.016693361,-0.12870578,0.079317495,0.3810589,3,4,False,0.12917073,0.008123113,4
1.5438383,-2.0509658,0.0098468885,2.4257922,-3.064959,-0.826138,-0.5077528,-0.14152949,0.8605114,0.500693,-0.03127587,0.26263517,-0.3154091,-0.1075668,-0.1628001,0.3269132,0,5,False,0.12917073,0.3536619,4
2.8692436,-1.7689072,-2.3592768,-1.2695053,1.7522477,0.5110677,0.22909176,-0.084700584,-0.12865691,-0.29605374,-0.024151118,-0.0691132,0.07960875,0.11040078,0.040325772,-0.18371642,1,5,False,0.12917073,0.10410861,4
-3.5716875,-1.5673087,1.8478956,-0.15916477,0.5947878,-0.07341921,0.3144338,0.47788146,-0.7531853,0.051088132,-0.12739527,0.06598772,0.18218404,0.350368,0.017205887,-0.49985352,2,5,False,0.12917073,0.050789334,4
0.06597267,3.909809,0.51160467,-0.28118294,0.08537834,0.00057976693,0.021505013,0.12512991,-0.012207679,0.1081605,0.07781492,-0.056223832,-0.049985677,-0.109945476,0.14873108,0.37103382,3,5,False,0.12917073,0.008123113,4
1.5021222,-2.0972753,0.07404448,2.4779024,-3.0408044,-0.68716985,-0.5106645,-0.06470598,0.9039006,0.34561053,0.04686409,0.24367385,-0.34002513,-0.11570356,-0.1220132,0.23785353,0,6,False,0.12917073,0.3536619,4
2.9438307,-1.7522684,-2.4086485,-1.4496983,1.8904666,0.42105055,0.284079,-0.13444524,-0.26083276,-0.2957242,-0.012913223,-0.023648564,0.10479807,0.09948808,0.0514236,-0.1574628,1,6,False,0.12917073,0.10410861,4
-3.4951496,-1.5808101,1.8132902,-0.15699954,0.5274495,-0.09386124,0.23930979,0.43823272,-0.71147394,0.048175916,-0.08794166,0.0665176,0.13936737,0.3586637,0.092865005,-0.48640972,2,6,False,0.12917073,0.050789334,4
0.087043196,3.9261618,0.473417,-0.20782648,0.04026081,0.051295407,0.0019143946,0.12229365,0.04437019,0.15183377,0.046433408,-0.10062435,-0.02849008,-0.10520869,0.0833424,0.40890542,3,6,False,0.12917073,0.008123113,4
1.3619441,-1.8864347,0.03927188,2.6520784,-2.5159004,-0.5094076,-0.43853873,-0.0801438,0.832509,0.392762,-0.013138553,0.21210176,-0.22794405,-0.046651244,-0.22633874,0.20108119,0,7,False,0.12917073,0.3536619,4
2.9507942,-1.7267684,-2.3072355,-1.4326944,1.4971101,0.35269305,0.22163652,-0.102048434,-0.18600589,-0.27461833,0.013500021,-0.014534423,0.10025021,0.060790703,0.07065253,-0.08957034,1,7,False,0.12917073,0.10410861,4
-3.2887187,-1.5509664,1.6641406,-0.2603635,0.32499048,-0.26900262,0.18025553,0.44343466,-0.7153414,0.0006163344,-0.1089064,0.075114205,0.045865275,0.32240194,0.07263027,-0.47564298,2,7,False,0.12917073,0.050789334,4
0.006667018,3.946054,0.49146903,-0.24188703,0.05238183,0.037645213,0.03868597,0.110320345,0.017601553,0.1417683,0.075939886,-0.087631404,-0.040727504,-0.08735177,0.09695934,0.3825621,3,7,False,0.12917073,0.008123113,4
1.4084306,-2.0358014,-0.00045093708,2.6199486,-2.502672,-0.5403196,-0.42610165,-0.16563037,0.8408747,0.37861148,0.013586308,0.2471885,-0.102710344,-0.03382153,-0.21015073,0.21291627,0,8,False,0.12917073,0.3536619,4
2.7699885,-1.798589,-2.2408445,-1.4505808,1.4722208,0.317899,0.14965343,-0.07861802,-0.21486937,-0.27646437,-0.0036970768,-0.043050006,-0.020192277,0.074595794,0.05831595,-0.14025183,1,8,False,0.12917073,0.10410861,4
-3.485562,-1.4131488,1.8095589,-0.1926975,0.374207,-0.2358656,0.24518438,0.5082663,-0.7705674,0.033716306,-0.11184374,0.09245534,0.090149224,0.32270992,0.048369374,-0.47691402,2,8,False,0.12917073,0.050789334,4
0.23422438,3.834421,0.35917246,-0.2594812,0.01605071,0.054303452,0.0051062233,0.07027652,0.03919941,0.13223188,0.06251877,-0.105201796,-0.049529172,-0.11912249,0.12799612,0.41338763,3,8,False,0.12917073,0.008123113,4
0.2984125,-2.6841648,-0.16828471,0.18634129,-2.7269297,-1.5672159,-0.32885584,0.033493623,0.082710996,-0.0029584616,-0.14198111,0.2047663,-0.19974393,-0.05833309,-0.1371884,0.08380978,0,9,False,0.12917073,0.3536619,4
2.9963033,-1.4382148,-2.0696013,-0.10373047,1.9358015,1.0269903,0.14956637,-0.048955716,0.13268973,-0.028388064,0.055071633,-0.032030996,0.09813707,0.16189823,0.010348434,-0.14511329,1,9,False,0.12917073,0.10410861,4
-3.6113265,-0.60059583,1.9994674,0.5625484,1.2995961,0.6246965,0.31546396,0.42875475,-0.5136301,0.14607824,-0.019570716,0.038702525,0.11615547,0.3765063,-0.029752932,-0.43709707,2,9,False,0.12917073,0.050789334,4
0.5737394,3.6691327,0.29988432,-0.61126274,-0.38663542,-0.30482864,0.005170588,0.021146215,-0.017858252,0.094637856,0.04676606,-0.07937555,-0.08985178,-0.17311028,0.23591223,0.42307395,3,9,False,0.12917073,0.008123113,4
1.2454323,-2.2710946,-0.042948093,1.7269807,-3.042506,-1.0514504,-0.34320235,-0.025346942,0.65179217,0.23230065,-0.06531997,0.22587687,-0.29395616,-0.102537096,-0.1740411,0.17033347,0,10,False,0.12917073,0.3536619,4
2.8265946,-1.5876049,-2.2704864,-0.9237591,2.007492,0.71829915,0.22633612,-0.06312355,-0.09151707,-0.17125353,0.05617752,-0.04075355,0.13199805,0.11625442,0.033055447,-0.15254588,1,10,False,0.12917073,0.10410861,4
-3.5773418,-1.3955342,1.8179098,0.030033965,0.81508,0.05714812,0.23263799,0.4192834,-0.7018024,0.085669816,-0.09905041,0.08380738,0.16207397,0.34687656,0.05984609,-0.4578999,2,10,False,0.12917073,0.050789334,4
0.17718253,4.022484,0.4605284,-0.29308975,-0.0979836,-0.042488616,-0.015881116,0.101347655,-0.015725765,0.12369036,0.025770722,-0.084575996,-0.07798462,-0.09716001,0.11527529,0.40935412,3,10,False,0.12917073,0.008123113,4
1.1176033,-2.5058172,-0.19479372,1.2646883,-3.0700765,-1.224364,-0.3784377,-0.012843274,0.55565435,0.2761338,-0.12759338,0.21764544,-0.2763637,-0.12272765,-0.06778149,0.16567676,0,11,False,0.12917073,0.3536619,4
3.1999805,-1.6083472,-2.3351731,-0.72096455,2.213114,0.9007488,0.26181644,-0.11460388,-0.06347671,-0.23272592,0.054578424,0.015142321,0.12447594,0.13932046,-0.017529797,-0.142178,1,11,False,0.12917073,0.10410861,4
-3.432871,-1.104053,1.7808231,0.0756713,0.94831157,0.16718313,0.28173998,0.45752722,-0.6922381,0.07497428,-0.033965364,0.11992183,0.13218008,0.33221936,0.01813654,-0.44433048,2,11,False,0.12917073,0.050789334,4
0.18658209,3.7833629,0.43183702,-0.32187992,-0.17369325,-0.15256903,-0.039277017,0.08174797,-0.00026568025,0.12985924,0.054288387,-0.15701166,-0.037213966,-0.105889186,0.14893374,0.4225382,3,11,False,0.12917073,0.008123113,4
0.110911615,-1.7305287,-0.6068178,-1.8192762,-2.2586863,-1.8216922,-0.2692687,0.30702096,-0.58371,-0.49600977,-0.09637916,0.06761544,-0.29644227,-0.16709268,0.029775957,0.019465297,0,12,False,0.12917073,0.3536619,4
3.138116,-2.0012174,-1.6767114,0.88663286,1.0803165,0.92638385,0.063414425,-0.23813766,0.4714781,0.1993689,0.025275875,-0.014422545,0.1595188,0.12169349,-0.043421928,-0.04726576,1,12,False,0.12917073,0.10410861,4
-3.4839096,-1.1978991,2.3354585,1.3839895,0.6377324,0.4233837,0.17352141,0.42626548,-0.31910354,0.3244076,-0.1207702,0.08851994,0.20691094,0.42051566,-0.016826734,-0.3515979,2,12,False,0.12917073,0.050789334,4
0.5040009,3.930393,0.1210437,-0.37353042,0.29291528,0.059922747,0.07903461,0.012439556,0.058798634,0.14570539,0.11559044,-0.056006245,-0.1325906,-0.07055555,0.14602326,0.36105415,3,12,False,0.12917073,0.008123113,4
0.06344119,-2.1743894,-0.9182646,-2.290176,-1.8410413,-1.8495681,-0.24448954,0.2907049,-0.75431734,-0.5728525,-0.14353636,0.13536672,-0.23864236,-0.1081449,0.044896293,0.049259566,0,13,False,0.12917073,0.3536619,4
3.1419866,-1.7680768,-1.4530993,1.1796583,0.60845935,0.9419582,-0.06675944,-0.30052072,0.58791137,0.31088609,0.04572697,-0.10127681,0.16249627,0.12327131,0.019467138,-0.06850161,1,13,False,0.12917073,0.10410861,4
-3.3522944,-1.2112963,2.3683574,1.5498375,0.3633619,0.307768,0.2032519,0.4887535,-0.2414299,0.32072273,-0.14917953,0.066928394,0.10641912,0.45525935,-0.045596227,-0.41198915,2,13,False,0.12917073,0.050789334,4
0.37763178,4.016278,0.20059538,-0.5029222,0.22523303,0.029616363,0.06998147,0.026562847,0.013500921,0.059809975,0.102802604,-0.018290998,-0.08974089,-0.16076037,0.068373874,0.40295672,3,13,False,0.12917073,0.008123113,4
1.1293604,-2.3138306,-0.145578,1.5747042,-2.8041077,-0.996566,-0.31410685,-0.066679254,0.55824786,0.31680813,-0.014253997,0.21583268,-0.23005573,-0.0244843,-0.17826414,0.19226895,0,14,False,0.12917073,0.3536619,4
3.0162144,-1.6720085,-2.3339362,-0.9538544,2.1319184,0.7408959,0.20955224,-0.08635789,-0.10227039,-0.2510912,0.03277509,0.006502455,0.07166676,0.061879456,-0.007040415,-0.2107724,1,14,False,0.12917073,0.10410861,4
-3.595284,-1.2529502,1.806983,0.0011736527,0.9867468,0.075983755,0.24351056,0.4839895,-0.70891607,0.07553053,-0.13533184,0.10876304,0.16551825,0.3804982,0.04514458,-0.4803472,2,14,False,0.12917073,0.050789334,4
0.27764344,3.81932,0.418454,-0.31432983,-0.27193344,-0.0865561,-0.01569479,0.05979067,0.033260133,0.09765249,0.059596345,-0.1645303,-0.07404919,-0.10790751,0.16676176,0.41501126,3,14,False,0.12917073,0.008123113,4
1.5927484,-1.9498519,-0.1447063,2.6232753,-2.4415362,-0.5795573,-0.3670202,-0.21189822,0.90792346,0.47731617,-0.019017331,0.20960423,-0.12063567,-0.03094571,-0.2228187,0.21999183,0,15,False,0.12917073,0.3536619,4
2.5149274,-1.6141798,-2.0436869,-1.2599646,1.4361616,0.37415165,0.18972155,-0.02393262,-0.20245475,-0.22077414,-0.087574184,-0.019716492,0.02169302,0.045307443,0.038630933,-0.14020972,1,15,False,0.12917073,0.10410861,4
-3.3964088,-1.508228,1.8062752,-0.17097549,0.32161018,-0.2387304,0.15755665,0.43569773,-0.7354015,0.028007891,-0.08986716,0.050677586,0.09489548,0.32662725,0.062171225,-0.4696569,2,15,False,0.12917073,0.050789334,4
0.16776869,3.929598,0.40345022,-0.26874587,-0.008815739,0.028551482,0.040672623,0.14283024,0.03764151,0.10959037,0.11141316,-0.043437324,-0.06982236,-0.09998362,0.12384814,0.4076355,3,15,False,0.12917073,0.008123113,4
1.4587321,-1.9741371,-0.008744769,2.721495,-2.5003753,-0.5220386,-0.38379368,-0.16082487,0.8967857,0.45395207,-0.016661368,0.21065153,-0.15359059,0.03579821,-0.2717962,0.21776095,0,16,False,0.12917073,0.3536619,4
2.7504094,-1.6895908,-2.1443563,-1.2495688,1.4168867,0.40836465,0.22638924,-0.053397723,-0.1614225,-0.19991043,-0.02760709,-0.013435269,0.02612338,0.017081112,0.08273041,-0.13800782,1,16,False,0.12917073,0.10410861,4
-3.4209046,-1.6014616,1.8319116,-0.21612003,0.36283898,-0.22166982,0.18088588,0.48795167,-0.7736806,0.026810441,-0.1328032,0.08068593,0.09059167,0.32273537,0.09851286,-0.51517034,2,16,False,0.12917073,0.050789334,4
0.07375221,3.865627,0.43255374,-0.26941013,0.09378748,0.0032301992,0.009700947,0.1015978,0.049653962,0.10369292,0.08342413,-0.084477946,-0.0068527274,-0.10208869,0.067406654,0.40495566,3,16,False,0.12917073,0.008123113,4
0.71501756,-2.6231918,-0.18382078,0.95985305,-2.8007247,-1.3024534,-0.24327368,0.021454528,0.34088197,0.1658493,-0.07949776,0.24659865,-0.22852215,-0.09569824,-0.17109258,0.15945676,0,17,False,0.12917073,0.3536619,4
2.8421557,-1.359631,-1.9669489,-0.3419258,1.8895859,0.9361842,0.10198975,-0.09011178,0.06939433,-0.09623263,0.04780806,-0.020621173,0.10418541,0.16943425,0.041521065,-0.18140495,1,17,False,0.12917073,0.10410861,4
-3.685202,-0.9168464,1.9291474,0.41344,1.2935162,0.43555665,0.26331773,0.45293784,-0.61797506,0.16851512,-0.037592757,0.058846116,0.154064,0.43341875,0.032341897,-0.49394888,2,17,False,0.12917073,0.050789334,4
0.44610816,3.7755115,0.3579886,-0.5588334,-0.40465984,-0.2523051,0.017556405,0.04718598,-0.011455778,0.056401007,0.026049372,-0.13829352,-0.078703225,-0.16667916,0.14183344,0.44935477,3,17,False,0.12917073,0.008123113,4
1.4807546,-2.0649242,-0.020373145,2.6778693,-2.6158757,-0.58474857,-0.3496672,-0.21387726,0.9453179,0.5047768,-0.021419145,0.20094737,-0.03546636,-0.011430912,-0.22947058,0.24621235,0,18,False,0.12917073,0.3536619,4
2.8374047,-1.756221,-2.2645533,-1.4736271,1.4907224,0.27529818,0.1777119,-0.047624126,-0.20008737,-0.304932,-0.0060274014,-0.036267355,-0.06476837,0.040787514,0.044799697,-0.1467251,1,18,False,0.12917073,0.10410861,4
-3.4560428,-1.6005715,1.7803586,-0.18968458,0.28600094,-0.26445907,0.23047638,0.51413465,-0.73168635,0.020328905,-0.07565595,0.03135196,0.08117285,0.32493213,0.09273283,-0.48948988,2,18,False,0.12917073,0.050789334,4
0.05677691,4.0434875,0.47792605,-0.20720525,0.08748452,0.084937945,-0.033668716,0.10170047,-0.0069190376,0.1302591,0.058130182,-0.0378519,-0.07032299,-0.08150224,0.10600389,0.37772465,3,18,False,0.12917073,0.008123113,4
0.3213395,-1.6930891,-0.95569265,-2.4999576,-1.9323391,-1.8828664,-0.18597014,0.28937656,-0.777064,-0.613789,-0.13955739,0.0996798,-0.20602189,-0.08861995,0.018297575,-0.0027094353,0,19,False,0.12917073,0.3536619,4
3.1996934,-1.8832402,-1.5718092,1.1300187,0.71305317,0.854564,0.009073596,-0.25996903,0.5765067,0.24535426,0.07400346,-0.059667956,0.10003591,0.10755165,-0.022160549,-0.0265396,1,19,False,0.12917073,0.10410861,4
-3.379036,-1.5394394,2.2539103,1.4842367,0.30938557,0.2232869,0.21529281,0.4360108,-0.26730546,0.2704092,-0.09712085,0.0970304,0.11429099,0.42687395,0.018304968,-0.33592448,2,19,False,0.12917073,0.050789334,4
0.18496963,4.055059,0.367402,-0.25245637,0.3835892,0.15059005,0.0039500366,0.023127414,0.04121655,0.18393129,0.10127538,-0.026300516,-0.10039749,-0.17715761,0.05399373,0.36069345,3,19,False,0.12917073,0.008123113,4
1.7372923,-2.0011187,-0.0015310533,2.7887518,-2.7557554,-0.47417814,-0.46664253,-0.12163466,0.9691625,0.42551315,-0.072169244,0.19071922,-0.17337419,-0.038514752,-0.23919684,0.32440224,0,20,False,0.12917073,0.3536619,4
2.860035,-1.7018424,-2.312805,-1.52708,1.5937747,0.31676677,0.20440552,-0.07655956,-0.23483142,-0.24906293,-0.0060349917,0.033724688,0.05809637,0.049839452,0.08715877,-0.21032996,1,20,False,0.12917073,0.10410861,4
-3.3108418,-1.5850462,1.7639687,-0.09993034,0.32336283,-0.18935616,0.2245286,0.42745522,-0.69861126,0.033396922,-0.05984584,0.07933262,0.08299225,0.27053872,0.052174762,-0.44631714,2,20,False,0.12917073,0.050789334,4
-0.056494907,3.9063442,0.4815689,-0.24794252,0.10068308,0.0142198205,0.052431487,0.11879856,0.0028775223,0.12411678,0.049969353,-0.12507889,-0.05855115,-0.08543405,0.117961675,0.40155736,3,20,False,0.12917073,0.008123113,4
1.36454,-2.239975,-0.16206062,2.243455,-2.9902813,-0.86021405,-0.42354736,-0.15786202,0.7966842,0.5061678,-0.03879518,0.26130685,-0.29895443,-0.085044324,-0.17721206,0.21778952,0,21,False,0.12917073,0.3536619,4
2.8261456,-1.7217095,-2.2713904,-1.2751912,1.85686,0.5394221,0.23898079,-0.10371192,-0.1752667,-0.32856423,0.039946437,-0.018693741,0.120577425,0.12302378,0.019081518,-0.124908075,1,21,False,0.12917073,0.10410861,4
-3.5524194,-1.4382427,1.8724279,-0.13732752,0.5786191,-0.10919035,0.2530623,0.4612304,-0.70826226,0.009498892,-0.099973984,0.08018853,0.13440551,0.29681075,0.05836244,-0.44311103,2,21,False,0.12917073,0.050789334,4
0.24142215,3.8504853,0.41571933,-0.25193316,-0.050127584,-0.04362272,-0.004543245,0.1444553,-0.0027302355,0.1153609,0.045056142,-0.10214914,-0.05981528,-0.09917371,0.12875672,0.3705654,3,21,False,0.12917073,0.008123113,4
1.357508,-2.2757852,-0.24836162,1.4687109,-2.8565044,-0.9846229,-0.39475858,-0.05222345,0.6009602,0.25804442,-0.0017089741,0.2634793,-0.2954579,-0.13372032,-0.10503583,0.23081404,0,22,False,0.12917073,0.3536619,4
2.9980004,-1.5565565,-2.3659434,-0.9763841,2.266111,0.7817736,0.22292727,-0.09766302,-0.09466517,-0.23648018,0.0068119867,-0.028894061,0.09027846,0.1492056,0.009520669,-0.20444873,1,22,False,0.12917073,0.10410861,4
-3.4965863,-1.3287915,1.7801168,0.020473031,0.77226275,0.0011653602,0.22325192,0.44999427,-0.71081764,0.041849524,-0.10746299,0.0423204,0.14596598,0.4086971,0.012077031,-0.51289016,2,22,False,0.12917073,0.050789334,4
0.09503117,3.8219504,0.4698523,-0.3577435,-0.20142205,-0.09886517,0.038575523,0.058003303,-0.011828393,0.12411954,0.04290079,-0.07884443,-0.05337718,-0.14911687,0.112477735,0.4126724,3,22,False,0.12917073,0.008123113,4
1.541555,-2.2421384,0.03211718,2.6323323,-2.988207,-0.7627101,-0.39807737,-0.19074082,0.952099,0.48721135,0.003833576,0.33542162,-0.20951134,-0.09320791,-0.1699397,0.26444438,0,23,False,0.12917073,0.3536619,4
2.915321,-1.6748596,-2.347744,-1.4305156,1.6702704,0.45428196,0.21294779,-0.053681545,-0.2038081,-0.31115073,-0.053260222,-0.06931117,0.10484418,0.091843545,0.047236905,-0.12742898,1,23,False,0.12917073,0.10410861,4
-3.4725292,-1.6632386,1.7544017,-0.21979599,0.5151219,-0.16186836,0.19915846,0.43322754,-0.77001494,0.020462235,-0.093473524,0.044069886,0.10730308,0.34822226,0.045757268,-0.50488496,2,23,False,0.12917073,0.050789334,4
0.03372383,3.913543,0.49564454,-0.18151845,-0.0034961142,0.007471986,-0.0031056972,0.14625353,0.01999953,0.12001374,0.07575185,-0.07232623,-0.10748917,-0.091304734,0.10198187,0.37021554,3,23,False,0.12917073,0.008123113,4
0.1336519,-1.7948065,-0.89251333,-2.2669332,-1.8762116,-1.7622966,-0.1599988,0.26219597,-0.77397716,-0.6820505,-0.11862483,0.06952447,-0.2197146,-0.14874493,-0.023849383,0.055655807,0,24,False,0.12917073,0.3536619,4
2.9932432,-1.8690999,-1.4991969,0.9795705,0.7154015,0.7866805,0.04178395,-0.21154836,0.5403487,0.28548694,0.03477425,0.0021092724,0.10630658,0.0959001,-0.041109264,-0.06479426,1,24,False,0.12917073,0.10410861,4
-3.293424,-1.3767309,2.2652202,1.4377985,0.2703508,0.18715346,0.13390358,0.40445736,-0.26206908,0.29861188,-0.1909487,0.021040149,0.13840576,0.42034572,-0.016686115,-0.30025664,2,24,False,0.12917073,0.050789334,4
0.321496,3.9689658,0.21494344,-0.3296425,0.39934358,0.12254477,0.06589754,0.047008667,0.05624511,0.15781303,0.11956112,0.005288748,-0.11014134,-0.10100582,0.15182537,0.34459862,3,24,False,0.12917073,0.008123113,4
1.2697939,-2.193052,-0.1273058,1.8813529,-2.8237288,-0.88723683,-0.3683255,-0.10674698,0.70327395,0.29410997,-0.02483474,0.22763357,-0.15824968,-0.053411096,-0.21078046,0.18420604,0,25,False,0.12917073,0.3536619,4
2.8163376,-1.6878799,-2.2597988,-0.99986887,1.9507784,0.65045756,0.25838813,-0.021412112,-0.10486725,-0.13292429,-0.0776955,-0.047299393,0.13101152,0.08886111,0.012260504,-0.1486884,1,25,False,0.12917073,0.10410861,4
-3.5903852,-1.4284186,1.8955971,-0.068185106,0.7166685,-0.031668447,0.2510207,0.50377244,-0.76533043,0.022140548,-0.11713254,0.009718705,0.10921747,0.3168411,0.032972492,-0.53296083,2,25,False,0.12917073,0.050789334,4
0.23270345,3.8274703,0.40369475,-0.31602398,-0.07902018,-0.0699481,0.0129269725,0.07037379,0.036880717,0.113980025,0.07406076,-0.017682545,-0.11806479,-0.09130496,0.16478452,0.44730973,3,25,False,0.12917073,0.008123113,4
1.5800395,-2.1923404,-0.028290937,2.8828406,-2.8001559,-0.6719947,-0.46561286,-0.13916913,0.8605089,0.572717,0.058704518,0.18403693,-0.24744463,-0.10940151,-0.1839418,0.24641937,0,26,False,0.12917073,0.3536619,4
2.8280087,-1.5280563,-2.2163892,-1.5027388,1.4861205,0.415246,0.18080759,-0.08824176,-0.15504305,-0.37587434,-0.01277666,-0.033322584,0.04753451,0.10842359,0.051287238,-0.13371673,1,26,False,0.12917073,0.10410861,4
-3.4244254,-1.5980774,1.7092285,-0.2998592,0.38081652,-0.22682148,0.2042885,0.462928,-0.7473491,-0.061638754,-0.11793639,0.13289343,0.08984406,0.3291245,0.058726512,-0.474245,2,26,False,0.12917073,0.050789334,4
-0.05278434,3.94987,0.5509896,-0.13064957,0.03672624,-0.013091408,0.010846884,0.13069321,0.019528259,0.2153945,0.05510261,-0.11167593,-0.0536417,-0.09853397,0.11990658,0.39762354,3,26,False,0.12917073,0.008123113,4
1.1015902,-2.38704,-0.16580078,1.3108599,-2.9800386,-1.1359595,-0.36098853,-0.022220038,0.4713623,0.16683412,-0.04409908,0.20013753,-0.20605221,-0.07045921,-0.13276799,0.15108955,0,27,False,0.12917073,0.3536619,4
2.9078665,-1.5307579,-2.166205,-0.75482965,2.0208247,0.7153431,0.21172383,-0.10762482,-0.032482535,-0.16105911,0.07409383,-0.0029706582,0.08628347,0.10652423,0.060082924,-0.14282936,1,27,False,0.12917073,0.10410861,4
-3.709311,-1.2538345,1.8889178,0.048786946,1.0756282,0.16915435,0.292615,0.41978335,-0.70691603,0.119147085,-0.11475656,0.04196237,0.1606091,0.3932016,0.051203378,-0.4457883,2,27,False,0.12917073,0.050789334,4
0.281717,3.8856502,0.38960212,-0.4094999,-0.21251112,-0.087344974,-0.05358349,0.13011439,-0.020674884,0.026040163,0.08523484,-0.10334277,-0.0718915,-0.12693162,0.111880645,0.3991471,3,27,False,0.12917073,0.008123113,4
0.13142395,-1.9529276,-0.9058715,-2.3455844,-1.8754382,-1.8144097,-0.25548476,0.3337763,-0.8233057,-0.56357926,-0.07520324,0.11738071,-0.25646713,-0.06377443,-0.07358457,0.058102593,0,28,False,0.12917073,0.3536619,4
3.1502979,-1.8143787,-1.5227252,1.0644572,0.7349416,0.80851835,0.0230942,-0.28269678,0.5671635,0.2404139,0.090421975,-0.0042620692,0.105650835,0.05769323,0.012853852,-0.040085632,1,28,False,0.12917073,0.10410861,4
