X_pca_harmony_0,X_pca_harmony_1,disease
0.94764084,0.2742394,CM
0.83191013,-1.2540964,CM
0.15171392,0.93601555,CM
0.40140414,1.8955444,CM
1.3053894,-2.232539,CM
1.8751365,-1.1815503,CM
-0.17545527,0.45481816,CM
0.7429137,0.7508157,CM
2.096217,0.43704948,CM
-1.4960984,0.77779424,CM
-0.14730364,-0.43707344,CM
0.49467984,1.1076132,CM
-0.754509,1.7266613,CM
0.43855596,-1.1465037,CM
-0.65171653,-1.058281,CM
-0.19361444,-1.3681587,CM
-0.017112492,-1.6326506,CM
1.0490367,1.7267346,CM
1.2661226,1.2549431,CM
0.79689413,1.9380388,CM
-0.67471564,0.61020106,CM
1.0630667,0.72724116,CM
-0.64020115,1.3031298,CM
-1.75916,-0.77972734,CM
1.2480344,0.6917227,CM
0.009219031,1.9067761,CM
-0.22165877,1.0260103,CM
-0.69125754,1.3191174,CM
0.31081697,1.1640971,CM
0.6106632,1.7670966,CM
1.106786,-1.8551855,CM
-0.20711893,0.33076,CM
-0.3330364,0.07235412,CM
-2.0801213,-0.66205955,CM
-0.7730211,1.372535,CM
-0.85419333,1.5148458,CM
-0.011526034,2.44616,CM
1.3658465,-1.6978023,CM
0.009072158,-1.0843928,CM
1.7411168,-0.85015666,CM
0.8590597,0.8507728,CM
1.5254859,2.1895463,CM
-0.4732201,0.29640415,CM
1.2056022,-0.65005106,CM
-1.8472229,-0.7361284,CM
-2.5325856,-0.6098213,CM
-0.68438536,0.34397188,CM
1.3812522,1.9518434,CM
-0.5966694,0.7718024,CM
-0.49867427,0.2893448,CM
-0.6927612,-1.1688474,CM
1.1974659,1.8155236,CM
-0.6177608,-0.07309529,CM
-1.0305209,-1.5987544,CM
0.9332313,0.26349238,CM
0.31371003,-0.33151078,CM
-0.3075352,-0.00879872,CM
-0.26245028,-2.0335896,CM
0.35920697,0.8789169,CM
1.6046215,-1.075209,CM
0.6288426,1.0575274,CM
1.0457574,2.3996236,CM
0.42092517,-0.44569692,CM
-0.15282516,1.4496241,CM
-0.19917904,-2.1061707,CM
0.020933324,-0.37135077,CM
2.015161,-0.83058786,CM
-1.8465018,1.3518438,CM
-0.35166103,-1.2124734,CM
0.48691744,1.2167172,CM
-0.68625355,0.40607852,CM
-1.1559762,0.16188362,CM
-0.8786358,-2.370887,CM
-1.2068903,-2.962949,CM
0.57282156,-2.4709437,CM
0.1257869,0.5079928,CM
-1.5838917,-0.24589047,CM
0.76873773,-0.56201386,CM
1.8178703,-2.7608314,CM
-1.7727535,-1.2949228,CM
-3.5233874,-0.8727501,CM
0.7510357,1.1055298,CM
0.8656471,-0.37564886,CM
0.973379,-1.3962846,CM
-0.9176064,1.5621585,CM
1.4137759,-0.21727642,CM
0.17674915,1.8055366,CM
-0.5900139,-1.3370919,CM
1.1549064,-0.30797052,CM
0.72153455,-1.4495842,CM
-0.25311717,2.1320856,CM
-0.78830534,0.5317643,CM
-1.6286234,-0.50315094,CM
1.2697065,-0.8114031,CM
1.9549587,-1.1527625,CM
-0.8410604,-1.061434,CM
-1.661395,-1.4838603,CM
-0.82923484,0.2493621,CM
0.35754982,-1.5125942,CM
2.0721474,0.77915794,CM
1.5476058,-1.0336591,CM
0.5510739,0.53821665,CM
-0.7117751,0.81616837,CM
-0.56362134,1.0399065,CM
2.1324902,0.37157682,CM
-1.9474417,-0.008095138,CM
-1.5897309,0.08769962,CM
0.13902572,-1.1102479,CM
1.2686069,-0.2039964,CM
-0.13230419,0.3990356,CM
-0.27526662,-0.92103034,CM
0.4581468,1.4300724,CM
0.719111,0.569007,CM
0.1883978,-1.6050471,CM
0.6739106,0.61497223,CM
-0.096780635,0.66287994,CM
0.9884596,-1.2167948,CM
-0.31881377,0.8347282,CM
0.08046733,-1.7152464,CM
1.3201166,0.18822797,CM
1.487437,-1.764882,CM
-0.74007696,-0.30296585,CM
-1.2799772,-0.613532,CM
1.7897265,0.7836164,CM
-0.52099293,-0.029024202,CM
0.89832586,0.9929121,CM
0.45393977,-0.73073834,CM
1.1362922,1.453581,CM
-1.7833655,-0.91077864,CM
0.73671436,0.20979714,CM
-0.28436792,-0.889533,CM
1.7795272,0.12941329,CM
1.261589,-1.8803034,CM
-0.088222824,-1.8065943,CM
0.17515369,0.6422969,CM
0.15859249,-0.09527579,CM
-0.5788648,1.2970085,CM
1.3712472,0.94346535,CM
0.46537247,-0.13799292,CM
0.6845289,-0.76788306,CM
0.6972718,1.810589,CM
-0.040536314,1.2345805,CM
-1.8579208,-0.97863185,CM
-0.8825551,2.235463,CM
-3.0834951,-2.719103,CM
-3.6861134,-1.9398342,CM
-0.18763833,-0.7148733,CM
0.14027321,1.029193,CM
-0.20775679,-1.6539763,CM
1.5837188,-0.76279944,CM
-2.5226295,1.7687298,CM
0.5673697,-1.8212944,CM
0.08651149,0.9516413,CM
0.21317708,-0.47656584,CM
-0.2518378,0.15327305,CM
-1.0374933,1.9387301,CM
1.2564197,0.3945231,CM
2.4463632,-0.12752214,CM
1.0590771,1.2547035,CM
1.2363522,0.31797668,CM
-0.44202176,1.0940348,CM
-0.54360133,0.7837614,CM
0.14278023,-1.589202,CM
0.7449984,-1.6537404,CM
-0.28133857,-0.074785516,CM
0.8292487,0.6474157,CM
-0.48672423,0.9812268,CM
-0.1845715,-0.9382028,CM
0.62666357,-0.41420344,CM
-2.074622,-2.3135388,CM
1.0570406,0.6096153,CM
1.2642566,-1.1570048,CM
0.83073485,1.7371308,CM
-0.7913504,1.6863867,CM
0.3837056,-0.1095858,CM
0.8507303,1.5547723,CM
-1.05795,0.4041796,CM
0.69110674,2.2191863,CM
-0.8966021,-0.9008935,CM
1.543892,-1.7407091,CM
-1.2581291,-1.298348,CM
-0.90216345,2.475153,CM
0.074569255,1.1463662,CM
0.42899162,-0.9010196,CM
1.6727961,1.1272526,CM
0.8338646,1.5853108,CM
0.05282129,-0.6081295,CM
1.134721,-0.9339481,CM
-1.0737302,-0.2834995,CM
0.84660894,-0.34519467,CM
0.17476374,0.09586668,CM
-1.3656253,0.5621949,CM
-0.46196732,0.04370875,CM
0.2101763,0.89096516,CM
0.92768383,-0.43543714,CM
1.135193,0.044974085,CM
2.535747,0.29767418,CM
-0.22953081,-0.18937628,CM
1.1350218,-0.5127182,CM
-0.26546967,-0.4700249,CM
0.15912558,-0.25139448,CM
-0.124755956,-0.05847156,CM
0.014327272,0.31685472,CM
-0.6847682,-1.85066,CM
-0.9581203,-0.79060334,CM
0.064897284,-1.6659187,CM
0.82663745,0.468985,CM
2.804938,-2.183912,CM
-0.04977755,-1.1361241,CM
0.22731341,-0.8832929,CM
1.2701759,0.76384276,CM
0.4602203,0.6461741,CM
-0.5379181,2.1286287,CM
1.6736816,-0.21895233,CM
-0.21914928,-0.10480796,CM
1.2502497,0.40887043,CM
0.91044563,-1.735089,CM
0.3210923,0.016546933,CM
-1.7799168,-0.38646188,CM
-0.6938553,-1.1633573,CM
0.44825417,2.6761203,CM
0.5094929,-0.22700354,CM
0.8603637,-0.1758654,CM
1.7252548,0.29547286,CM
0.6898115,1.446529,CM
0.66273737,-0.053981796,CM
0.48811623,-0.4580599,CM
-0.029382072,-1.9171479,CM
0.5934305,-1.0365204,CM
1.3950663,-2.1831012,CM
-0.0139675895,-1.0167494,CM
-0.04167407,-0.24621055,CM
0.8939881,-0.58855444,CM
-0.33028635,0.56169564,CM
0.37755707,-1.2710255,CM
0.5599424,1.5059239,CM
0.61851805,0.17755494,CM
-0.7938799,-0.9006945,CM
-1.7184231,-0.7609237,CM
-0.5384514,1.1905799,CM
2.1323144,-1.5609698,CM
-0.7726543,-0.8768867,CM
-0.6721527,-0.6896542,CM
0.50616723,-0.9597413,CM
1.1413832,-1.270017,CM
-0.11749014,-1.4540896,CM
2.8928633,-2.3104727,CM
-0.6616631,0.6925474,CM
0.5609487,1.6445422,CM
0.11089455,-1.4779,CM
0.8349494,1.737221,CM
1.4853181,0.13361731,CM
-1.8277708,-1.3585122,CM
0.35994282,-0.29147014,CM
-0.5861084,0.9602219,CM
-0.36543876,-0.21392903,CM
0.30557662,0.11576182,CM
-0.6309343,-0.8437976,CM
0.31720617,-0.18791819,CM
-1.2231709,-0.20013404,CM
0.94229746,0.2584711,CM
-1.0271351,0.234614,CM
0.42172047,-0.8893772,CM
1.4283553,-1.2411052,CM
-0.32633606,-1.2301223,CM
3.342592,0.5559739,CM
-0.0020583987,-1.384147,CM
0.53204954,0.85248846,CM
-1.3976239,0.6360073,CM
-0.5910493,-1.8126748,CM
-0.73235947,-0.36230588,CM
-1.1581423,-2.1171644,CM
1.9025391,-1.0903413,CM
-0.76589996,-0.114104934,CM
1.0059994,-2.3863933,CM
1.2811341,-1.1507603,CM
0.19588308,-1.5435473,CM
0.6946816,1.485593,CM
-0.03569419,-1.0254802,CM
2.6361861,-2.145033,CM
-0.59030384,-2.1468253,CM
1.3228596,-1.8254327,CM
0.7699399,-0.03274581,CM
0.089479834,-2.1725984,CM
1.132477,-1.3075047,CM
2.2821782,-1.6591417,CM
0.9631636,1.2528661,CM
-1.1074163,-1.2477108,CM
-1.0790894,-1.865071,CM
-0.63171023,-0.7103372,CM
1.9201785,-0.5049674,CM
1.9594669,0.18001327,CM
0.16249709,1.4687483,CM
0.61093664,-1.1447003,CM
0.94068456,-1.1186786,CM
1.7715153,-0.6203772,CM
-1.2402203,0.030611973,CM
0.12865546,-1.0963762,CM
-0.23099466,-1.113337,CM
1.3161948,-0.6587981,CM
-1.0123421,-1.49852,CM
-0.28150257,0.55501175,CM
-0.46305928,-2.5034332,CM
-0.2945086,2.9028637,CM
-0.8854631,-2.1510599,CM
0.8593162,-1.326592,CM
-0.5623634,1.6092169,CM
0.4924802,-0.05806152,CM
0.97241336,-0.43875664,CM
-0.546338,0.47020513,CM
-0.60216504,0.7718421,CM
1.4152983,1.7604048,CM
2.5658612,-0.25163847,CM
-0.18714345,0.9370467,CM
0.14772978,-0.39543366,CM
-0.36576787,0.7909596,CM
-0.7460184,-0.96350837,CM
-0.8277441,0.18264382,CM
-2.348778,-0.13549584,CM
0.9733339,0.3479071,CM
-0.6744102,-0.026316551,CM
-0.11160947,2.1116385,CM
-0.27085662,1.4525373,CM
-0.6576414,-1.2259754,CM
0.7350961,0.35456216,CM
-0.14572795,0.3094308,CM
0.35546678,0.9474496,CM
0.97763646,-0.9727293,CM
-1.3965789,0.5033744,CM
2.9463441,-0.9208332,CM
0.62787116,-0.2709579,CM
-2.0835514,0.7024657,CM
0.5446633,-0.52550805,CM
0.6555949,-0.12477343,CM
0.5191404,-0.09045983,CM
0.91091603,0.84390557,CM
0.519717,0.41950145,CM
1.1965238,0.03364094,CM
1.9720716,-0.7198042,CM
-0.3152927,-3.1805108,CM
-1.7487062,1.7268002,CM
0.23628737,0.8866581,CM
-0.3951933,-2.2969246,CM
-1.0914519,1.2088243,CM
-0.04813236,1.2480177,CM
-2.082365,-2.8420439,CM
-0.8438688,0.6817996,CM
1.3922558,0.23993048,CM
-0.37163118,0.7633231,CM
0.3107409,-0.9813018,CM
0.6925767,2.4756155,CM
0.32531023,-0.8883643,CM
0.041963596,-0.30774125,CM
-0.63176703,-1.5550297,CM
0.6013788,-0.9488418,CM
-1.4009521,-1.7186162,CM
2.5545752,-1.4332232,CM
-0.7499964,-0.7805518,CM
0.036157195,-1.4948257,CM
0.0103431195,-1.091449,CM
-0.4297792,1.4177551,CM
0.3624439,-1.0310966,CM
0.3165074,1.1360508,CM
1.4383264,0.39313713,CM
-0.91313094,-0.90817446,CM
-0.66484165,-2.2840126,CM
-0.13683224,-0.40489575,CM
0.14864476,-3.071058,CM
-0.099421374,-1.812829,CM
-0.78881055,-0.63314116,CM
2.4461808,-1.6863396,CM
0.5101107,-0.10746092,CM
-0.50185555,-0.25070295,CM
0.048914477,-0.22924599,CM
0.51560247,-0.3256202,CM
0.39094922,-0.5685275,CM
-1.0679369,0.92970544,CM
-0.4440471,-1.2297517,CM
1.4615108,-0.7981678,CM
-0.9827195,-1.7645625,CM
-0.374219,-2.0931904,CM
-0.27140942,-1.2242866,CM
1.6855518,-1.255086,CM
-0.5078181,1.1180049,CM
2.2614326,-0.9207715,CM
-0.8467667,1.4691496,CM
-0.354989,-1.3448772,CM
-1.0049562,1.2145301,CM
-0.11356088,-0.8003152,CM
1.1214542,-1.2842774,CM
0.67469376,-0.80087066,CM
0.6244167,-0.363194,CM
1.8974928,-1.589838,CM
0.4336794,-0.91381043,CM
-0.14002734,-1.8101655,CM
-2.7777727,-1.001692,CM
0.7706315,0.14418009,CM
-0.36152717,-1.2825572,CM
1.1020784,-1.7399864,CM
1.424509,-0.1664065,CM
-1.3706774,0.54310095,CM
-0.05180807,-0.68548286,CM
0.39453077,0.7564247,CM
0.13143732,-0.45663556,CM
-1.281267,0.27161402,CM
1.1729344,-1.7621436,CM
0.3159371,0.66377366,CM
-1.5894874,-1.8937712,CM
-0.9540642,1.2793574,CM
-0.023958595,-1.7158079,CM
0.14904085,-1.6775761,CM
0.68341327,-1.4565257,CM
0.19363102,-0.04632655,CM
-2.52389,-2.8785708,CM
-0.34779847,0.7167266,CM
-0.3521991,-0.8730743,CM
-1.2992712,-0.34785584,CM
-0.5271782,-0.22517343,CM
0.06594521,-1.1658626,CM
-0.3536647,0.41649035,CM
0.17010538,-1.3441437,CM
0.9067381,0.52094495,CM
0.8180321,-1.0831517,CM
1.6379498,0.22662517,CM
-1.7703483,-0.48534933,CM
1.2631054,0.42085296,CM
-1.1494402,0.81348014,CM
-0.31101155,-0.2845563,CM
0.5065275,0.034573197,CM
-1.6794534,1.742825,CM
0.8821402,-1.0179255,CM
0.13633771,-0.617918,CM
0.56643546,0.12859689,CM
0.60315,-0.48538244,CM
0.3251334,0.96212745,CM
1.523938,-1.1572834,CM
0.85602045,-0.06075444,CM
0.8468203,-0.91049504,CM
1.3307306,-0.42920128,CM
0.1166515,-0.2627952,CM
1.2517246,-0.62800086,CM
1.4875327,1.2971315,CM
0.42282802,-1.5330306,CM
-0.6033932,0.82338744,CM
0.7432075,-0.13480055,CM
-0.5907631,-0.42584267,CM
0.16061008,-1.0402973,CM
-0.357476,-1.8204211,CM
-0.8077809,0.89638275,CM
-0.35021037,-0.6261441,CM
0.558661,-0.0554019,CM
1.050219,-1.0851805,CM
0.24670392,-0.83880174,CM
-0.21412712,1.8086119,CM
-0.097895086,-2.139103,CM
-0.7893276,-1.5206858,CM
1.571079,-0.036748223,CM
-0.21718283,-1.4222128,CM
-1.1569813,-2.135603,CM
-0.7175641,0.19759277,CM
1.2714484,-1.9726082,CM
0.014036161,-0.56077504,CM
0.4179348,-1.4408933,CM
0.8539585,0.17739104,CM
-0.31818885,-0.82381964,CM
0.46621096,0.96306974,CM
0.101714075,-0.5386659,CM
3.0292811,-1.4699532,CM
-2.1742399,-0.15611757,CM
-0.055119682,0.37944454,CM
0.63263774,0.35386205,CM
-0.19579911,-0.48447353,CM
0.9476446,-1.8971204,CM
-0.26964495,-1.5674368,CM
0.120683126,0.40070853,CM
-1.41312,-2.4447806,CM
0.6567219,-1.3333204,CM
-0.77423674,1.7656786,CM
-0.23425542,-1.065411,CM
0.81314313,0.3119054,CM
0.81306255,-1.5114365,CM
-0.910396,-0.30593807,CM
-1.4885556,0.16932677,CM
1.6767868,-2.348754,CM
-1.2417159,-1.3695558,CM
1.6513354,-0.012516005,CM
0.42039993,0.62872016,CM
-0.5374719,0.8786655,CM
0.29165557,-0.7382872,CM
0.28569204,0.041972585,CM
-0.42427394,-0.99074996,CM
0.9914044,-0.0032897943,CM
-0.13893884,0.78259754,CM
-0.55650884,0.5905109,CM
0.16524975,-0.570368,CM
-0.04234854,-0.40777162,CM
0.59337354,-2.7049403,CM
-0.87818813,-1.0041935,CM
0.84095114,-1.3041869,CM
0.3366241,-0.605315,CM
0.6600828,-0.8983067,CM
0.83289194,-1.0667796,CM
1.984619,-1.031348,CM
-1.8871124,-2.2874718,CM
-0.64367676,-0.5138808,CM
0.43532535,-0.5474298,CM
2.2432013,-0.28710553,CM
-0.18019387,0.60334605,CM
-0.19772506,-2.329137,CM
-3.0989625,-1.3496757,CM
-0.7026165,-0.14981337,CM
-0.46961904,0.71987075,CM
-0.32785392,-0.12080183,CM
-0.6544219,-0.32155606,CM
-0.94919366,0.17756377,CM
-0.7283878,0.8349092,CM
-1.1232371,-0.303199,CM
-0.9226687,-0.94782907,CM
-0.031547453,0.759248,CM
-0.90749496,-1.3567652,CM
-1.7567332,-0.81757337,CM
0.6829923,-0.10872715,CM
0.50680274,-0.8573555,CM
0.28198496,-1.6370372,CM
-0.04073353,-1.8479708,CM
0.67754906,-1.9162222,CM
1.6892265,-1.4787232,CM
0.39831182,-2.3147855,CM
1.7605182,-2.6895106,CM
-0.72970575,1.788561,CM
-0.022662112,0.21715,CM
1.1092937,-0.46400496,CM
0.12721509,0.36474648,CM
-1.2996525,-0.36499923,CM
0.9529357,0.7498808,CM
-0.3459483,1.5314444,CM
-0.6655392,-1.733524,CM
-0.7227237,0.10174904,CM
0.4373061,-1.681613,CM
0.35933584,1.1059393,CM
-0.27393624,-0.4789855,CM
0.84821707,-0.56137586,CM
-1.5584757,1.3891467,CM
-0.19481073,-1.1893711,CM
-0.07682957,2.983381,CM
1.096725,-1.2357571,CM
0.36728853,-1.1420394,CM
1.825757,-0.020815944,CM
-0.35946736,-1.2622952,CM
0.32074413,-0.049880125,CM
-0.1396731,-1.8287681,CM
0.8669206,-1.5763398,CM
-1.0385199,1.7812986,CM
0.31849948,1.6063722,CM
-0.7313983,1.4101653,CM
0.23486966,-3.2767403,CM
-0.44841132,-1.5645124,CM
-0.6865277,0.19797489,CM
0.047931448,1.529638,CM
-1.4705802,-1.4774324,CM
-0.12248774,1.0336193,CM
0.18355373,-0.5194273,CM
0.22838213,-2.5647135,CM
1.5845468,0.2722364,CM
-0.21894257,-1.3593218,CM
1.7329941,-1.5400711,CM
-0.42372295,-0.632448,CM
0.16441196,-1.8664867,CM
-0.8549238,-0.6236,CM
0.26106688,-1.0485443,CM
-0.8362503,-0.84182996,CM
0.38646615,-1.6638926,CM
-0.45915416,-1.9752109,CM
-0.816405,-2.36291,CM
-1.0899141,0.36880556,CM
-0.65413785,0.35750014,CM
-2.2728314,0.7120205,CM
-1.5484416,2.0705945,CM
-1.3762214,0.8828082,CM
-1.1343393,3.1444821,CM
-0.5553278,0.057177063,CM
0.24290678,0.90909594,CM
2.9973392,-2.0132675,CM
0.07256854,0.8972462,CM
-2.9876394,-1.274064,CM
-1.5038905,0.72858906,CM
-0.5125227,0.09883217,CM
-1.511153,0.1742933,CM
-0.5249267,0.07783963,CM
0.019090772,-1.3484749,CM
-1.7495942,0.42528415,CM
-1.077012,1.6193376,CM
1.6519834,-0.49753952,CM
-0.16179785,1.3883414,CM
0.01529539,-0.84325075,CM
-2.03172,0.7786412,CM
0.79256064,-0.44727227,CM
0.40477732,-0.5756278,CM
-0.56614524,2.351538,CM
-0.13154846,0.3296881,CM
-0.87141323,1.1551323,CM
-0.7810308,1.3570452,CM
-1.1586257,1.8890193,CM
0.90019023,-1.5925368,CM
1.0510767,0.21083437,CM
-0.49102366,3.1032174,CM
-2.4615886,-2.9816358,CM
-3.4179878,-1.2699043,CM
-0.9477868,1.9020073,CM
-1.5361224,-0.23570302,CM
-2.237371,-0.4263416,CM
1.1957369,-0.89064336,CM
-0.7891929,0.17105393,CM
2.0334394,-0.65337807,CM
-1.4430004,1.2788584,CM
-0.40163916,0.7216956,CM
0.33857247,-1.5028871,CM
0.52087146,-1.1787815,CM
-0.39413083,-0.58352715,CM
0.7105241,2.4864478,CM
-3.521799,-3.0250833,CM
-0.06997834,-1.3680859,CM
-3.7129786,-1.7926674,CM
-1.5447168,2.3857937,CM
-3.6221445,-3.4112558,CM
2.294639,-1.5913155,CM
-0.31834266,0.71752566,CM
-2.5614073,0.17960182,CM
1.2446423,0.7929197,CM
-0.91177785,2.5222695,CM
-0.8339145,1.8996438,CM
-2.9424217,-2.3674397,CM
-1.6662955,-0.46364716,CM
-1.7882446,-1.5479554,CM
-1.4460313,0.23952484,CM
-1.3636287,-0.25064424,CM
0.12798068,2.826275,CM
0.76353073,2.0115225,CM
-1.0408144,3.3363144,CM
-2.6048744,-3.5466576,CM
-1.4261252,-2.8581614,CM
0.6997589,1.1834474,CM
2.4611576,-2.5828066,CM
-1.3618239,0.41216025,CM
-0.425971,-1.5679157,CM
1.1103879,-1.2225089,CM
-0.19066197,1.5542289,CM
1.0277556,-1.7547308,CM
-1.1820194,-1.1662824,CM
-1.1963823,0.16706121,CM
-2.2038922,0.19951521,CM
1.4906873,-1.1064378,CM
-1.9706877,-2.625222,CM
-0.3782947,1.552681,CM
-1.8947809,-0.92934394,CM
-2.2277164,-0.06221987,CM
0.11774585,1.1397262,CM
-1.0009611,1.692087,CM
0.92214024,-0.2618976,CM
0.14783075,0.8237225,CM
-0.72706527,0.62432766,CM
-1.660211,2.0618212,CM
-2.1012568,1.9001843,CM
0.27511483,1.3863322,CM
0.31462148,1.6835616,CM
0.56248754,-0.8130733,CM
-0.47021863,2.9590468,CM
-0.15915342,-1.3174957,CM
2.6144538,-0.9061649,CM
-0.96176344,1.990465,CM
-0.02012075,-0.66186863,CM
-0.3016045,1.544852,CM
0.8388278,1.1722648,CM
-2.4697082,0.60765904,CM
-1.7009202,0.3364406,CM
0.45553023,-0.54400563,CM
-1.1605924,1.1750609,CM
2.0754063,-0.39013588,CM
-3.3823104,-2.421897,CM
-0.116289,0.98895854,CM
-2.0031354,-0.10130352,CM
2.6267335,-1.0894341,CM
-1.1395319,0.90829027,CM
-0.77743596,2.1126845,CM
0.9572123,-1.1950523,CM
-0.47554842,-1.2581651,CM
-1.3303995,1.4103972,CM
-0.5691457,0.026873784,CM
-2.1969004,-0.97065043,CM
-2.384914,-1.4373409,CM
0.10239808,-1.1422002,CM
0.5237239,0.33763397,CM
1.2672416,2.7496443,CM
-0.9305343,0.6496519,CM
-0.2195797,0.5293585,CM
0.74740076,-0.32432088,CM
-0.35603085,2.8238444,CM
-1.3650112,2.242394,CM
-0.72139764,-0.027968524,CM
2.0768147,-2.3181539,CM
-0.46985695,-1.1300546,CM
1.8485725,-2.1505625,CM
-0.7972315,1.5189383,CM
-0.5508128,2.0762274,CM
-0.9258309,-0.6236916,CM
-0.428549,0.17405427,CM
0.3139031,0.42089346,CM
0.65493363,-1.3446662,CM
1.0914711,1.4693024,CM
-0.012869101,-0.30130383,CM
-1.7753862,-0.2838007,CM
-1.8238378,1.6369479,CM
-0.5291321,-0.5029299,CM
0.6998182,0.6258793,CM
0.22390732,1.4338794,CM
-0.4406474,-0.16418609,CM
-2.9069118,0.4275866,CM
1.2301333,-0.85947245,CM
0.8339698,1.434729,CM
-0.3815367,-0.3073463,CM
-0.63008654,0.42043528,CM
-1.2436832,-0.17798786,CM
-3.9413908,-1.8745226,CM
0.60816914,-1.8539284,CM
-0.45783973,-0.8016268,CM
-2.1956553,1.0676935,CM
-2.2647665,0.46549025,CM
-0.951904,1.5051639,CM
-1.7653027,1.8710804,CM
-0.2502174,2.8592708,CM
-1.1440907,1.7510192,CM
-2.1766748,1.4595695,CM
-0.8630559,2.7148962,CM
-0.2835029,1.4770892,CM
0.43963963,0.37888634,CM
-0.6647051,1.3681647,CM
1.3829572,-1.0280807,CM
-1.0653484,-1.0175475,CM
2.1589549,-2.0558443,CM
1.5456469,-0.05330292,CM
1.6479299,-0.13539888,CM
-0.90597236,1.9085785,CM
-0.6518032,2.509311,CM
-1.3009324,1.3423254,CM
-1.348258,1.0495974,CM
-0.3722413,2.1671124,CM
-0.54005975,2.5210228,CM
-1.0704237,0.28933635,CM
-1.9110395,0.9548793,CM
2.4421427,-1.6255544,CM
-0.15994911,-1.1727672,CM
0.6719687,1.1411858,CM
0.6436603,1.4316336,CM
-0.9807466,0.347154,CM
1.550828,-0.026891548,CM
-2.9567516,-1.5472503,CM
1.1230845,1.6774334,CM
-2.1061845,1.3889068,CM
-2.855298,-2.1743495,CM
-0.6535175,1.2935704,CM
0.025068922,-0.7120081,CM
-1.3641672,-0.1636397,CM
-1.1181867,0.6870375,CM
1.639014,-1.2240674,CM
-1.615968,0.023177736,CM
-0.20044032,-0.29361746,CM
1.518521,0.75219584,CM
-0.03843935,1.1961136,CM
-1.4857084,1.1188182,CM
0.36086035,0.8294656,CM
1.5241531,1.377529,CM
1.3175777,0.9077227,CM
-2.8197386,1.0405189,CM
-1.8061426,2.0397825,CM
-0.88301796,1.132303,CM
-1.7623303,-0.51574576,CM
-2.951162,-2.4501767,CM
2.469853,-2.893937,CM
0.44776243,1.9917955,CM
-0.9127582,-0.8783367,CM
-0.283056,1.7550339,CM
-1.4360925,1.7852093,CM
-0.58728,-0.26007217,CM
0.039186615,1.3973949,CM
-0.07498277,0.83962345,CM
-1.7170621,-0.5606019,CM
-3.3262334,-0.4206016,CM
-0.40503672,2.272339,CM
1.1833203,-1.4740982,CM
0.3537959,0.6443746,CM
-0.4634501,0.8632444,CM
-3.3580167,-2.405188,CM
-1.0150299,0.94366294,CM
1.3656304,-0.12475152,CM
-2.4950957,-1.2685609,CM
-0.7583881,0.8623201,CM
-0.89502126,0.50343716,CM
-0.44665924,1.6826471,CM
0.9704469,0.7014319,CM
-0.581086,2.8734417,CM
0.7329755,3.0571735,CM
-3.0141153,-0.65180105,CM
-0.10835708,1.2563179,CM
0.4279724,0.80301815,CM
-0.64046097,-0.58065337,CM
0.30823454,1.0711538,CM
-0.6737221,1.6972206,CM
-0.14005247,-2.031837,CM
-3.534111,-2.937724,CM
-1.6684759,-0.009321838,CM
1.7397268,-1.9063019,CM
-1.8648117,-0.84409934,CM
-2.1035292,-1.3692186,CM
-0.51470196,0.71510684,CM
-2.3356001,2.494246,CM
2.2992208,-0.12393418,CM
0.5573446,-1.6887342,CM
-0.567203,1.5977035,CM
-0.6993318,1.5095054,CM
-0.6243361,-0.07705974,CM
-0.53195727,2.3526082,CM
1.0340844,-0.2934587,CM
-0.033288453,2.6973052,CM
0.096831255,2.7361298,CM
-0.23062843,2.4063315,CM
1.5869155,-0.8441716,CM
0.8218153,0.10859489,CM
-1.126082,1.3202963,CM
-0.7987332,0.53290915,CM
-0.3843181,-0.36944526,CM
-0.5144739,-1.8262514,CM
1.1262481,0.14590125,CM
-1.4799225,-1.3170362,CM
1.6841269,-2.1520474,CM
0.23894618,-0.83218175,CM
0.21452197,1.1034095,CM
-0.76626796,2.148878,CM
-1.0823308,2.276807,CM
0.0056697438,-0.94010305,CM
-1.2754177,1.35996,CM
-1.0146073,-0.50899786,CM
-0.97730285,1.5084177,CM
0.82552624,1.107655,CM
-1.4186059,1.1360672,CM
-0.4176916,1.9785621,CM
-1.1753643,-0.32895485,CM
-2.7989912,-1.257255,CM
0.4678652,0.4340469,CM
0.76051134,-0.25816408,CM
-0.8957443,-0.37098396,CM
-1.1288297,0.8344311,CM
-0.67176133,-0.25015,CM
-2.112532,0.4765513,CM
1.3987011,-0.24866842,CM
0.560976,3.1118925,CM
-0.8933988,0.18334945,CM
-1.5558252,1.4036872,CM
1.5947998,-1.6767473,CM
0.48758543,0.5888823,CM
-3.1577961,-1.2021155,CM
-0.5250779,1.9656992,CM
-1.0061924,1.7057358,CM
0.13672806,0.95858055,CM
0.3839405,1.110948,CM
0.81553525,2.2351608,CM
-0.8076078,1.3823303,CM
-2.8227859,-0.30799037,CM
-1.0419486,2.4917505,CM
1.3444635,-1.1012934,CM
-3.334865,-3.6097844,CM
1.4091855,-1.16891,CM
-1.375416,1.1205003,CM
0.1520695,-0.03033343,CM
0.35340467,-0.040743034,CM
-0.33301502,2.7052207,CM
-1.2070671,-0.87464374,CM
-0.32840917,-0.55357265,CM
1.4550987,1.2224243,CM
0.10858534,1.9406147,CM
