celltype,time,l2_distance,mahalanobis_to_bootstrap_mean,scaled_euclid_to_bootstrap_mean,mahalanobis_bootstrap_percentile,scaled_euclid_bootstrap_percentile,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes,dataset
NEU,0.2549636363983154,3.3179454739238032,5.813328512074798,2.8863909605660294,94.16666666666669,63.333333333333336,0.9939100808193604,359788.76468874695,0.7823373858095806,0.1275416927604026,3081541439,0.02,8171,10,6,ms
NEU,0.2950086593627929,7.3096377608489265,7.877494507132735,4.671838993796687,97.0,84.0,0.9416183064974878,361239.2545540139,0.7814598780969542,0.280982186359293,3376120482,0.02,8171,10,6,ms
NEU,0.532766580581665,4.567077729347353,8.309870882757535,3.2284431354212217,94.33333333333331,68.16666666666667,0.9730430992307184,357944.19808028475,0.7834532994496121,0.1755582872434732,2204291346,0.02,8171,10,6,ms
NEU,0.5905098915100098,3.7617966428582,8.391000113371524,3.087989307420421,98.5,65.83333333333333,0.9912523325838496,362398.7952626626,0.7807583868702255,0.1446033141355814,550243861,0.02,8171,10,6,ms
NEU,0.5117712020874023,3.4080056062892954,6.07541339053738,2.248415966383868,78.16666666666667,51.833333333333336,0.9939201879339624,361066.6836508605,0.781564278894311,0.1310036006857721,3606691181,0.02,8171,10,6,ms
NEU,0.67445969581604,8.526901605325248,22.771589617588894,7.690919868184157,88.5,73.0,0.6650883023699953,366445.0778383351,0.7783104937462255,0.3277737603862599,1934392872,0.02,8171,10,6,ms
NEU,0.518242597579956,8.640260895838091,9.994884381460173,5.587655724052852,99.16666666666669,82.66666666666667,0.9452178264159627,402067.6654842818,0.756759777569883,0.3321312870291038,383329927,0.01,8171,10,6,ms
NEU,0.3343203067779541,9.55346062467894,24.267381636882103,8.658028364290548,96.16666666666669,75.0,0.6780879784009187,388848.8166880914,0.7647568288064767,0.3672346484797559,3324115916,0.01,8171,10,6,ms
NEU,0.217153787612915,9.222564013352526,24.034862031106623,8.617170054575753,95.33333333333331,79.0,0.6696935563189946,380882.7197434832,0.7695761051598051,0.3545149958305693,2811363264,0.01,8171,10,6,ms
NEU,0.2204077243804931,6.689556105240718,9.580956276369546,4.745499159436425,98.33333333333331,86.33333333333333,0.9593749239130795,390383.005123634,0.7638286856894181,0.2571462720480139,1884968544,0.01,8171,10,6,ms
NEU,0.2253813743591308,7.324967330400369,10.555386222892324,5.035126866631885,98.5,74.16666666666667,0.9587672564721376,401095.4896715249,0.757347918027911,0.2815714544064159,1859786275,0.01,8171,10,6,ms
NEU,0.2103471755981445,6.810250384370538,11.266902862508042,5.475089214396516,99.66666666666669,88.66666666666667,0.975547240408268,390560.9302303011,0.7637210457416259,0.2617857553631238,3687649985,0.01,8171,10,6,ms
NEU,0.2212545871734619,7.533526326389339,7.9624750179391794,4.5932344379007,94.66666666666669,87.66666666666667,0.9550882717877682,386573.311602135,0.7661334487407911,0.2895884539616817,369133708,0.01,8171,10,6,ms
NEU,0.4974215030670166,4.521711520109848,7.713733489052696,3.0508686019000613,90.33333333333331,62.333333333333336,0.9730443146650606,375287.74582743336,0.7729609152717833,0.1738144119550613,2995172877,0.01,8171,10,6,ms
NEU,0.503669023513794,5.503315782283674,8.681459895715333,3.840020183723482,96.66666666666669,76.83333333333333,0.9821390491491738,383882.203675768,0.7677614973176508,0.211547240960964,865305066,0.01,8171,10,6,ms
NEU,0.3102760314941406,7.286293036247723,11.085748026425073,4.986797302679078,96.83333333333331,84.83333333333333,0.959573738783022,388997.9005238838,0.7646666370589379,0.2800848160691351,404488628,0.01,8171,10,6,ms
NEU,0.2289891242980957,6.256214596221724,8.587447633893909,3.908842104065967,97.66666666666669,73.5,0.94898448276732,390547.9652200259,0.7637288892273222,0.2404886415842232,2261209995,0.01,8171,10,6,ms
NEU,0.2288131713867187,5.065228308800923,8.801484606023033,3.906212949251835,98.16666666666669,71.0,0.9838966335055872,372297.6765020588,0.7747698275276584,0.1947071758109358,4190266092,0.01,8171,10,6,ms
NEU,0.2287454605102539,5.739432113689907,10.87304984545697,4.376930447701525,96.5,85.5,0.983800780810784,389582.1339922626,0.7643131913805136,0.220623543399507,3160032368,0.01,8171,10,6,ms
NEU,0.2550492286682129,4.5530218189218425,8.428641619379425,4.028283925175951,95.33333333333331,76.0,0.9903733618940502,387183.1895233107,0.7657644888518548,0.1750179786027655,3269070126,0.01,8171,10,6,ms
NEU,0.5118937492370605,5.1176142662254565,10.429048702004694,4.361892347365958,99.16666666666669,76.33333333333333,0.9890516494335974,400796.57947350695,0.7575287507316922,0.1967208899419574,3081541439,0.01,8171,10,6,ms
NEU,0.5087714195251465,6.976874392297135,7.255934509767761,3.8945431792872967,95.0,79.16666666666667,0.9387471041326584,380480.24978749367,0.7698195887572699,0.2681907756362114,3376120482,0.01,8171,10,6,ms
NEU,0.5016665458679199,5.495427311369473,10.286312273954016,3.8484890706947006,99.83333333333331,79.83333333333333,0.961517557076712,373919.0004562365,0.7737889697440054,0.2112440084510884,2204291346,0.01,8171,10,6,ms
NEU,0.5758070945739746,3.7381493751240655,9.133178608913411,4.283644152224469,92.66666666666669,77.83333333333333,0.9939776192539668,383215.2759611086,0.7681649708112558,0.1436943140993622,550243861,0.01,8171,10,6,ms
NEU,0.5694656372070312,5.695828347452967,7.51970620077488,3.312695060549757,97.33333333333331,70.66666666666667,0.9775564622955816,380974.8441566613,0.7695203723449674,0.2189474163503149,3606691181,0.01,8171,10,6,ms
NEU,0.5446622371673584,6.046774339494927,8.106959759874146,3.878731050160979,98.5,80.0,0.9684976924620846,380395.7136332606,0.7698707308776745,0.2324377664010578,1934392872,0.01,8171,10,6,ms
NEU,0.4943318367004394,6.8000170298661695,15.26707687263394,6.008568237342605,99.66666666666669,94.66666666666669,0.9655314503207446,430308.2631855488,0.7396749685784865,0.2613923856208053,383329927,0.005,8171,10,6,ms
NEU,0.320871353149414,8.35753656815268,16.255816796768453,5.913485582406789,99.66666666666669,91.83333333333331,0.9121187722108576,439650.985969472,0.7340228702797408,0.3212633750573918,3324115916,0.005,8171,10,6,ms
NEU,0.2124958038330078,10.36722512890598,24.460336750934783,8.849472525692333,99.33333333333331,89.0,0.6399392590464857,421897.6133041263,0.7447631876111583,0.3985157238298899,2811363264,0.005,8171,10,6,ms
NEU,0.2204039096832275,6.986897641116872,10.874291857134638,5.738510803599581,93.5,89.0,0.9456164546882488,421453.8170173523,0.7450316725373922,0.2685760689243244,1884968544,0.005,8171,10,6,ms
NEU,0.2199864387512207,6.646572159521664,13.181751051751077,4.802841071812112,99.16666666666669,87.5,0.9431126403625107,440190.57398790144,0.7336964339087252,0.2554939708750094,1859786275,0.005,8171,10,6,ms
NEU,0.2003827095031738,9.57246000031185,13.464747763198735,6.839650438272506,99.5,93.16666666666669,0.8242918948291479,455857.0063396225,0.7242186598496521,0.3679649837274736,3687649985,0.005,8171,10,6,ms
NEU,0.2406132221221923,10.753778096816015,11.567067413597506,5.64967833929743,100.0,86.83333333333333,0.7131345239481227,455633.0625666685,0.7243541398641405,0.4133748046243973,369133708,0.005,8171,10,6,ms
NEU,0.2273151874542236,7.373235337249073,12.008701156300187,6.558912235678997,99.5,88.0,0.9652306898172082,404466.607025187,0.755308481869932,0.2834268746802078,2995172877,0.005,8171,10,6,ms
NEU,0.2504832744598388,4.906148062795888,8.696165901001484,4.189174919618218,98.16666666666669,78.5,0.9781955755351764,398397.61166115466,0.7589800623251683,0.1885921374476835,865305066,0.005,8171,10,6,ms
NEU,0.2249708175659179,10.810839784818404,11.974768619867149,5.481762638574209,99.16666666666669,83.5,0.7198783224845879,405216.9825231881,0.7548545246913064,0.4155682536538606,404488628,0.005,8171,10,6,ms
NEU,0.480757474899292,7.086022202026743,11.511275701374414,5.302886583278329,99.33333333333331,80.0,0.956564753604077,400603.0276535216,0.7576458444245866,0.2723864131243529,2261209995,0.005,8171,10,6,ms
NEU,0.5107467174530029,5.790536958312266,9.59181770489509,4.046619196023845,99.16666666666669,78.66666666666667,0.9498822657988923,414436.7619665824,0.7492768038371146,0.2225880116050936,4190266092,0.005,8171,10,6,ms
NEU,0.4848833084106445,8.164392190206883,13.974232461686988,7.223872828381033,99.33333333333331,94.33333333333331,0.9456038932449152,431015.59868574527,0.7392470494515077,0.3138389128099066,3160032368,0.005,8171,10,6,ms
NEU,0.5063555240631104,7.565068830735611,8.32185063068138,5.599953044549199,98.33333333333331,89.66666666666667,0.961464852199804,430735.8477926698,0.7394162912863982,0.2908009465809375,3269070126,0.005,8171,10,6,ms
NEU,0.6436994075775146,6.30972767194713,13.053803053041316,5.475143769860133,99.33333333333331,79.16666666666667,0.9701056925053704,424618.7914918399,0.7431169473275627,0.2425456820981417,3081541439,0.005,8171,10,6,ms
NEU,0.6247062683105469,9.261206537572786,12.153815787256606,6.6524257539006735,99.83333333333331,94.16666666666669,0.9136580863178052,443631.1151532957,0.7316149981948075,0.3560004129329059,3376120482,0.005,8171,10,6,ms
NEU,0.480231761932373,6.306413754440773,16.035026209535364,5.463429526445196,96.0,72.33333333333333,0.9218633634483928,429792.27144390985,0.7399871298308895,0.2424182952402953,2204291346,0.005,8171,10,6,ms
NEU,0.492610216140747,8.612114225179493,10.35296159893698,4.871158106417266,98.0,82.83333333333333,0.7658512676191163,446073.1986655146,0.7301376027519545,0.3310493301224638,550243861,0.005,8171,10,6,ms
NEU,0.5180580615997314,6.289995825402847,9.463941386432998,3.665352302789856,98.16666666666669,78.33333333333333,0.969598910472028,403160.68351722247,0.7560985307891144,0.2417871906975672,3606691181,0.005,8171,10,6,ms
NEU,0.4995269775390625,4.885722733056396,12.043922869464255,4.606567697417041,95.16666666666669,83.0,0.981955477854595,403794.05767753447,0.7557153563016803,0.1878069885805192,1934392872,0.005,8171,10,6,ms
EC,0.5047776699066162,0.4147204160690307,1.1518826263884094,1.1916194260120392,0.25,5.25,0.999909364593046,86620.1171875,0.6391291618347168,0.0179879197885587,383329927,1.0,2230,10,4,ms
EC,0.5653865337371826,1.5116082429885864,1.784961021824321,1.566036731004715,11.5,14.75,0.9974418003702826,86544.9765625,0.6394423246383667,0.0655639026840366,3324115916,1.0,2230,10,4,ms
EC,0.5278334617614746,0.1892497837543487,1.2176298257186986,1.1404376327991486,0.5,3.5,0.9999912585651118,86617.296875,0.6391409635543823,0.0082084465747555,2811363264,1.0,2230,10,4,ms
EC,0.7275755405426025,0.3048077523708343,1.236708498954622,1.1729484796524048,0.5,4.75,0.999951671810267,86562.125,0.6393707990646362,0.0132206120868164,1884968544,1.0,2230,10,4,ms
EC,0.5053341388702393,0.2971194982528686,1.312869641873995,1.22879396378994,1.5,5.75,0.9999582027223288,86577.2109375,0.6393079161643982,0.0128871445211005,1859786275,1.0,2230,10,4,ms
EC,0.547332763671875,1.6325225830078125,1.8562238880540345,1.6235381662845612,11.75,17.0,0.9968939395039398,86452.7421875,0.6398264765739441,0.0708083945635779,3687649985,1.0,2230,10,4,ms
EC,0.5560359954833984,0.7147287726402283,1.1996821095238526,1.152480885386467,1.0,3.0,0.9995109751757848,86678.1328125,0.6388875842094421,0.0310003660540677,369133708,1.0,2230,10,4,ms
EC,0.6027660369873047,0.6822667121887207,1.5933850938293177,1.3536824434995651,5.75,10.0,0.9997284787575412,86612.1953125,0.6391622424125671,0.0295923706490129,2995172877,1.0,2230,10,4,ms
EC,0.6541802883148193,0.2511252164840698,1.1636760867761635,1.18885238468647,0.25,3.75,0.9999643775249806,86522.4609375,0.6395360231399536,0.0108922066360827,865305066,1.0,2230,10,4,ms
EC,0.666764497756958,0.390422374010086,1.0469220006325777,1.180718258023262,0.0,4.0,0.9998686021247696,86543.5,0.6394484043121338,0.0169340261891301,404488628,1.0,2230,10,4,ms
EC,0.6396291255950928,0.1392599195241928,1.0099126251651818,1.0798012018203735,0.0,5.0,0.999992543069814,86637.671875,0.6390560865402222,0.0060402052144353,2261209995,1.0,2230,10,4,ms
EC,0.4777970314025879,1.6994943618774414,1.9239637760294896,1.6330896019935608,16.5,18.5,0.9967083968145698,86675.8125,0.638897180557251,0.0737132022737251,4190266092,1.0,2230,10,4,ms
EC,0.7653319835662842,3.9986565113067623,2.322333441986734,2.617121011018753,32.25,51.5,0.9516187075821088,87217.8359375,0.6366389989852905,0.1734361661481321,3160032368,1.0,2230,10,4,ms
EC,0.4975998401641845,0.6111977100372314,1.3776867927226646,1.3788872063159945,1.7500000000000002,9.5,0.9998151905657788,86648.375,0.6390115022659302,0.0265098519038937,3269070126,1.0,2230,10,4,ms
EC,0.5243725776672363,0.2328215837478637,1.229207363962852,1.1832488477230072,0.0,3.5,0.9999772141340364,86689.453125,0.63884037733078,0.0100983121991725,3081541439,1.0,2230,10,4,ms
EC,0.946650505065918,0.1771900504827499,1.2218824560912689,1.1541657745838163,0.25,5.75,0.9999939599495216,86736.203125,0.638645589351654,0.0076853718609684,3376120482,1.0,2230,10,4,ms
EC,0.5041077136993408,0.1359892040491104,1.027739027865619,1.168318748474121,0.0,5.5,0.999987968608133,86711.1796875,0.6387498378753662,0.0058983425630402,2204291346,1.0,2230,10,4,ms
EC,0.6224477291107178,1.6638000011444092,1.9155605814093573,1.5996752381324768,15.5,18.0,0.996831966230477,86505.7109375,0.6396058201789856,0.0721650103420473,550243861,1.0,2230,10,4,ms
EC,0.5860838890075684,0.3563106060028076,1.1109535475459522,1.1461907178163528,0.0,5.5,0.999929697147424,86650.15625,0.6390040516853333,0.0154544762066901,3606691181,1.0,2230,10,4,ms
EC,0.3975048065185547,1.8238322734832764,1.9669991874198856,1.686574548482895,16.0,20.75,0.995972137242206,86521.0234375,0.6395420432090759,0.0791061829286703,1934392872,1.0,2230,10,4,ms
EC,0.6979751586914062,1.2754049234097922,2.77029410359138,2.3226379221800446,54.25,45.5,0.9988765750065296,86909.2678613224,0.6379245829263458,0.0553189136918753,383329927,0.64,2230,10,4,ms
EC,0.4779183864593506,1.4986920444024376,2.63489981316875,1.8444363671206891,46.25,31.0,0.99726754220732,86637.61826001546,0.639056310820407,0.0650036818372549,3324115916,0.64,2230,10,4,ms
EC,0.3822646141052246,1.2804263181069289,2.9893872377607997,2.161748404709164,59.0,44.25,0.9987508458319776,86883.67379966735,0.6380312111465161,0.0555367096990611,2811363264,0.64,2230,10,4,ms
EC,0.3388800621032715,0.6835890407910831,2.002393306000477,1.852673782286192,20.5,25.25,0.9997577576573028,86738.63517974371,0.6386354610739742,0.0296497233577665,1884968544,0.64,2230,10,4,ms
EC,0.4638292789459228,0.7907960400823261,2.5442982368995963,2.420444181096865,39.25,45.5,0.999780726194948,86880.80742507424,0.6380431528392932,0.0342996777621308,1859786275,0.64,2230,10,4,ms
EC,0.3754105567932129,1.149600291770792,2.850113924947272,2.1241992560026945,47.5,31.0,0.9993158891769434,86918.31284909433,0.6378869003200996,0.0498623128650021,3687649985,0.64,2230,10,4,ms
EC,0.372387170791626,2.209127228865441,2.363501485217172,2.3208986829667566,37.0,44.25,0.9941060218188236,86811.03719549568,0.6383338247733186,0.0958178193175389,369133708,0.64,2230,10,4,ms
EC,0.4064033031463623,0.7495097792591392,2.226516759791687,2.082536132618843,26.5,36.5,0.999770737857946,86784.83365103288,0.6384429921788629,0.0325089436531294,2995172877,0.64,2230,10,4,ms
EC,0.3218574523925781,0.7983815650759898,2.798115067812944,2.1735113207288155,49.5,39.0,0.9998117489877506,86834.04317838959,0.638237978828962,0.0346286893526695,865305066,0.64,2230,10,4,ms
EC,0.4552464485168457,1.4589882781720864,2.4428711127795992,2.2323729127213414,40.25,43.25,0.9988781028673408,86860.61736864498,0.6381272672643973,0.063281586229009,404488628,0.64,2230,10,4,ms
EC,0.3842577934265136,1.2074116285273322,2.662999400875843,2.253370555325568,45.75,35.5,0.9989555056369552,86820.01420410132,0.6382964253772019,0.0523697991462193,2261209995,0.64,2230,10,4,ms
EC,0.8109092712402344,1.31982844796519,2.9900907139694337,2.3471936406186527,60.25,50.25,0.9988575643296664,87003.02512555134,0.6375339778575797,0.0572457222494265,4190266092,0.64,2230,10,4,ms
EC,0.3016343116760254,0.5673437647627022,2.0030521126662864,1.693853627185443,17.25,18.5,0.9998642589899608,86683.19388634512,0.6388664367791478,0.0246077462776482,3160032368,0.64,2230,10,4,ms
EC,0.3396549224853515,0.7667395633948644,2.319884806905671,2.1669748254641705,32.0,37.5,0.999826520939026,86906.55338478854,0.6379358917918708,0.0332562615629471,3269070126,0.64,2230,10,4,ms
EC,0.2827877998352051,1.284215385930393,1.9011927187742117,1.6144266929759954,21.25,28.5,0.998419353994298,86719.72021123284,0.6387142633154501,0.0557010552430147,3081541439,0.64,2230,10,4,ms
EC,0.2626841068267822,0.6147758188549118,1.9611528059336365,1.6650192469972238,25.75,18.0,0.9998460730529436,86606.13302879587,0.6391874824262209,0.0266650456171712,3376120482,0.64,2230,10,4,ms
EC,0.3978176116943359,0.7261721157447912,2.746448403267375,2.1221094378683407,47.25,30.5,0.999682947332865,86697.33624743919,0.6388075178465925,0.031496704975025,2204291346,0.64,2230,10,4,ms
EC,0.3179028034210205,1.3357749760385234,2.9577394868429794,2.6167477399195,56.75,57.75,0.9991402928269112,87171.10084816176,0.6368337523366233,0.0579373807133247,550243861,0.64,2230,10,4,ms
EC,0.374537706375122,1.6061256894495315,2.6284829449034968,2.164577190121239,46.0,41.5,0.9972120256842468,86715.68797318773,0.6387310621483923,0.0696634666858776,3606691181,0.64,2230,10,4,ms
EC,0.4243338108062744,0.6091269160080794,2.175574721252812,1.937130238453128,26.25,26.25,0.9998971444640954,86836.53083599395,0.6382276149208681,0.0264200323172364,1934392872,0.64,2230,10,4,ms
EC,0.2428123950958252,1.088029112520707,2.787072369187933,2.279885826714289,50.75,43.75,0.9995506751527928,87158.21544745631,0.6368874346072189,0.0471917486478464,383329927,0.32,2230,10,4,ms
EC,0.2955660820007324,1.8945078899966132,3.510022333281788,3.0486745646730595,75.5,67.5,0.9984078436625934,87121.66964430876,0.6370396892199037,0.0821716433202337,3324115916,0.32,2230,10,4,ms
EC,0.2560250759124756,1.1482453944185531,3.0729915375990124,2.570786146938498,67.0,58.25,0.999345239672788,87180.06952795817,0.636796387639419,0.0498035460778319,2811363264,0.32,2230,10,4,ms
EC,0.2528340816497803,1.3347228490440974,3.613844379394844,3.1143226226577374,69.0,68.0,0.9992103243984248,87326.71608984518,0.6361854388146932,0.0578917461690876,1884968544,0.32,2230,10,4,ms
EC,0.2428791522979736,2.2491833899930174,4.611479846552279,3.2660971929355838,84.5,70.75,0.9972584538899426,87582.33578825429,0.6351204936000885,0.0975551995640571,1859786275,0.32,2230,10,4,ms
EC,0.3025970458984375,1.302641174967765,3.0926414655362717,2.590617874465613,57.5,51.0,0.9993228273257888,87283.61123229933,0.6363650193089015,0.0565002482010738,3687649985,0.32,2230,10,4,ms
EC,0.2513003349304199,0.841826213535903,4.006188858607035,3.4226517586282115,80.75,72.75,0.999796078594012,87148.45958017344,0.636928078830813,0.0365130405217889,369133708,0.32,2230,10,4,ms
EC,0.3237979412078857,1.1910503817272573,2.569451340457788,2.405601982762719,45.5,48.75,0.999269739634458,87157.50911559684,0.6368903772784541,0.0516601528346738,2995172877,0.32,2230,10,4,ms
EC,0.2194099426269531,1.2687671830227658,3.2112787191046603,2.871915311709221,56.5,63.75,0.9992725927561964,87249.91199885328,0.636505414738587,0.0550310109397068,865305066,0.32,2230,10,4,ms
EC,0.2136285305023193,2.3214974797119123,3.477731486055636,2.873276031477312,73.5,62.25,0.9937780702499486,87127.57320899767,0.6370150941945448,0.1006917225728998,404488628,0.32,2230,10,4,ms
EC,0.4455900192260742,0.934471245234061,2.806814276151721,2.379407535499003,52.5,52.75,0.999627626871132,87165.76380139464,0.6368559871739623,0.0405313898463232,2261209995,0.32,2230,10,4,ms
EC,0.2957258224487304,1.6685381578832992,3.360013662053097,2.6149938952152723,74.0,57.5,0.9979718171932184,87232.6925133121,0.6365771533754728,0.0723705206506326,4190266092,0.32,2230,10,4,ms
EC,0.2587394714355469,2.51674515874774,3.140544097773837,2.4435919884451462,70.0,54.5,0.9915261980147524,87113.45990352283,0.6370738920775767,0.1091603189432555,3160032368,0.32,2230,10,4,ms
EC,0.3547568321228027,0.8416035481041299,2.5801506296718664,2.2864949088317505,42.0,35.5,0.9997364190427912,87050.98480186885,0.6373341715511557,0.0365033827185482,3269070126,0.32,2230,10,4,ms
EC,0.3924410343170166,1.4599585283624583,2.984192650686314,2.3092849649750367,61.5,50.0,0.9991607218406272,87227.58990989435,0.6365984114910468,0.0633236694808105,3081541439,0.32,2230,10,4,ms
EC,0.3427937030792236,0.9060357630488668,4.149529407763241,3.058193531911409,75.5,69.0,0.9998448704850408,87300.17326280146,0.6362960197160018,0.0392980403775253,3376120482,0.32,2230,10,4,ms
EC,0.313178539276123,0.7424103603272094,3.6047811898054856,2.53235088009874,71.5,47.5,0.9998334857901356,87224.58661115584,0.6366109236277855,0.0322010162365503,2204291346,0.32,2230,10,4,ms
EC,0.3221499919891357,1.1333761963352658,3.26354921208464,2.9289686741122023,69.0,64.75,0.9993922053866724,87317.15654323566,0.6362252651405945,0.0491586153030332,550243861,0.32,2230,10,4,ms
EC,0.2419526576995849,0.9386142558015682,2.980447711542971,2.6647543238320264,59.75,61.5,0.9996423931077364,86925.04024480509,0.637858873106573,0.0407110871642508,3606691181,0.32,2230,10,4,ms
EC,0.1664364337921142,1.472778443393484,2.7718911215416178,2.228750326602272,51.75,40.75,0.9980444959480216,87106.79657997211,0.6371016523580748,0.0638797154550118,1934392872,0.32,2230,10,4,ms
EC,0.1422030925750732,1.40879482583489,4.16360990925879,3.2537975580839142,89.0,71.75,0.9987056907129912,87755.98560451955,0.6343970456733456,0.0611045150833879,383329927,0.16,2230,10,4,ms
EC,0.2147126197814941,1.671482412200091,5.617029046177936,4.226874759712127,88.25,79.25,0.9993085762493248,88254.12054125179,0.6323217501448632,0.0724982235843817,3324115916,0.16,2230,10,4,ms
EC,0.1896026134490966,0.9673820819636108,3.657473427424392,2.653888203977965,82.0,60.5,0.9994616553311612,87638.46965717128,0.634886632534402,0.0419588515905526,2811363264,0.16,2230,10,4,ms
EC,0.1450846195220947,1.8626141404923249,4.540522556151236,3.965586832475192,69.75,78.0,0.998826289408306,87915.84313091343,0.6337310582364961,0.0807882963190154,1884968544,0.16,2230,10,4,ms
EC,0.2207717895507812,3.3773173937198977,6.244727124198029,4.8297018467083,96.75,87.75,0.9891592726296764,88781.38879393996,0.6301250813982527,0.1464864420577678,1859786275,0.16,2230,10,4,ms
EC,0.2232751846313476,1.7226470370572196,4.436140114866259,3.5186593530337724,83.25,77.25,0.998557864938775,87913.16828931554,0.6337422019776758,0.0747174179865655,3687649985,0.16,2230,10,4,ms
EC,0.1907379627227783,1.3993057913438514,4.821085192247814,3.89767072876591,88.25,87.0,0.9993742236447404,87684.74069127398,0.6346938613330855,0.0606929414173355,369133708,0.16,2230,10,4,ms
EC,0.2411718368530273,1.6532429119104954,4.070495632907258,3.482716984846526,86.0,79.75,0.9991428100191982,87776.47014714917,0.6343117043800786,0.0717071106415169,2995172877,0.16,2230,10,4,ms
EC,0.3639507293701172,2.1590926446208454,3.946167288460632,2.9292398279563727,83.75,69.5,0.9950371184972298,87819.14483888274,0.6341339160131052,0.0936476388543525,865305066,0.16,2230,10,4,ms
EC,0.2023484706878662,1.1485030930276747,5.028098345259636,3.571579892654756,83.75,71.75,0.9996312442070788,88110.56078334873,0.6329198389390374,0.0498147233963876,404488628,0.16,2230,10,4,ms
EC,0.2519724369049072,1.807634684720483,3.8446584041399934,3.683199101309711,75.5,82.75,0.9981335810001676,87661.37393029858,0.634791210326283,0.0784036389346471,2261209995,0.16,2230,10,4,ms
EC,0.2018887996673584,2.558923361868041,5.32110159895918,4.259713401226376,96.25,87.75,0.9948396344240305,88262.49988511427,0.6322868406985123,0.110989739808162,4190266092,0.16,2230,10,4,ms
EC,0.26216721534729,1.4273027690385836,3.58537954166662,2.687625568339861,77.5,61.0,0.9992338598042476,87723.93062260826,0.6345305909353233,0.061907271364085,3160032368,0.16,2230,10,4,ms
EC,0.2109229564666748,2.024973008859359,5.088265493414305,3.626300131225851,88.25,82.5,0.9983207389240334,87936.36734509558,0.6336455516663342,0.0878303862948753,3269070126,0.16,2230,10,4,ms
EC,0.1899101734161377,1.5543860856971132,4.124704216314344,3.49225673149416,82.25,76.25,0.9993923009773096,87927.51764063229,0.6336824206966848,0.0674193333742547,3081541439,0.16,2230,10,4,ms
EC,0.2019603252410888,1.8565103276899388,5.249915529543728,4.812290233443215,83.25,92.75,0.9985387402472178,88054.54416678482,0.6331532115160312,0.0805235519328139,3376120482,0.16,2230,10,4,ms
EC,0.1054737567901611,2.380476998265501,4.442935951312453,4.238024727645916,91.5,89.0,0.996360235029416,88417.41324237756,0.6316414513192012,0.1032498771139154,2204291346,0.16,2230,10,4,ms
EC,0.2028472423553466,2.1527968046139403,4.649938177801528,3.966579587434617,88.0,86.0,0.9968938010256516,88311.56285823873,0.6320824379127787,0.0933745655553811,550243861,0.16,2230,10,4,ms
EC,0.1158907413482666,2.2417329884912336,4.10083802342073,3.607524051807685,84.75,82.5,0.9972094054177956,87990.8717069603,0.6334184793409063,0.09723204876694,3606691181,0.16,2230,10,4,ms
EC,0.1886799335479736,1.504768220816717,4.726593365172105,3.0069011768889795,87.5,63.75,0.9988044662920896,87786.98241438369,0.6342679088950056,0.0652672275335813,1934392872,0.16,2230,10,4,ms
EC,0.2355341911315918,2.4733725989644477,6.234130210200998,5.050829030909096,97.0,90.25,0.9957693184069388,89650.81728112858,0.626502928204915,0.1072790945201655,383329927,0.08,2230,10,4,ms
EC,0.1680586338043213,2.636377255079952,7.202279193418824,5.60478381096608,95.0,93.0,0.9967143167431184,90370.39459264574,0.6235050746779465,0.1143491946409334,3324115916,0.08,2230,10,4,ms
EC,0.1712400913238525,1.5385747449259566,6.238008949587554,4.84987822645826,96.25,82.25,0.9994137956007982,88823.3355494924,0.6299503257089543,0.0667335384714609,2811363264,0.08,2230,10,4,ms
EC,0.1713218688964843,2.311864126527732,7.010754157256262,5.637199098994211,96.0,92.75,0.998867269922764,88758.20641737842,0.630221662221781,0.1002738892843672,1884968544,0.08,2230,10,4,ms
EC,0.1699860095977783,1.5281686942195871,6.442868783767048,4.947988720178675,78.25,77.0,0.9993700850611434,89032.61859313509,0.6290784250799639,0.0662821905031938,1859786275,0.08,2230,10,4,ms
EC,0.1590688228607177,2.417940941691575,5.6901100287204365,5.269234652262721,96.75,95.75,0.9979795622910924,89655.57343187986,0.6264831134566228,0.1048748235249764,3687649985,0.08,2230,10,4,ms
EC,0.1804282665252685,1.5305546101175984,6.074308212469589,4.429909909865827,90.5,83.25,0.9991693227867574,88952.6285833625,0.6294116739596617,0.0663856762850154,369133708,0.08,2230,10,4,ms
EC,0.1612091064453125,1.827137085932854,6.42012645340813,4.859874356937119,88.25,87.75,0.998393309093696,89101.07696239103,0.6287932185282291,0.079249528447577,2995172877,0.08,2230,10,4,ms
EC,0.1601853370666504,2.312948086977625,6.311148215386542,4.848185152129482,92.5,85.5,0.9976485305772698,89433.12352438572,0.6274098689686177,0.1003209045604355,865305066,0.08,2230,10,4,ms
EC,0.1711485385894775,2.0409864042341948,6.0946367138958255,5.207696741526165,89.75,89.0,0.9982191129072372,89729.90277999235,0.6261734476363838,0.0885249450349232,404488628,0.08,2230,10,4,ms
EC,0.1832344532012939,2.0941951168187027,5.722066302149161,4.5784327411857175,86.25,81.5,0.9981074464016526,89006.64081629891,0.629186651907943,0.0908327988977176,2261209995,0.08,2230,10,4,ms
EC,0.1808533668518066,1.2232142359641045,5.007513643013656,3.621203699969432,81.5,77.75,0.9995623379865546,88396.69112830171,0.6317277823662955,0.0530552152527875,4190266092,0.08,2230,10,4,ms
